20120713,20120713,2,2000,1
20120525,20120525,2,2000,1
20120710,20120710,2,2000,1
20121115,20121115,2,2000,1
20140605,20140605,2,2000,1
20121114,20121114,2,2000,1
20120815,20120815,2,2000,1
20140814,20140814,2,2000,1
20140507,20140507,2,2000,1
20150722,20150722,2,2000,1
20121020,20121020,2,2000,1
20120901,20120901,2,2000,1
20140207,20140207,2,2000,1
20140304,20140304,2,2000,1
20140826,20140826,2,2000,1
20130816,20130816,2,2000,2
20140721,20140721,1,2000,1
20140425,20140425,1,2000,1
20130417,20130417,4,2000,1
20130614,20130614,4,2000,1
20131210,20131210,4,2000,1
20130522,20130522,4,2000,1
20131127,20131127,4,2000,1
20140730,20140730,4,2000,1
20131008,20131008,4,2000,1
20141008,20141008,4,2000,1
20140926,20140926,4,2000,1
20120323,20120323,4,2000,1
20131024,20131024,4,2000,1
20141030,20141030,4,2000,1
20130831,20130831,4,2000,2
20140906,20140906,4,2000,1
20141107,20141107,4,2000,1
20140802,20140802,4,2000,1
20121026,20121026,4,2000,2
20141119,20141119,4,2000,1
20130814,20130814,4,2000,1
20140718,20140718,4,2000,1
20180118,20180118,4,2000,1
20140808,20140808,4,2000,1
20120627,20120627,4,2000,1
20150108,20150108,4,2000,1
20140704,20140704,4,2000,1
20130215,20130215,4,2000,1
20130830,20130830,4,2000,1
20140523,20140523,4,2000,1
20150119,20150119,4,2000,1
