20130705,20130705,5,861,1
20170921,20170921,5,861,1
20130911,20130911,6,861,1
20170616,20170616,4,971,1
20140513,20140513,4,971,1
20150902,20150902,5,971,1
20170815,20170815,5,971,1
20140715,20140715,5,971,1
20160518,20160518,5,971,1
20160308,20160308,5,971,1
20170823,20170823,6,971,1
20140408,20140408,6,971,1
20140401,20140401,6,971,1
20170529,20170529,6,971,1
20140827,20140827,6,971,1
20140513,20140513,2,985,1
20130418,20130418,3,985,1
20130219,20130219,3,985,1
20160322,20160322,4,985,1
20131029,20131029,4,985,1
20161011,20161011,4,985,1
20150713,20150713,4,985,1
20141002,20141002,4,985,1
20140708,20140708,4,985,1
20160602,20160602,5,985,1
20120320,20120320,5,985,1
20160614,20160614,5,985,1
20120228,20120228,5,985,1
20130207,20130207,5,985,1
20150428,20150428,5,985,1
20120814,20120814,6,985,1
20150820,20150820,6,985,1
20160929,20160929,6,985,1
20150317,20150317,6,985,1
20130115,20130115,6,985,1
20130110,20130110,6,985,1
20160531,20160531,6,985,1
20150310,20150310,6,985,1
20120808,20120808,6,985,1
20151015,20151015,6,985,1
20161122,20161122,6,985,1
20141106,20141106,6,985,1
20140513,20140513,6,985,1
20130905,20130905,6,985,1
20141125,20141125,6,985,1
20161115,20161115,6,985,1
20160713,20160713,6,985,1
20160503,20160503,7,985,1
20140225,20140225,8,985,1
20150915,20150915,8,985,1
20140930,20140930,8,985,1
20150212,20150212,9,985,1
20140204,20140204,10,985,1
20130704,20130704,10,985,1
20140626,20140626,10,985,1
20161221,20161221,10,985,1
20130509,20130509,10,985,1
20150922,20150922,12,985,1
20150915,20150915,12,985,1
20120413,20120413,3,986,1
20120704,20120704,4,986,1
20120309,20120309,4,986,1
20120316,20120316,5,986,1
20130306,20130306,5,986,1
20120314,20120314,5,986,1
20120221,20120221,6,986,1
20120331,20120331,6,986,1
20121005,20121005,6,986,1
20120326,20120326,6,986,1
20121031,20121031,6,986,1
20120402,20120402,6,986,1
20120903,20120903,6,986,1
20120910,20120910,6,986,1
20120201,20120201,6,986,1
20120801,20120801,6,986,1
20120330,20120330,6,986,1
20120711,20120711,6,986,1
20120312,20120312,6,986,1
20120704,20120704,6,986,1
20120808,20120808,6,986,1
20120323,20120323,6,986,1
20121102,20121102,6,986,1
20121018,20121018,6,986,1
20120315,20120315,6,986,1
20120516,20120516,7,986,1
20120403,20120403,8,986,1
20120519,20120519,8,986,1
20120120,20120120,8,986,1
20120316,20120316,10,986,1
20120305,20120305,12,986,1
20160229,20160229,4,1309,1
20141121,20141121,6,1309,1
20180127,20180127,3,1426,1
20151112,20151112,1,3016,1
20150914,20150914,1,3016,1
20160811,20160811,1,3016,1
20150717,20150717,1,3016,1
20171110,20171110,1,3016,1
20141126,20141126,1,3016,2
20150211,20150211,2,3016,1
20150514,20150514,2,3016,1
20151009,20151009,2,3016,1
20151125,20151125,2,3016,1
20160708,20160708,2,3016,1
20160216,20160216,2,3016,1
20151214,20151214,2,3016,1
20170105,20170105,2,3016,1
20160210,20160210,2,3016,1
20160224,20160224,2,3016,1
20160805,20160805,2,3016,1
20151119,20151119,2,3016,1
20150718,20150718,2,3016,1
20151201,20151201,2,3016,1
20150909,20150909,2,3016,1
20160118,20160118,2,3016,1
20151112,20151112,2,3016,1
20151106,20151106,2,3016,1
