fecha,plan,sede,dpto,ciudad,vendedor,cantidad
20130306,331,4,3,1,5402,1
20130318,331,4,3,1,4594,1
20130315,331,4,3,2,3346,1
20130316,331,4,3,3,5311,1
20130311,331,4,3,1,5391,1
20130312,331,4,3,2,4328,1
20130319,331,4,3,1,5311,2
20130319,331,4,3,1,5420,3
20130402,331,4,3,3,5311,1
20130327,331,4,3,2,3476,1
20130327,331,4,3,4,4328,1
20130405,331,4,3,1,5418,2
20130404,331,4,3,1,1371,1
20130404,331,4,3,1,5402,1
20130412,331,4,3,1,5347,3
20130410,331,4,3,1,3476,4
20130412,331,4,3,1,1371,3
20130411,331,4,3,3,5423,1
20130408,331,4,3,3,5402,2
20130408,331,4,3,1,5402,1
20130410,331,4,3,1,5402,1
20130412,331,4,3,1,5402,1
20130416,331,4,3,1,5311,1
20130424,331,4,3,1,1371,3
20130427,331,4,3,1,5418,1
20130430,331,4,3,3,3346,1
20130430,331,4,3,3,5423,1
20130501,331,4,3,1,5418,1
20130820,331,4,3,3,5311,2
20130510,331,4,3,1,3476,3
20130505,331,4,3,3,5429,1
20130510,331,4,3,1,4328,1
20130506,331,4,3,2,3346,1
20130510,331,4,3,3,5347,1
20130509,331,4,3,1,5402,2
20130510,331,4,3,1,1371,2
20130515,331,4,3,3,5430,1
20130525,331,4,3,1,3476,1
20130520,331,4,3,3,5430,1
20130601,331,4,3,1,4328,1
20130531,331,4,3,3,5429,2
20130530,331,4,3,1,3476,4
20130528,331,4,3,3,3346,1
20130528,331,4,3,3,5429,1
20130527,331,4,3,1,5402,1
20130610,331,4,3,1,5347,1
20130607,331,4,3,1,1371,2
20130604,331,4,3,2,3346,1
20130604,331,4,3,1,5430,1
20130612,331,4,3,2,4328,1
20130616,331,4,3,1,5430,1
20130613,331,4,3,3,5430,1
20130613,331,4,3,1,5429,1
20130621,331,4,3,1,4328,1
20130629,331,4,3,1,5430,2
20130627,331,4,3,2,3476,1
20130626,331,4,3,1,5418,1
20130703,331,4,3,1,5347,1
20130709,331,4,3,3,5433,1
20130712,331,4,1,61,4328,1
20130710,331,4,3,4,5347,1
20130712,331,4,3,1,1371,3
20130708,331,4,3,1,3476,2
20130710,331,4,3,1,5347,1
20130707,331,4,3,1,5418,3
20130715,331,4,3,2,3476,2
20130715,331,4,3,2,5311,1
20130715,331,4,3,3,5311,2
20130715,331,4,3,1,4328,1
20130716,331,4,3,3,5437,1
20130717,331,4,3,3,5442,1
20130725,331,4,3,3,302,1
20130723,331,4,3,1,5311,1
20130725,331,4,3,3,5311,1
20130726,331,4,3,3,5311,1
20130722,331,4,3,1,5429,1
20130726,331,4,3,1,1371,2
20130723,331,4,3,4,1371,1
20130725,331,4,3,1,3476,1
20130725,331,4,3,1,5418,2
20130730,331,4,3,1,302,1
20130730,331,4,3,2,5311,1
20130809,331,4,3,2,4328,1
20130808,331,4,1,74,5347,1
20130806,331,4,3,1,5347,1
20130808,331,4,3,3,5437,2
20130809,331,4,3,2,5418,1
20130809,331,4,3,1,1371,1
20130807,331,4,3,3,5440,1
20130814,331,4,3,3,5347,3
20130813,331,4,3,3,5430,1
20130813,331,4,3,3,5311,2
20130820,331,4,3,3,5437,2
20130822,331,4,3,2,3476,1
20130822,331,4,3,1,5427,1
20130831,331,4,3,3,5347,4
20130827,331,4,3,1,5450,1
20130827,331,4,3,3,5445,1
20130827,331,4,3,3,5447,2
20130828,331,4,3,3,5447,1
20130901,331,4,3,2,3476,2
20130827,331,4,3,1,1371,1
20130828,331,4,3,1,3476,1
20130903,331,4,3,1,3346,1
20130903,331,4,3,1,5347,1
20130905,331,4,3,2,5437,1
20130903,331,4,3,2,1371,3
20130914,331,4,1,65,3346,2
20130913,331,4,3,1,5311,2
20130912,331,4,3,1,3346,1
20130913,331,4,3,1,3346,2
20130914,331,4,3,1,5445,1
20130915,331,4,3,1,3476,1
20130912,331,4,3,1,1371,3
20130916,331,4,3,3,5452,1
20130920,331,4,3,1,5347,1
20130926,331,4,3,1,302,1
20130928,331,4,3,1,5430,1
20130924,331,4,3,2,5418,1
20130924,331,4,3,1,1371,1
20130925,331,4,3,1,5445,1
20130928,331,4,3,1,5455,4
20130926,331,4,3,1,5452,1
20131001,331,4,3,1,5311,4
20131001,331,4,3,1,5437,1
20131004,331,4,3,1,5437,2
20131002,331,4,3,1,1371,1
20131009,331,4,3,1,5351,1
20131007,331,4,3,1,3346,1
20131011,331,4,3,1,5347,2
20131008,331,4,3,2,5418,1
20131008,331,4,3,1,5456,1
20131007,331,4,3,1,5311,3
20131015,331,4,3,1,5347,2
20131017,331,4,3,4,5456,5
20131015,331,4,3,1,4328,2
20131016,331,4,3,1,5454,14
20131017,331,4,3,5,3476,3
20131023,331,4,3,2,5461,1
20131023,331,4,3,1,5347,2
20131023,331,4,3,2,5347,1
20131020,331,4,3,1,5347,1
20131022,331,4,3,1,5445,1
20131025,331,4,3,4,5455,4
20131102,331,4,3,2,5351,2
20131029,331,4,3,1,5311,1
20131030,331,4,3,2,5458,1
20131101,331,4,3,2,5461,2
20131101,331,4,3,2,5418,1
20131105,331,4,3,2,302,1
20131105,331,4,3,2,5347,3
20131108,331,4,3,1,5347,2
20131105,331,4,3,1,5458,1
20131108,331,4,3,2,5461,1
20131108,331,4,3,2,3476,1
20131106,331,4,3,1,5455,1
20131107,331,4,3,1,5437,1
20131113,331,4,3,2,302,1
20131110,331,4,3,11,5351,1
20131111,331,4,1,74,5311,1
20131112,331,4,3,1,5455,4
20131118,331,4,3,1,5311,1
20131119,331,4,3,2,5471,2
20131119,331,4,3,2,5469,1
20131129,331,4,3,2,5473,1
20131126,331,4,3,1,3346,1
20131126,331,4,3,1,5456,1
20131126,331,4,3,1,1371,1
20131126,331,4,3,2,5418,2
20131126,331,4,3,1,5430,1
20131205,331,4,3,2,5471,1
20131203,331,4,3,2,5311,1
20131204,331,4,3,2,5471,1
20131203,331,4,3,5,5473,1
20131203,331,4,3,2,3346,1
20131202,331,4,3,2,5458,2
20131202,331,4,3,2,1371,1
20131206,331,4,3,1,1371,1
20131210,331,4,3,5,5311,1
20131209,331,4,3,2,5311,1
20131211,331,4,3,5,5470,2
20131212,331,4,3,1,5476,1
20131211,331,4,3,1,5456,1
20131217,331,4,3,1,5461,1
20131219,331,4,3,2,5470,2
20131214,331,4,3,1,5347,1
20131223,331,4,3,2,5470,1
20131226,331,4,3,2,5483,1
20131228,331,4,3,1,3476,1
20130129,332,4,3,4,5401,1
20130216,332,4,3,1,3346,1
20130217,332,4,3,1,5311,1
20130307,332,4,3,1,5347,1
20130307,332,4,3,4,5401,1
20130401,332,4,1,52,5401,1
20130414,332,4,3,1,5347,1
20130605,332,4,3,1,5347,1
20130707,332,4,1,74,5347,2
20130717,332,4,1,76,5401,1
20130727,332,4,1,61,5347,1
20130724,332,4,3,2,3476,1
20131007,332,4,3,3,5347,1
20131101,332,4,3,1,302,1
20131102,332,4,3,2,5347,1
20131122,332,4,3,2,4328,1
20130921,335,4,3,1,302,1
20130130,337,4,3,2,1371,1
20130206,337,4,3,2,5391,1
20130220,337,4,3,1,5311,1
20130226,337,4,3,1,5311,1
20130316,337,4,3,2,4328,1
20130415,337,4,3,1,5351,1
20130423,337,4,3,1,5347,2
20130507,337,4,3,3,5423,1
20130516,337,4,3,2,4328,1
20130522,337,4,1,74,5418,1
20130529,337,4,3,1,5418,2
20130718,337,4,3,1,5418,1
20130809,337,4,3,1,5418,2
20130809,337,4,3,2,4328,1
20130816,337,4,3,3,5347,1
20130815,337,4,3,3,5347,1
20130901,337,4,3,1,5418,1
20140116,341,4,3,1,3476,2
20140114,341,4,3,1,3346,2
20140116,341,4,3,2,1371,2
20140114,341,4,3,1,5482,1
20140114,341,4,3,1,5485,3
20140116,341,4,3,1,5483,1
20140122,341,4,3,2,5418,1
20140124,341,4,3,1,3476,1
20140122,341,4,3,1,3476,2
20140122,341,4,3,1,5347,2
20140131,341,4,3,1,5473,1
20140128,341,4,3,1,3476,1
20140131,341,4,3,1,5461,1
20140129,341,4,3,1,5461,1
20140128,341,4,3,2,1371,1
20140206,341,4,3,1,3476,4
20140208,341,4,3,1,5461,1
20140204,341,4,3,1,5484,2
20140207,341,4,3,1,5470,2
20140205,341,4,3,1,5470,1
20140213,341,4,3,2,3476,1
20140211,341,4,3,1,1371,1
20140214,341,4,3,2,4328,1
20140214,341,4,3,1,1371,3
20140221,341,4,3,1,5482,2
20140219,341,4,3,1,5482,1
20140222,341,4,3,1,3346,1
20140226,341,4,3,1,1371,2
20140227,341,4,3,1,1371,1
20140302,341,4,3,2,5483,1
20140306,341,4,3,1,302,2
20140305,341,4,3,2,3346,1
20140305,341,4,3,1,5347,1
20140308,341,4,3,1,5494,1
20140304,341,4,3,1,5493,1
20140313,341,4,3,2,302,1
20140311,341,4,3,1,5418,1
20140312,341,4,3,1,5347,1
20140311,341,4,3,1,4328,2
20140315,341,4,3,1,5458,1
20140312,341,4,3,1,1371,1
20140311,341,4,3,1,3476,3
20140318,341,4,1,74,1371,1
20140320,341,4,3,1,1371,1
20140318,341,4,3,1,5418,1
20140330,341,4,3,1,5347,3
20140329,341,4,3,1,5347,1
20140325,341,4,3,1,5500,1
20140327,341,4,3,1,5498,1
20140404,341,4,3,1,5473,1
20140405,341,4,3,1,5497,1
20140401,341,4,3,1,5418,1
20140404,341,4,3,1,1371,2
20140415,341,4,3,1,3476,2
20140410,341,4,3,1,5493,2
20140409,341,4,3,1,5494,2
20140411,341,4,3,1,1371,1
20140422,341,4,3,1,302,2
20140425,341,4,3,3,5347,1
20140426,341,4,3,3,5461,1
20140423,341,4,3,1,5494,1
20140427,341,4,3,1,4328,2
20140425,341,4,3,3,5473,1
20140423,341,4,3,3,1371,1
20140422,341,4,3,1,3346,1
20140421,341,4,3,1,1371,3
20140424,341,4,3,1,1371,1
20140503,341,4,3,1,5473,1
20140501,341,4,3,1,5418,3
20140502,341,4,3,1,3346,1
20140510,341,4,1,74,5347,1
20140509,341,4,3,1,3346,1
20140506,341,4,3,2,5494,1
20140507,341,4,3,1,1371,1
20140514,341,4,3,1,4328,1
20140518,341,4,3,1,302,1
20140513,341,4,3,1,1371,1
20140515,341,4,3,3,5347,1
20140523,341,4,3,1,5418,1
20140524,341,4,3,1,5418,1
20140522,341,4,3,3,5347,1
20140524,341,4,3,1,4328,1
20140524,341,4,3,1,1371,3
20140521,341,4,3,1,1371,1
20140525,341,4,1,40,6304,1
20140525,341,4,3,1,6304,1
20140527,341,4,3,1,4328,1
20140529,341,4,3,1,6310,1
20140527,341,4,3,2,1371,1
20140610,341,4,3,3,5427,1
20140603,341,4,3,1,302,2
20140603,341,4,3,1,6310,3
20140603,341,4,3,1,5461,1
20140604,341,4,3,1,3476,3
20140611,341,4,3,1,3346,1
20140610,341,4,3,1,3476,1
20140613,341,4,3,1,5347,3
20140617,341,4,3,2,5427,1
20140618,341,4,3,3,3476,1
20140616,341,4,3,1,5347,1
20140616,341,4,1,74,1371,1
20140618,341,4,3,3,1371,1
20140628,341,4,3,1,5494,1
20140704,341,4,3,1,5418,1
20140713,341,4,3,1,5418,1
20140708,341,4,3,1,4328,2
20140709,341,4,3,2,5418,1
20140716,341,4,3,1,3346,2
20140718,341,4,3,1,5494,1
20140718,341,4,3,1,6316,1
20140723,341,4,3,1,302,1
20140725,341,4,3,1,3476,2
20140723,341,4,3,1,3346,1
20140724,341,4,3,1,5347,1
20140730,341,4,3,1,302,1
20140801,341,4,3,1,3346,2
20140729,341,4,3,1,3476,3
20140805,341,4,3,1,3476,3
20140808,341,4,3,3,3476,1
20140814,341,4,1,74,3346,1
20140812,341,4,3,1,5347,1
20140813,341,4,3,1,6317,1
20140814,341,4,3,3,3476,1
20140815,341,4,3,1,1371,1
20140821,341,4,3,2,3476,1
20140820,341,4,3,1,4328,1
20140827,341,4,3,1,5473,2
20140827,341,4,3,1,1371,1
20140831,341,4,3,4,6330,1
20140827,341,4,3,4,6330,1
20140903,341,4,3,1,5473,1
20140903,341,4,3,1,3476,1
20140905,341,4,3,1,4328,1
20140910,341,4,1,74,6331,2
20140919,341,4,3,3,6328,2
20140923,341,4,3,1,5347,2
20140919,341,4,3,1,1371,3
20140917,341,4,3,2,1371,1
20140919,341,4,1,74,6331,2
20140919,341,4,3,1,5347,2
20140918,341,4,3,1,5418,3
20140922,341,4,3,1,5418,2
20140917,341,4,3,1,1371,1
20140916,341,4,1,74,6331,3
20140925,341,4,3,1,1371,1
20141003,341,4,3,1,3346,1
20141010,341,4,3,2,1371,1
20141017,341,4,3,1,3476,1
20141015,341,4,3,1,5347,1
20141022,341,4,3,1,3476,2
20141021,341,4,3,1,5347,1
20141023,341,4,3,3,4328,1
20141021,341,4,3,1,3476,3
20141026,341,4,3,1,3476,1
20141031,341,4,3,5,4328,1
20141105,341,4,3,3,302,1
20141104,341,4,3,1,3476,3
20141106,341,4,3,2,5347,2
20141104,341,4,3,1,5347,1
20141111,341,4,3,2,6335,2
20141110,341,4,3,1,6335,3
20141119,341,4,3,1,302,1
20141121,341,4,3,2,6342,2
20141117,341,4,3,2,4328,1
20141118,341,4,3,2,6335,2
20141118,341,4,3,3,6335,1
20141129,341,4,3,3,3476,1
20141125,341,4,3,1,6335,1
20141126,341,4,3,3,6335,1
20141202,341,4,3,2,5427,1
20141203,341,4,3,2,6350,6
20141202,341,4,3,1,3346,1
20141206,341,4,3,1,4328,1
20141206,341,4,3,2,6344,3
20141204,341,4,3,1,1371,2
20141209,341,4,3,1,5347,1
20141222,341,4,3,9,302,1
20141223,341,4,3,1,4328,1
20150105,341,4,1,74,3476,2
20150110,341,4,1,74,3476,2
20140203,342,4,3,2,3346,1
20140214,342,4,3,1,302,1
20140404,342,4,3,1,1371,1
20140410,342,4,3,1,5494,1
20140717,342,4,1,76,5401,1
20140720,342,4,1,61,5347,1
20141009,342,4,3,1,302,1
20150102,342,4,3,1,302,1
20140426,345,4,3,1,5418,1
20140607,345,4,3,1,5347,1
20141201,345,4,3,1,6335,1
20141205,345,4,6,5,6335,1
20140311,347,4,3,2,4328,1
20140409,347,4,3,2,5347,1
20140415,347,4,3,1,4328,1
20140427,347,4,3,1,4328,1
20140501,347,4,3,2,5347,1
20140501,347,4,3,1,4328,1
20140506,347,4,3,1,5347,1
20140507,347,4,3,1,5494,1
20140514,347,4,3,3,5347,1
20140529,347,4,3,1,5418,1
20140605,347,4,3,3,5347,1
20140612,347,4,3,1,5418,1
20140710,347,4,3,1,3476,1
20140812,347,4,3,1,3346,1
20140814,347,4,3,2,5347,1
20140828,347,4,3,1,1371,1
20150116,351,4,3,1,1371,1
20150125,351,4,3,1,3476,1
20150120,351,4,3,2,6335,1
20150130,351,4,3,1,3346,2
20150129,351,4,3,1,6353,1
20150127,351,4,3,1,3476,2
20150201,351,4,3,1,5347,3
20150207,351,4,3,1,3346,1
20150205,351,4,3,1,6355,1
20150205,351,4,3,1,3346,2
20150207,351,4,3,4,3346,1
20150204,351,4,3,1,5347,2
20150222,351,4,3,1,4328,1
20150219,351,4,3,1,6335,3
20150225,351,4,3,1,3346,1
20150227,351,4,3,2,6359,1
20150308,351,4,3,1,1371,1
20150304,351,4,3,2,1371,1
20150304,351,4,3,2,4328,1
20150303,351,4,1,74,4328,1
20150304,351,4,3,1,3346,2
20150310,351,4,1,91,5427,1
20150312,351,4,3,1,6335,3
20150309,351,4,3,2,6335,1
20150319,351,4,3,1,5347,3
20150401,351,4,3,1,6335,2
20150408,351,4,3,1,4328,2
20150406,351,4,3,2,3346,1
20150408,351,4,3,1,6359,2
20150407,351,4,3,1,3346,2
20150410,351,4,3,2,5347,1
20150410,351,4,3,3,6335,1
20150418,351,4,3,1,6366,1
20150415,351,4,3,1,6359,2
20150414,351,4,3,1,6359,1
20150414,351,4,3,2,6362,1
20150416,351,4,3,1,6362,1
20150421,351,4,3,1,6359,3
20150421,351,4,3,1,1371,2
20150430,351,4,3,1,302,1
20150427,351,4,3,1,6359,2
20150428,351,4,3,1,6362,2
20150505,351,4,3,3,3346,1
20150506,351,4,3,2,6359,1
20150502,351,4,3,1,6335,3
20150505,351,4,1,20,6335,8
20150515,351,4,3,2,6359,1
20150513,351,4,3,2,6335,1
20150515,351,4,3,1,1371,2
20150519,351,4,3,1,6359,3
20150520,351,4,3,11,6359,4
20150522,351,4,3,3,6368,1
20150523,351,4,3,1,6335,3
20150524,351,4,3,1,6359,1
20150518,351,4,3,1,6335,1
20150525,351,4,3,1,302,1
20150526,351,4,3,1,6359,1
20150528,351,4,3,2,1371,1
20150602,351,4,3,2,3346,1
20150604,351,4,3,1,3346,1
20150604,351,4,3,1,1371,1
20150606,351,4,3,1,6371,1
20150605,351,4,3,1,6371,2
20150609,351,4,3,3,6368,1
20150612,351,4,3,3,6368,1
20150612,351,4,3,3,6335,3
20150617,351,4,3,3,6368,1
20150616,351,4,3,2,6359,1
20150616,351,4,3,3,4328,1
20150616,351,4,3,1,6335,3
20150626,351,4,3,2,6359,1
20150623,351,4,3,1,4328,1
20150625,351,4,3,3,6374,2
20150624,351,4,3,1,6335,4
20150703,351,4,3,3,6375,1
20150703,351,4,3,1,6359,1
20150627,351,4,3,1,6372,1
20150701,351,4,3,1,4328,1
20150703,351,4,3,3,6374,1
20150707,351,4,3,1,4328,2
20150707,351,4,3,1,6359,1
20150710,351,4,3,1,6359,2
20150708,351,4,3,2,6359,1
20150710,351,4,3,2,6359,1
20150706,351,4,3,2,3346,1
20150709,351,4,3,3,6359,1
20150709,351,4,1,74,6335,4
20150709,351,4,3,1,6335,2
20150710,351,4,3,2,6335,1
20150710,351,4,3,3,6374,1
20150714,351,4,3,1,3346,1
20150714,351,4,3,3,6359,1
20150717,351,4,1,20,6335,1
20150722,351,4,3,1,6359,2
20150724,351,4,3,2,1371,1
20150724,351,4,3,1,6373,1
20150725,351,4,3,3,6373,1
20150725,351,4,3,2,6359,1
20150726,351,4,3,1,6335,1
20150731,351,4,3,4,5401,1
20150729,351,4,3,1,6373,1
20150731,351,4,3,1,6378,1
20150729,351,4,3,1,6335,6
20150803,351,4,3,1,6359,3
20150806,351,4,3,1,6359,1
20150806,351,4,3,1,4328,2
20150804,351,4,3,1,6359,1
20150806,351,4,3,1,6372,2
20150806,351,4,3,1,6378,1
20150808,351,4,3,1,1371,1
20150803,351,4,3,1,6335,1
20150813,351,4,3,3,6376,1
20150817,351,4,1,74,6359,2
20150818,351,4,3,2,3346,1
20150816,351,4,3,1,6335,1
20150816,351,4,1,61,6335,1
20150828,351,4,3,1,4328,1
20150831,351,4,3,1,6372,1
20150826,351,4,3,1,6373,2
20150828,351,4,3,1,1371,1
20150831,351,4,3,3,6376,2
20150903,351,4,3,1,302,1
20150904,351,4,3,4,302,1
20150902,351,4,3,1,1371,1
20150913,351,4,3,1,6373,3
20150908,351,4,3,1,1371,2
20150914,351,4,3,1,6359,1
20150916,351,4,3,3,6380,3
20150915,351,4,3,3,6380,1
20150914,351,4,3,2,1371,1
20150918,351,4,3,1,1371,1
20150917,351,4,3,1,6384,1
20150926,351,4,3,1,6378,1
20150926,351,4,3,1,6373,1
20150923,351,4,3,3,6375,1
20150923,351,4,3,1,6335,6
20150922,351,4,3,1,6384,1
20151003,351,4,1,74,6359,1
20151002,351,4,3,1,6359,3
20151002,351,4,3,1,6388,1
20150929,351,4,3,1,6359,1
20150930,351,4,3,3,6375,1
20151002,351,4,3,1,6383,1
20151001,351,4,3,1,4328,1
20151002,351,4,3,2,1371,2
20151001,351,4,3,1,6335,2
20151007,351,4,3,3,6380,1
20151007,351,4,1,74,6359,1
20151007,351,4,3,1,6335,5
20151018,351,4,3,1,6335,5
20151022,351,4,3,1,5427,1
20151026,351,4,3,3,6359,1
20151020,351,4,3,1,6372,1
20151022,351,4,3,1,1371,1
20151028,351,4,3,3,6375,1
20151028,351,4,3,2,1371,1
20151030,351,4,3,1,6386,2
20151107,351,4,3,2,6335,1
20151106,351,4,3,1,6335,2
20151113,351,4,3,2,302,1
20151111,351,4,3,1,6335,3
20151112,351,4,3,1,6335,3
20151120,351,4,3,1,6335,5
20151119,351,4,3,1,6335,3
20151124,351,4,3,1,6384,1
20151201,351,4,3,2,6373,2
20151128,351,4,1,91,6359,1
20151202,351,4,3,2,6335,2
20151202,351,4,3,1,6335,3
20151204,351,4,3,2,1371,1
20151207,351,4,3,2,4328,1
20151209,351,4,3,2,1371,1
20151217,351,4,3,2,6384,1
20151216,351,4,3,4,6359,1
20151216,351,4,3,3,6359,1
20160106,351,4,3,1,6359,3
20151229,351,4,3,1,6392,1
20150126,352,4,3,1,302,1
20150203,352,4,3,1,6335,1
20150218,352,4,3,1,6335,1
20150422,352,4,1,74,6362,1
20150731,352,4,3,1,6335,1
20151109,352,4,1,74,6335,1
20160105,352,4,1,74,5427,1
20160115,361,4,3,1,6398,1
20160121,361,4,1,74,6359,1
20160119,361,4,3,2,6396,1
20160120,361,4,3,1,6335,2
20160126,361,4,3,2,6359,2
20160129,361,4,3,1,4328,4
20160127,361,4,3,2,6396,1
20160128,361,4,3,1,6335,1
20160203,361,4,3,1,5427,1
20160204,361,4,3,1,6359,2
20160130,361,4,3,1,6359,1
20160203,361,4,3,2,6395,2
20160131,361,4,3,1,6335,3
20160209,361,4,3,1,4328,1
20160210,361,4,3,2,1371,2
20160211,361,4,3,1,1371,1
20160216,361,4,3,1,6335,4
20160217,361,4,3,2,6396,1
20160221,361,4,3,2,4328,1
20160226,361,4,3,1,6394,1
20160224,361,4,3,2,6394,1
20160304,361,4,3,1,6359,1
20160305,361,4,3,3,6359,1
20160302,361,4,3,3,6359,1
20160303,361,4,3,1,6335,2
20160311,361,4,3,1,302,1
20160311,361,4,3,5,6403,2
20160310,361,4,3,5,6402,1
20160310,361,4,3,2,6335,1
20160312,361,4,1,74,6359,1
20160316,361,4,3,2,6359,1
20160319,361,4,3,5,6401,1
20160323,361,4,3,1,4328,2
20160320,361,4,3,1,4328,3
20160317,361,4,3,5,6403,1
20160318,361,4,3,1,6335,5
20160316,361,4,3,1,6335,1
20160319,361,4,3,3,6335,1
20160329,361,4,3,2,6394,1
20160327,361,4,3,5,6401,1
20160405,361,4,3,2,4328,1
20160408,361,4,1,99,1371,1
20160402,361,4,3,1,6335,1
20160413,361,4,3,1,4328,2
20160420,361,4,3,1,302,1
20160418,361,4,3,1,6359,1
20160421,361,4,1,74,6359,2
20160419,361,4,3,1,6396,1
20160424,361,4,3,1,6359,1
20160420,361,4,3,1,6405,1
20160427,361,4,3,3,6405,1
20160428,361,4,3,1,6335,1
20160504,361,4,3,2,6359,1
20160502,361,4,3,1,4328,1
20160506,361,4,3,2,6395,1
20160505,361,4,3,1,6335,2
20160512,361,4,3,3,6411,3
20160513,361,4,3,1,1371,1
20160520,361,4,3,3,6405,1
20160516,361,4,3,1,6359,3
20160517,361,4,3,1,6335,2
20160517,361,4,3,1,1371,1
20160526,361,4,3,1,1371,1
20160604,361,4,3,1,1371,1
20160606,361,4,3,3,6335,1
20160601,361,4,3,1,6335,2
20160608,361,4,3,3,6416,3
20160612,361,4,3,3,6335,1
20160607,361,4,1,20,6335,1
20160614,361,4,3,4,6359,2
20160617,361,4,3,1,6420,1
20160617,361,4,3,1,6335,2
20160620,361,4,3,1,4328,2
20160620,361,4,3,3,6417,1
20160624,361,4,3,1,1371,2
20160628,361,4,1,74,6359,1
20160701,361,4,3,1,1371,2
20160702,361,4,3,3,6420,1
20160709,361,4,3,1,4328,2
20160706,361,4,3,2,1371,2
20160703,361,4,1,74,6335,2
20160703,361,4,1,61,6335,1
20160712,361,4,3,3,6359,1
20160718,361,4,3,1,4328,1
20160722,361,4,3,1,4328,1
20160720,361,4,3,2,6359,1
20160728,361,4,3,1,302,1
20160729,361,4,3,2,4328,1
20160801,361,4,3,2,1371,1
20160802,361,4,3,3,6432,1
20160802,361,4,3,1,4328,1
20160802,361,4,3,1,6359,1
20160801,361,4,3,3,6429,2
20160804,361,4,3,1,6335,1
20160804,361,4,3,3,6335,1
20160802,361,4,3,3,6335,1
20160731,361,4,3,1,6335,1
20160802,361,4,3,1,6425,1
20160808,361,4,3,1,1371,2
20160817,361,4,3,2,302,1
20160816,361,4,1,74,6425,1
20160817,361,4,1,74,6394,1
20160817,361,4,3,1,6335,1
20160818,361,4,3,2,6394,1
20160822,361,4,3,1,6359,1
20160825,361,4,3,3,6359,1
20160822,361,4,3,3,6433,1
20160823,361,4,3,3,6432,2
20160901,361,4,3,1,6359,2
20160909,361,4,3,1,6359,2
20160906,361,4,3,2,4328,1
20160908,361,4,3,1,4328,3
20160905,361,4,3,1,4328,1
20160909,361,4,1,74,4328,1
20160909,361,4,1,74,6359,2
20160910,361,4,3,1,1371,1
20160907,361,4,3,2,1371,1
20160913,361,4,3,3,6432,2
20160914,361,4,3,3,6433,1
20160914,361,4,3,1,1371,2
20160914,361,4,3,1,6359,2
20160913,361,4,3,1,6359,1
20160916,361,4,3,1,6425,1
20160920,361,4,3,1,6394,1
20160921,361,4,3,3,6429,2
20160919,361,4,3,1,6429,1
20160922,361,4,1,74,6359,1
20160928,361,4,3,3,6433,1
20160929,361,4,3,4,6335,1
20160928,361,4,1,74,6394,1
20161004,361,4,3,1,302,1
20161003,361,4,3,3,6432,1
20161006,361,4,3,3,6432,1
20161003,361,4,3,1,4328,2
20161004,361,4,3,2,4328,1
20161004,361,4,3,1,6425,1
20161002,361,4,3,2,6335,1
20161014,361,4,3,1,6425,1
20161016,361,4,3,10,6335,1
20161025,361,4,1,74,1371,1
20161028,361,4,3,1,4328,1
20161025,361,4,3,10,6359,1
20161026,361,4,3,2,6359,1
20161025,361,4,3,3,6442,1
20161028,361,4,1,26,6442,1
20161101,361,4,3,1,6335,3
20161102,361,4,3,1,6359,1
20161103,361,4,3,3,6442,1
20161103,361,4,3,1,1371,1
20161105,361,4,3,1,302,1
20161111,361,4,3,1,6394,1
20161109,361,4,3,1,6359,6
20161111,361,4,3,3,6445,2
20161111,361,4,3,2,6335,1
20161111,361,4,3,3,6442,1
20161116,361,4,3,3,6440,3
20161117,361,4,6,5,6394,1
20161115,361,4,3,1,6359,2
20161118,361,4,3,3,1371,1
20161118,361,4,3,3,6442,1
20161123,361,4,3,1,1371,2
20161125,361,4,3,2,6335,1
20161202,361,4,3,3,6440,1
20161129,361,4,3,3,6440,1
20161206,361,4,3,2,302,1
20161206,361,4,3,3,6444,1
20161207,361,4,3,2,6335,1
20161204,361,4,3,2,6335,4
20161205,361,4,3,5,6335,1
20161208,361,4,3,1,6335,1
20161209,361,4,3,1,6335,2
20161208,361,4,4,1,6335,1
20161214,361,4,1,74,6443,1
20161215,361,4,3,3,6335,1
20170110,361,4,3,1,6359,2
20170112,361,4,3,1,6335,3
20160112,362,4,3,2,6398,1
20160204,362,4,3,1,6335,1
20160412,362,4,3,1,302,1
20160506,362,4,3,1,6396,1
20160504,362,4,3,1,6335,1
20160701,362,4,3,1,6335,1
20160715,362,4,1,53,6335,1
20161022,362,4,3,1,6359,1
20161020,362,4,3,1,6335,2
20161104,362,4,3,1,4328,1
20161116,362,4,3,1,5427,1
20161201,362,4,3,2,6335,1
20160119,365,4,3,1,6396,1
20160208,365,4,3,5,5427,1
20160218,365,4,3,2,6335,1
20160927,365,4,3,2,6335,1
20170113,371,4,3,2,6433,1
20170120,371,4,3,1,4328,3
20170117,371,4,3,2,6445,1
20170112,371,4,3,3,6445,1
20170120,371,4,3,1,1371,1
20170112,371,4,3,2,6394,1
20170119,371,4,3,1,1371,1
20170122,371,4,3,1,5427,1
20170125,371,4,3,1,4328,1
20170131,371,4,3,3,6444,1
20170130,371,4,3,2,6445,1
20170203,371,4,3,1,1371,2
20170203,371,4,3,1,6335,6
20170208,371,4,1,65,6443,1
20170209,371,4,3,3,6445,1
20170212,371,4,3,2,6335,1
