fecha,plan,sede,depto,ciudad,vendedor,cantidad
20160922,361,1,2,31,8295,1
20160923,361,1,1,50,8266,1
20160923,361,1,1,50,7031,3
20160924,361,1,1,50,8076,1
20160925,361,1,2,65,3279,1
20160924,361,1,2,30,4240,1
20160929,361,1,1,50,7195,2
20160927,361,1,1,56,8276,1
20160930,361,1,1,50,8076,4
20160929,361,1,1,50,7031,2
20160929,361,1,2,23,3279,1
20160929,361,1,1,50,6071,1
20160929,361,1,2,33,8112,1
20160927,361,1,1,50,8199,1
20161006,361,1,1,46,102,1
20161004,361,1,1,50,8076,3
20161008,361,1,1,50,8199,3
20161006,361,1,1,54,9003,1
20161004,361,1,1,54,9003,3
20161008,361,1,1,50,7031,1
20161003,361,1,1,54,6271,1
20161007,361,1,2,65,3279,1
20161006,361,1,2,21,8112,3
20161014,361,1,1,54,3063,1
20161011,361,1,1,50,8076,2
20161019,361,1,1,54,3063,1
20161018,361,1,1,54,9004,2
20161018,361,1,1,54,8295,1
20161021,361,1,1,50,6071,3
20161023,361,1,1,50,6071,4
20161021,361,1,1,50,8281,2
20161018,361,1,1,50,7195,1
20161021,361,1,1,54,9003,1
20161018,361,1,1,50,8076,6
20161021,361,1,1,50,8076,4
20161018,361,1,1,50,6299,1
20161021,361,1,2,29,3279,2
20161023,361,1,1,50,102,1
20161027,361,1,1,50,9002,1
20161027,361,1,1,50,6071,6
20161028,361,1,1,50,8266,1
20161028,361,1,2,65,3279,1
20161025,361,1,2,29,3279,1
20161027,361,1,1,63,3279,2
20161025,361,1,2,21,3279,1
20161104,361,1,1,50,6071,4
20161103,361,1,1,50,8076,2
20161031,361,1,1,50,8281,1
20161101,361,1,1,50,7195,1
20161102,361,1,2,31,6271,1
20161031,361,1,1,50,8166,1
20161109,361,1,1,50,8199,3
20161108,361,1,1,63,8166,1
20161113,361,1,1,50,8276,3
20161113,361,1,2,65,3279,2
20161116,361,1,1,50,8076,3
20161116,361,1,1,50,8276,2
20161116,361,1,1,50,6299,1
20161121,361,1,2,30,9004,1
20161123,361,1,1,50,8199,1
20161126,361,1,1,50,8076,2
20161127,361,1,2,29,3279,2
20161126,361,1,2,28,3279,2
20161124,361,1,2,21,3279,1
20161202,361,1,2,65,3063,1
20161201,361,1,1,50,9008,2
20161201,361,1,1,50,8199,4
20161130,361,1,1,50,6071,1
20161204,361,1,2,21,9004,1
20161201,361,1,1,68,7107,1
20161130,361,1,2,21,3279,1
20161205,361,1,1,49,8285,1
20161206,361,1,1,50,8076,3
20161206,361,1,1,50,8281,2
20161205,361,1,1,50,8281,1
20161208,361,1,1,50,8281,1
20161206,361,1,1,50,1095,1
20161214,361,1,1,53,102,1
20161213,361,1,2,21,3279,1
20161210,361,1,1,46,6071,1
20161220,361,1,1,50,7031,2
20161216,361,1,1,50,8076,2
20170110,361,1,2,21,6071,1
20170105,361,1,1,56,7031,1
20170105,361,1,1,46,7031,1
20170102,361,1,2,21,3279,1
20170110,361,1,1,63,3279,1
20161229,361,1,2,33,3279,1
20160401,361,1,1,53,1095,2
20160203,361,1,1,64,8171,1
20160210,361,1,1,64,7178,1
20160217,361,1,1,64,7178,1
20160217,361,1,1,64,8198,1
20160228,361,1,1,64,7107,1
20160309,361,1,1,64,8191,1
20160322,361,1,1,64,7107,1
20160319,361,1,1,64,7178,1
20160924,361,1,1,64,7178,1
20160128,362,1,1,41,7179,1
20160211,362,1,1,41,7179,1
20160401,362,1,1,81,7179,1
20160408,362,1,1,52,7179,2
20160510,362,1,1,40,8224,1
20160707,362,1,1,40,6271,1
20160712,362,1,1,42,7179,1
20160825,362,1,1,40,1095,1
20161026,362,1,1,39,6271,1
20161202,362,1,1,60,7178,1
20161215,362,1,1,40,102,2
20160221,362,1,1,50,7179,2
20160229,362,1,1,50,7031,1
20160310,362,1,2,65,6271,1
20160323,362,1,1,50,7179,1
20160407,362,1,2,65,5250,1
20160408,362,1,2,28,3279,1
20160414,362,1,1,50,5250,1
20160413,362,1,1,53,7179,1
20160508,362,1,1,50,6071,1
20160605,362,1,1,50,7031,1
20160802,362,1,1,50,8166,1
20160816,362,1,2,21,8166,1
20160817,362,1,2,28,3279,1
20160901,362,1,2,23,8166,2
20160915,362,1,2,65,3279,1
20160921,362,1,1,46,3279,1
20161007,362,1,1,53,1095,1
20160203,365,1,1,45,8068,2
20160312,365,1,1,40,7286,1
20160414,365,1,1,45,6275,1
20160516,365,1,1,50,8076,1
20161102,365,1,1,42,8199,1
20161121,365,1,1,40,3065,1
20160315,365,1,2,29,3279,1
20160317,365,1,2,33,6271,1
20161222,365,1,1,50,8199,1
20161212,365,1,2,65,8166,1
20170110,371,1,1,41,200,1
20170110,371,1,1,49,200,1
20170112,371,1,1,45,3063,2
20170113,371,1,1,45,3063,1
20170119,371,1,1,60,8285,1
20170118,371,1,1,58,7031,2
20170120,371,1,1,60,7031,1
20170116,371,1,1,45,8112,1
20170117,371,1,1,58,7195,1
20170118,371,1,1,41,168,4
20170120,371,1,1,41,8166,8
20170112,371,1,1,40,168,1
20170125,371,1,1,58,8285,1
20170126,371,1,1,45,8266,1
20170127,371,1,1,41,7107,1
20170125,371,1,1,45,8266,3
20170125,371,1,1,40,6271,1
20170127,371,1,1,60,9009,1
20170124,371,1,1,81,7031,1
20170123,371,1,1,45,6071,4
20170124,371,1,1,40,1095,3
20170127,371,1,1,40,1095,3
20170126,371,1,1,40,7195,1
20170202,371,1,1,40,102,3
20170130,371,1,1,41,168,2
20170203,371,1,1,41,168,4
20170201,371,1,1,40,8199,1
20170202,371,1,1,58,7031,4
20170204,371,1,1,45,9012,1
20170205,371,1,1,40,8266,1
20170204,371,1,1,41,7178,3
20170130,371,1,1,58,6299,1
20170203,371,1,1,58,9023,1
20170130,371,1,1,58,9023,1
20170203,371,1,1,43,3063,1
20170205,371,1,1,41,200,2
20170202,371,1,1,40,3063,2
20170203,371,1,1,45,3063,1
20170128,371,1,1,40,6271,1
20170203,371,1,1,40,6271,1
20170207,371,1,1,40,102,3
20170209,371,1,1,40,7286,2
20170207,371,1,1,41,7107,1
20170210,371,1,1,40,7107,1
20170208,371,1,1,40,8199,1
20170211,371,1,1,45,9012,2
20170206,371,1,1,45,3063,1
20170210,371,1,1,58,6299,1
20170206,371,1,1,40,8266,1
20170209,371,1,1,58,7031,2
20170207,371,1,1,45,8112,1
20170210,371,1,1,41,8166,1
20170212,371,1,1,41,200,1
20170213,371,1,1,41,200,2
20170216,371,1,1,81,102,1
20170213,371,1,1,40,7286,1
20170216,371,1,1,41,8282,2
20170214,371,1,1,41,7107,1
20170218,371,1,1,45,6071,3
20170218,371,1,1,40,9012,1
20170214,371,1,1,40,6299,1
20170218,371,1,1,40,6299,2
20170219,371,1,1,52,7240,1
20170222,371,1,1,50,8199,1
20170221,371,1,1,45,9034,1
20170225,371,1,1,53,9004,4
20170224,371,1,1,45,9012,1
20170224,371,1,1,58,7031,1
20170223,371,1,1,45,6071,1
20170225,371,1,1,41,9009,3
20170221,371,1,1,45,8112,1
20170224,371,1,1,43,8166,1
20170223,371,1,1,43,1095,1
20170228,371,1,1,40,7050,1
20170301,371,1,1,43,102,1
20170227,371,1,1,40,6071,1
20170302,371,1,1,45,9012,1
20170307,371,1,1,40,102,1
20170309,371,1,1,40,8199,2
20170306,371,1,1,40,6299,1
20170312,371,1,1,41,8282,3
20170312,371,1,1,41,7107,3
20170311,371,1,1,45,3063,2
20170304,371,1,1,41,9009,1
20170310,371,1,1,45,9012,1
20170311,371,1,1,41,9009,3
20170306,371,1,1,45,9024,1
20170309,371,1,1,40,8076,1
20170311,371,1,1,45,9004,5
20170309,371,1,1,58,9023,1
20170310,371,1,1,40,3063,1
20170312,371,1,1,41,200,1
20170314,371,1,1,51,4240,1
20170319,371,1,3,2,102,1
20170319,371,1,3,1,102,1
20170318,371,1,1,40,3063,2
20170319,371,1,1,45,9004,3
20170316,371,1,1,45,8266,1
20170313,371,1,1,41,7107,1
20170319,371,1,1,45,8112,3
20170322,371,1,1,45,3063,1
20170326,371,1,1,40,6071,6
20170322,371,1,1,40,6071,1
20170323,371,1,1,58,6299,3
20170329,371,1,1,45,9012,1
20170329,371,1,1,45,9024,1
20170330,371,1,1,45,3063,2
20170330,371,1,1,38,9034,1
20170331,371,1,1,53,9004,1
20170329,371,1,1,40,6299,1
20170402,371,1,1,40,102,1
20170330,371,1,1,40,7107,1
20170404,371,1,1,40,102,2
20170403,371,1,1,41,7107,1
20170404,371,1,1,38,8112,1
20170403,371,1,1,43,9041,1
20170403,371,1,1,40,3063,2
20170407,371,1,1,40,6299,3
20170407,371,1,1,40,6071,11
20170401,371,1,1,45,6071,1
20170403,371,1,1,43,7195,1
20170404,371,1,1,40,1095,1
20170408,371,1,1,40,102,2
20170406,371,1,1,40,168,1
20170406,371,1,1,81,1095,1
20170416,371,1,1,43,9023,1
20170410,371,1,1,40,8076,2
20170412,371,1,1,57,8076,2
20170411,371,1,1,43,9041,2
20170411,371,1,1,40,8166,1
20170416,371,1,1,46,6071,1
20170410,371,1,1,41,8282,1
20170411,371,1,1,41,9009,1
20170422,371,1,1,41,9009,1
20170421,371,1,1,40,7195,1
20170420,371,1,1,57,6271,2
20170422,371,1,1,58,7031,1
20170422,371,1,1,43,9023,4
20170424,371,1,1,41,102,1
20170428,371,1,1,40,102,3
20170424,371,1,1,40,9028,1
20170428,371,1,1,43,8166,1
20170428,371,1,1,40,7195,1
20170425,371,1,1,40,8076,1
20170426,371,1,1,43,7195,1
20170427,371,1,1,40,9012,1
20170428,371,1,1,41,8282,2
20170503,371,1,1,40,6071,1
20170504,371,1,1,40,9028,1
20170505,371,1,1,40,7031,1
20170501,371,1,1,45,6299,2
20170505,371,1,1,40,7195,3
20170502,371,1,1,43,7195,2
20170513,371,1,1,40,3065,3
20170513,371,1,1,43,9028,4
20170509,371,1,1,40,7031,2
20170512,371,1,1,40,1095,2
20170517,371,1,1,41,9009,1
20170521,371,1,1,41,7107,4
20170520,371,1,1,58,7107,2
20170517,371,1,1,41,7107,1
20170520,371,1,1,43,9023,6
20170518,371,1,1,43,9012,1
20170521,371,1,1,40,9030,1
20170521,371,1,1,45,102,1
20170520,371,1,1,40,6071,1
20170525,371,1,1,40,102,1
20170523,371,1,1,43,9042,2
20170526,371,1,1,43,8266,1
20170528,371,1,1,52,9012,4
20170526,371,1,1,52,8076,1
20170522,371,1,1,40,6299,1
20170522,371,1,1,40,1095,1
20170528,371,1,1,28,3279,1
20170526,371,1,1,41,7107,1
20170530,371,1,1,43,102,1
20170530,371,1,1,41,200,1
20170601,371,1,1,67,8166,1
20170601,371,1,1,40,9023,1
20170601,371,1,1,53,9023,2
20170607,371,1,1,40,102,4
20170609,371,1,1,40,102,2
20170611,371,1,1,41,9054,1
20170605,371,1,1,41,8282,1
20170607,371,1,1,52,8166,1
20170610,371,1,1,40,8166,1
20170610,371,1,1,40,9023,1
20170608,371,1,1,40,1095,1
20170611,371,1,1,40,7031,1
20170617,371,1,1,40,102,1
20170612,371,1,1,40,9030,1
20170617,371,1,1,52,3063,1
20170615,371,1,1,52,6071,2
20170616,371,1,1,52,9054,1
20170623,371,1,1,81,102,1
20170621,371,1,1,40,8199,1
20170622,371,1,1,58,9009,1
20170623,371,1,1,40,6299,6
20170621,371,1,1,40,9008,1
20170701,371,1,1,40,7031,1
20170701,371,1,1,40,6271,1
20170629,371,1,1,51,6299,1
20170702,371,1,1,40,6299,2
20170629,371,1,1,41,8282,2
20170627,371,1,1,41,9054,2
20170627,371,1,1,41,9009,2
20170701,371,1,1,41,9009,1
20170709,371,1,1,51,6071,1
20170707,371,1,1,52,9039,1
20170709,371,1,1,41,7107,7
20170705,371,1,1,41,168,5
20170707,371,1,1,40,1095,2
20170708,371,1,1,40,8166,1
20170711,371,1,1,40,6071,3
20170712,371,1,1,40,3065,1
20170715,371,1,1,40,168,1
20170720,371,1,1,41,9063,1
20170717,371,1,1,40,3065,1
20170719,371,1,1,40,3065,1
20170723,371,1,1,41,9009,1
20170724,371,1,1,81,102,1
20170726,371,1,1,40,7195,1
20170728,371,1,1,41,9009,4
20170727,371,1,1,40,1095,1
20170728,371,1,1,40,9063,1
20170727,371,1,1,41,9063,1
20170802,371,1,1,40,102,6
20170805,371,1,1,52,8199,1
20170807,371,1,1,40,7031,3
20170807,371,1,1,43,6071,1
20170804,371,1,1,41,168,3
20170804,371,1,1,41,7107,4
20170809,371,1,1,81,102,1
20170809,371,1,1,40,9060,1
20170809,371,1,1,41,7107,2
20170811,371,1,1,41,7107,2
20170813,371,1,1,41,9054,6
20170809,371,1,1,41,8282,1
20170813,371,1,1,40,9074,2
20170813,371,1,1,41,9009,1
20170808,371,1,1,40,9028,1
20170810,371,1,1,40,8166,1
20170815,371,1,1,41,7107,1
20170818,371,1,1,50,9080,6
20170814,371,1,1,40,9008,1
20170819,371,1,1,40,9063,3
20170820,371,1,1,40,102,1
20170821,371,1,1,40,9004,7
20170827,371,1,1,40,9080,1
20170827,371,1,1,58,7107,1
20170827,371,1,1,52,102,1
20170824,371,1,1,40,3279,1
20170830,371,1,1,40,102,3
20170901,371,1,1,50,8076,10
20170903,371,1,1,40,8076,1
20170829,371,1,1,41,9063,1
20170831,371,1,1,81,6071,1
20170903,371,1,1,40,6271,1
20170903,371,1,1,50,8166,7
20170905,371,1,1,52,102,2
20170908,371,1,1,40,102,1
20170907,371,1,1,41,9054,2
20170910,371,1,1,58,9054,1
20170906,371,1,1,81,1095,7
20170909,371,1,1,41,168,1
20170907,371,1,1,51,6299,3
20170908,371,1,1,45,6299,1
20170910,371,1,1,51,6071,2
20170907,371,1,1,40,9059,1
20170910,371,1,1,51,6299,1
20170913,371,1,1,55,200,1
20170917,371,1,1,51,6299,1
20170911,371,1,1,40,6271,1
20170915,371,1,1,40,168,3
20170912,371,1,1,40,168,1
20170917,371,1,1,40,7286,1
20170924,371,1,1,41,8282,8
20170924,371,1,1,41,9063,1
20170924,371,1,1,40,7286,4
20170926,371,1,1,81,5250,1
20170927,371,1,1,40,102,1
20170930,371,1,1,40,6299,2
20171001,371,1,1,30,6071,1
20170930,371,1,1,41,8110,7
20171001,371,1,1,45,8166,2
20171001,371,1,1,40,7286,3
20171004,371,1,1,41,200,1
20171007,371,1,1,40,3063,1
20171008,371,1,1,40,9075,1
20171011,371,1,1,40,102,2
20171011,371,1,1,40,9070,1
20171011,371,1,1,40,168,1
20171010,371,1,1,40,7286,1
20171014,371,1,1,39,9045,1
20171010,371,1,1,52,7107,1
20171016,371,1,1,41,9054,4
20171010,371,1,1,39,9087,2
20171016,371,1,1,43,9073,1
20171012,371,1,1,39,6299,1
20171012,371,1,1,41,7107,1
20171016,371,1,1,39,9072,6
20171008,371,1,1,40,3063,1
20171018,371,1,1,81,5250,1
20171020,371,1,1,41,8110,12
20171022,371,1,1,41,8282,6
20171020,371,1,1,40,7031,1
20171020,371,1,1,40,1095,1
20171020,371,1,1,81,1095,1
20171020,371,1,1,39,9081,1
20171021,371,1,1,52,6071,1
20171030,371,1,1,45,9004,1
20171029,371,1,1,52,9081,1
20171025,371,1,1,40,9090,1
20171030,371,1,1,52,9081,1
20171025,371,1,1,51,9081,1
20171024,371,1,1,51,6299,4
20171025,371,1,1,51,6299,1
20171027,371,1,1,40,5250,1
20171101,371,1,1,40,7050,1
20171101,371,1,1,43,8107,1
20171104,371,1,1,40,3063,1
20171102,371,1,1,51,9073,1
20171104,371,1,1,40,8199,1
20171101,371,1,1,40,7031,1
20171106,371,1,1,41,200,1
20171107,371,1,1,40,5250,1
20171110,371,1,1,50,7031,1
20171108,371,1,1,52,7107,1
20171109,371,1,1,40,9072,1
20171108,371,1,1,50,7195,1
20171110,371,1,1,50,9064,2
20171108,371,1,1,51,6071,1
20171110,371,1,1,50,9059,2
20171117,371,1,1,41,9054,1
20171119,371,1,1,50,7195,4
20171117,371,1,1,50,7195,1
20171119,371,1,1,50,9076,1
20171119,371,1,1,41,7107,3
20171117,371,1,1,41,7107,1
20171118,371,1,1,51,3063,1
20171118,371,1,1,51,6299,2
20171118,371,1,1,81,6299,1
20171118,371,1,1,51,9081,2
20171119,371,1,1,41,168,1
20171114,371,1,1,82,9081,1
20171119,371,1,1,54,9004,1
20171119,371,1,1,52,3279,1
20171115,371,1,1,67,9009,1
20171125,371,1,1,40,102,1
20171125,371,1,1,58,7107,1
20171126,371,1,1,30,7107,1
20171126,371,1,1,51,9090,1
20171125,371,1,2,21,9085,1
20171121,371,1,1,40,9028,1
20171124,371,1,1,40,9086,1
20171126,371,1,1,40,9004,6
20171120,371,1,1,33,9086,1
20171124,371,1,1,89,9023,1
20171126,371,1,1,42,9023,1
20171124,371,1,1,50,9076,1
20171123,371,1,1,41,168,2
20171125,371,1,2,21,3279,3
20171121,371,1,1,50,9064,5
20171123,371,1,1,81,3063,1
20171126,371,1,2,65,3279,1
20171128,371,1,1,40,4240,1
20171130,371,1,1,41,200,1
20171201,371,1,1,41,9009,3
20171129,371,1,1,41,8282,1
20171201,371,1,1,41,7107,3
20171202,371,1,1,57,3063,1
20171202,371,1,1,44,3063,2
20171130,371,1,1,52,3063,1
20171201,371,1,1,81,6271,2
20171128,371,1,1,40,9059,1
20171201,371,1,1,81,9028,2
20171202,371,1,1,81,7195,1
20171130,371,1,1,81,9008,3
20171130,371,1,1,44,9081,1
20171128,371,1,1,51,9081,3
20171129,371,1,2,21,3279,1
20171130,371,1,1,44,6299,1
20171130,371,1,1,40,6299,1
20171210,371,1,1,41,7107,4
20171207,371,1,1,50,9080,1
20171210,371,1,1,51,9073,1
20171206,371,1,1,40,9080,1
20171209,371,1,1,64,9080,1
20171207,371,1,1,52,9073,2
20171206,371,1,1,41,9073,1
20171207,371,1,1,40,9080,2
20171206,371,1,1,58,7107,1
20171210,371,1,1,81,9023,1
20171210,371,1,1,50,9075,1
20171210,371,1,1,40,9075,1
20171207,371,1,1,52,3063,2
20171205,371,1,1,44,9090,1
20171207,371,1,1,52,9090,2
20171207,371,1,1,53,9085,1
20171210,371,1,1,81,9076,1
20171210,371,1,1,52,9045,3
20171210,371,1,1,58,6299,1
20171209,371,1,1,51,6299,1
20171204,371,1,1,40,8166,1
20171207,371,1,1,40,1095,3
20171213,371,1,1,41,9090,1
20171215,371,1,1,81,9008,1
20171214,371,1,1,81,9008,2
20171215,371,1,1,50,7031,1
20171214,371,1,1,81,9075,3
20171215,371,1,1,51,6299,1
20171212,371,1,1,40,9063,1
20171214,371,1,2,21,3279,2
20171215,371,1,1,53,9076,1
20171214,371,1,1,81,9076,1
20171218,371,1,1,40,102,2
20171217,371,1,1,40,188,1
20171225,371,1,1,40,102,1
20180102,371,1,1,41,9054,1
20180105,371,1,1,41,9070,1
20180103,371,1,1,50,6299,1
20180106,371,1,1,63,6071,1
20180103,371,1,1,45,6299,1
20171226,371,1,1,40,7031,3
20180121,371,1,1,45,9004,1
20170118,371,1,2,33,8199,3
20170113,371,1,2,33,8199,1
20170114,371,1,2,30,7195,1
20170117,371,1,2,33,9008,6
20170112,371,1,2,33,9008,3
20170117,371,1,2,65,3279,2
20170123,371,1,2,33,6271,1
20170126,371,1,2,33,9008,1
20170127,371,1,2,33,6271,3
20170127,371,1,2,33,8076,4
20170127,371,1,2,33,9017,3
20170121,371,1,1,46,7195,1
20170204,371,1,2,21,6071,1
20170131,371,1,2,33,6271,4
20170130,371,1,2,33,6271,2
20170130,371,1,2,65,3279,1
20170203,371,1,2,12,3279,1
20170202,371,1,2,28,3279,1
20170207,371,1,1,53,102,1
20170209,371,1,2,33,8076,5
20170212,371,1,2,65,3063,1
20170207,371,1,2,33,8076,3
20170212,371,1,2,33,8199,1
20170209,371,1,2,28,3279,1
20170209,371,1,2,30,3279,2
20170210,371,1,1,63,3279,1
20170208,371,1,2,31,3279,1
20170217,371,1,2,33,8199,4
20170216,371,1,2,33,8076,2
20170215,371,1,1,46,6271,1
20170215,371,1,2,33,6271,2
20170218,371,1,1,46,6271,2
20170218,371,1,2,29,3279,1
20170221,371,1,1,50,3065,2
20170224,371,1,2,22,6071,1
20170221,371,1,2,22,6071,1
20170225,371,1,2,21,3063,2
20170224,371,1,2,33,6271,3
20170221,371,1,2,33,6271,2
20170222,371,1,2,33,8076,5
20170221,371,1,1,48,8076,1
20170221,371,1,1,63,3279,1
20170222,371,1,2,33,9029,1
20170302,371,1,1,50,8199,1
20170301,371,1,1,50,6071,2
20170302,371,1,2,33,9029,1
20170303,371,1,1,53,6220,1
20170311,371,1,2,31,3063,1
20170312,371,1,2,33,8076,3
20170307,371,1,2,33,8076,6
20170312,371,1,2,31,9035,1
20170306,371,1,2,33,6271,1
20170308,371,1,2,30,1095,2
20170319,371,1,1,53,102,27
20170319,371,1,1,63,102,1
20170318,371,1,1,50,8199,1
20170324,371,1,1,50,8076,2
20170326,371,1,1,50,9008,1
20170321,371,1,2,30,8266,1
20170322,371,1,1,46,7195,1
20170326,371,1,2,21,6071,5
20170329,371,1,1,63,7050,1
20170330,371,1,2,31,9012,1
20170329,371,1,2,21,3063,1
20170330,371,1,1,46,9039,1
20170331,371,1,1,50,8112,1
20170404,371,1,1,63,7050,1
20170407,371,1,2,21,3063,1
20170405,371,1,2,30,3063,1
20170407,371,1,1,53,9004,1
20170405,371,1,1,50,6071,1
20170405,371,1,2,32,7195,1
20170405,371,1,2,22,7195,1
20170412,371,1,1,46,8076,2
20170415,371,1,1,56,8076,1
20170411,371,1,2,33,6271,1
20170418,371,1,2,65,7050,1
20170420,371,1,2,65,3063,2
20170419,371,1,2,65,9045,2
20170419,371,1,2,65,9023,4
20170428,371,1,1,46,8199,3
20170425,371,1,1,50,8076,2
20170428,371,1,2,65,3063,1
20170424,371,1,1,50,8076,1
20170426,371,1,2,65,9012,3
20170502,371,1,1,53,200,1
20170504,371,1,2,65,8199,5
20170507,371,1,2,65,8076,2
20170503,371,1,2,65,6271,3
20170505,371,1,1,46,6271,1
20170506,371,1,2,65,8112,1
20170507,371,1,2,65,8112,1
20170505,371,1,2,30,9012,2
20170514,371,1,2,65,8112,4
20170513,371,1,1,54,3063,1
20170514,371,1,2,28,3279,2
20170518,371,1,2,65,9040,1
20170517,371,1,2,65,6271,1
20170520,371,1,2,65,6071,3
20170519,371,1,2,21,3279,2
20170517,371,1,2,65,6299,2
20170521,371,1,2,29,9045,1
20170527,371,1,2,28,9045,2
20170526,371,1,2,65,9008,1
20170526,371,1,2,65,6299,1
20170528,371,1,2,65,9023,1
20170531,371,1,1,50,5250,1
20170603,371,1,1,50,8166,1
20170604,371,1,1,53,3063,1
20170602,371,1,2,65,6299,1
20170530,371,1,2,65,6299,1
20170611,371,1,2,22,8199,1
20170610,371,1,1,48,9039,2
20170608,371,1,2,30,7195,2
20170607,371,1,2,32,3063,1
20170607,371,1,1,48,8076,3
20170607,371,1,2,23,9004,1
20170606,371,1,2,23,9004,1
20170611,371,1,2,21,9004,1
20170608,371,1,1,50,6271,1
20170610,371,1,2,28,9045,1
20170615,371,1,1,48,9039,4
20170616,371,1,1,48,9042,1
20170619,371,1,1,54,7031,2
20170614,371,1,1,48,9008,2
20170617,371,1,1,53,6271,1
20170614,371,1,2,30,3063,1
20170612,371,1,2,23,9055,1
20170615,371,1,2,1,3279,1
20170619,371,1,1,48,6299,1
20170618,371,1,2,30,6071,3
20170614,371,1,2,30,6271,2
20170702,371,1,2,30,3063,2
20170630,371,1,2,30,9028,2
20170701,371,1,2,65,3279,1
20170629,371,1,2,30,9058,1
20170708,371,1,2,30,3063,3
20170708,371,1,2,30,9028,3
20170709,371,1,1,46,6071,1
20170707,371,1,2,30,6271,1
20170707,371,1,1,50,6271,1
20170707,371,1,2,31,8107,1
20170705,371,1,2,31,8107,1
20170707,371,1,2,30,9045,1
20170706,371,1,1,50,8166,2
20170712,371,1,1,68,200,1
20170713,371,1,2,21,6220,1
20170713,371,1,1,48,8076,4
20170711,371,1,1,48,8199,1
20170711,371,1,1,46,9008,1
20170714,371,1,2,30,9004,1
20170715,371,1,1,48,9008,1
20170711,371,1,2,65,6271,1
20170715,371,1,2,21,9023,5
20170714,371,1,1,53,1095,1
20170712,371,1,2,28,3279,1
20170719,371,1,1,50,5250,2
20170721,371,1,2,21,7195,2
20170722,371,1,2,65,3279,1
20170730,371,1,2,22,8199,1
20170728,371,1,1,48,7195,1
20170728,371,1,2,21,7195,1
20170729,371,1,2,31,9028,1
20170729,371,1,2,30,9045,1
20170726,371,1,2,65,9028,1
20170730,371,1,2,19,3279,1
20170804,371,1,1,56,8076,3
20170803,371,1,2,30,9072,2
20170803,371,1,1,56,9076,2
20170801,371,1,2,21,9074,2
20170803,371,1,2,21,9074,1
20170801,371,1,2,21,9028,1
20170805,371,1,2,21,9075,2
20170802,371,1,2,21,8166,1
20170805,371,1,2,65,3279,1
20170805,371,1,2,28,3279,1
20170813,371,1,2,30,9072,5
20170811,371,1,2,30,3063,1
20170809,371,1,1,50,9064,1
20170813,371,1,2,65,9004,5
20170809,371,1,1,50,7195,3
20170811,371,1,1,50,9080,1
20170813,371,1,2,33,9040,1
20170818,371,1,1,50,8199,4
20170817,371,1,2,31,6271,1
20170818,371,1,2,32,3063,3
20170817,371,1,2,31,3063,2
20170818,371,1,1,50,8076,15
20170816,371,1,2,21,8199,3
20170815,371,1,2,22,6071,1
20170816,371,1,1,50,9028,1
20170818,371,1,1,50,9076,3
20170816,371,1,2,31,9004,1
20170816,371,1,2,29,3279,1
20170825,371,1,1,50,8076,5
20170823,371,1,1,50,8076,4
20170825,371,1,2,32,6299,1
20170823,371,1,2,31,6299,1
20170825,371,1,2,31,6271,2
20170823,371,1,2,31,3063,3
20170824,371,1,1,50,7195,1
20170827,371,1,1,50,9076,6
20170824,371,1,1,50,9008,1
20170821,371,1,1,50,9059,1
20170826,371,1,2,23,3279,1
20170830,371,1,2,31,9073,2
20170831,371,1,1,50,9039,4
20170831,371,1,1,50,9028,1
20170902,371,1,2,31,6299,2
20170829,371,1,1,50,7031,1
20170902,371,1,1,50,8199,3
20170831,371,1,2,31,9081,4
20170830,371,1,2,65,3279,1
20170831,371,1,2,21,3279,1
20170901,371,1,2,23,3279,4
20170908,371,1,1,50,8199,4
20170910,371,1,2,23,9004,2
20170909,371,1,2,31,9045,2
20170906,371,1,2,31,6071,1
20170908,371,1,1,50,9076,1
20170905,371,1,1,50,9075,3
20170910,371,1,2,31,9081,5
20170908,371,1,1,53,1095,2
20170909,371,1,1,50,9023,7
20170910,371,1,1,53,6071,1
20170913,371,1,2,31,3063,1
20170916,371,1,1,50,8199,3
20170915,371,1,2,31,6299,3
20170914,371,1,1,50,9008,2
20170917,371,1,2,30,6071,1
20170916,371,1,1,50,9008,1
20170911,371,1,2,30,9045,1
20170916,371,1,1,53,9075,1
20170913,371,1,2,31,9072,2
20170913,371,1,2,31,9081,2
20170912,371,1,1,50,9059,1
20170916,371,1,1,50,9076,7
20170913,371,1,1,53,9076,1
20170912,371,1,1,50,9064,1
20170922,371,1,1,50,8076,5
20170921,371,1,1,50,8199,3
20170923,371,1,2,32,3063,3
20170923,371,1,1,50,9080,1
20170922,371,1,2,32,6299,1
20170919,371,1,2,31,9073,3
20170924,371,1,1,50,9008,9
20170918,371,1,2,65,6071,1
20170920,371,1,1,50,9028,1
20170922,371,1,1,50,9059,2
20170923,371,1,2,29,3279,1
20170919,371,1,2,21,3279,1
20170920,371,1,2,28,3279,2
20170930,371,1,1,54,9073,3
20171001,371,1,1,54,9085,4
20170928,371,1,1,50,9064,1
20170927,371,1,2,23,3279,1
20171001,371,1,2,29,3279,2
20171007,371,1,2,31,9004,1
20171003,371,1,1,50,8199,1
20171007,371,1,1,50,8199,5
20171008,371,1,1,50,9064,3
20171007,371,1,1,54,9045,3
20171007,371,1,1,53,1095,1
20171009,371,1,2,30,7050,1
