20150625,3893,82,104,13,2
20151126,3893,87,104,13,2
20160716,3893,87,104,13,3
20170812,3893,77,104,13,2
20160418,3893,77,104,13,1
20170517,3893,267,104,13,1
20160719,3893,267,104,13,2
20170711,3893,87,104,13,1
20130920,3834,82,104,13,1
20150107,3893,72,104,13,2
20140730,3893,77,104,13,1
20160113,3834,72,104,13,1
20170620,3893,87,104,13,3
20150711,3893,72,104,13,1
20150625,3893,262,104,13,1
20170313,3893,82,104,13,1
20170713,3893,82,104,13,1
20150105,3893,87,104,13,1
20151216,3893,72,104,13,2
20161130,3893,87,104,13,1
20150306,3893,82,104,13,3
20160823,3893,262,104,13,1
20150909,3893,82,104,13,2
20160907,3893,72,104,13,4
20130827,3893,56,104,13,1
20151005,3068,56,104,13,1
20160517,3893,56,104,13,1
20170329,3893,226,104,13,2
20150307,3893,231,104,13,1
20140716,3893,46,104,13,1
20150515,3893,236,104,13,1
20160322,3893,252,104,13,2
20151118,3893,87,104,13,4
20170315,3893,87,104,13,1
20161010,3893,87,104,13,3
20170704,3068,82,104,13,1
20140429,3893,144,104,13,1
20150420,3893,149,104,13,1
20150219,3893,324,104,13,1
20150422,3893,134,104,13,1
20160613,3068,139,104,13,1
20160116,3834,134,104,13,1
20170718,3893,139,104,13,2
20160115,3893,139,104,13,1
20160930,3893,329,104,13,2
20150516,3893,113,104,13,1
20160519,3893,41,104,13,1
20150425,3893,262,104,13,1
20160826,3893,77,104,13,3
20160524,3893,262,104,13,1
20170412,3893,87,104,13,3
20170519,3893,82,104,13,1
20170308,3893,77,104,13,2
20150328,3893,51,104,13,1
20151103,3893,41,104,13,1
20151030,3893,41,104,13,2
20131011,3893,236,104,13,1
20140628,3893,41,104,13,1
20150604,3893,56,104,13,1
20150901,3893,51,104,13,2
20160520,3893,51,104,13,1
20161126,3893,46,104,13,1
20161018,3893,36,104,13,1
20161229,3893,41,104,13,2
20151013,3893,82,104,13,1
20160801,3893,262,104,13,1
20160505,3893,267,104,13,1
20150523,3893,149,104,13,1
20150521,3893,149,104,13,1
20150508,3893,288,104,13,2
20161005,3893,113,104,13,3
20151221,3893,103,104,13,3
20160908,3068,113,104,13,1
20150406,3893,252,104,13,1
20150522,3068,87,104,13,1
20160316,3893,87,104,13,4
20160919,3893,87,104,13,1
20160914,3893,72,104,13,4
20160329,3893,77,104,13,3
20170831,3893,82,104,13,2
20161117,3893,87,104,13,3
20140703,3893,87,104,13,1
20140610,3893,267,104,13,1
20150711,3893,87,104,13,1
20160513,3893,82,104,13,1
20161024,3893,87,104,13,6
