20180316,381,2,33,7761,11,1
20180301,381,2,33,7762,257,1
20180309,381,2,33,7759,87,1
20180308,381,2,33,7761,51,1
20180228,381,2,33,7759,72,1
20180226,381,2,33,7763,236,1
20180302,381,2,33,7760,236,1
20171130,371,2,9,7752,46,1
20180201,381,2,9,7749,72,1
20180131,381,2,9,7749,87,1
20180130,381,2,9,7752,77,1
20180213,381,2,9,7747,257,1
20180228,381,2,9,7752,87,1
20180208,381,2,9,7752,77,1
20180226,381,2,9,7749,87,1
20180126,381,2,9,7752,231,1
20171121,371,2,9,7749,72,1
20180228,381,2,9,7749,252,1
20180306,381,2,9,7754,82,1
20180226,381,2,9,7754,26,1
20180208,381,2,9,7747,82,1
20180205,381,2,9,7754,41,1
20180128,381,2,9,7752,11,1
20180126,381,2,9,7754,6,1
20180110,371,2,13,7747,267,1
20180219,381,2,9,7747,211,1
20171124,371,2,9,7753,252,2
20180226,381,2,9,7749,257,1
20180119,381,2,9,7752,11,1
20180306,203,2,13,7757,319,1
20180223,381,2,9,7747,191,1
20180220,381,2,9,7747,16,1
20180309,381,2,13,7767,247,1
20171110,193,5,112,2859,98,1
20180202,203,5,112,2869,72,1
20180211,203,5,120,2870,82,1
20180306,203,5,112,2861,108,1
20180108,371,5,122,2862,82,1
20180202,381,5,112,2864,231,1
20180205,381,5,112,2864,170,1
20180213,381,5,122,2864,77,1
20180222,381,5,122,2864,231,1
20180221,381,5,112,2866,46,1
20180221,381,5,122,2866,72,1
20180228,381,5,112,2863,67,1
20180309,381,5,122,2873,77,1
20180205,381,3,69,5512,257,1
20180302,203,3,69,5518,191,1
20180214,381,3,69,5508,77,2
20180215,382,3,69,5510,221,1
20180228,381,3,69,5507,226,1
20180214,203,3,69,5519,72,1
20180221,203,3,69,5516,72,1
20180227,203,3,69,5516,82,1
20180301,381,3,78,5511,56,1
20180228,381,3,69,5507,56,1
20180305,203,3,54,5515,77,1
20180207,381,3,69,5509,87,1
20180223,203,3,69,5519,77,1
20180306,203,3,69,5505,41,1
20180220,203,3,69,5518,51,1
20180213,203,1,13,9115,262,1
20180314,381,1,48,9134,56,1
20180315,381,1,48,9139,46,1
20180316,381,1,48,9134,221,1
20180314,204,1,48,9108,257,1
20180306,203,1,48,9115,41,1
20180212,203,1,48,9113,288,1
20180220,204,1,48,9108,226,1
20180131,203,1,48,9111,201,1
20180308,203,1,48,9113,41,1
20180302,203,1,48,9107,267,1
20180306,203,1,48,9113,51,1
20180302,204,1,50,9109,46,1
20180304,381,1,59,9124,6,1
20180227,203,1,14,9116,46,1
20180227,203,1,14,9116,41,1
20180227,203,1,14,9115,46,1
20180309,203,1,14,9112,221,1
20180316,204,1,22,9114,21,1
20180301,203,1,22,9116,51,1
20180209,203,1,76,9115,72,1
20180208,381,1,32,9119,72,2
20180216,381,1,32,9121,236,1
20180221,205,1,74,9115,226,1
20180301,381,1,32,9121,221,1
20180201,203,1,93,9111,41,2
20180209,203,1,13,9114,41,1
20180213,203,1,13,9115,231,1
20180306,204,1,13,9112,216,1
20180316,203,1,48,9108,221,1
20180202,203,1,93,9107,41,1
20180215,381,1,31,9119,16,1
20180207,381,1,82,9118,196,1
20180226,203,1,9,9111,11,2
20180312,385,1,14,9126,226,1
20180316,205,2,13,7758,247,1
20180221,381,2,13,7760,72,1
20180222,381,2,13,7759,87,1
20180223,381,2,13,7762,87,1
20180307,381,2,13,7766,257,1
20180202,381,2,13,7747,242,1
20180313,381,2,13,7748,293,1
20180228,381,2,13,7768,72,1
20180305,381,2,13,7747,267,1
20180203,381,2,13,7748,72,3
20180209,381,2,13,7747,77,1
20180301,381,2,13,7747,82,1
20180307,381,2,13,7748,77,1
20171110,371,2,13,7747,62,1
20171211,371,2,13,7749,41,1
20180305,381,2,13,7761,51,1
20180315,381,2,13,7768,118,1
20180302,203,2,13,7757,77,2
20180316,381,2,17,7747,16,1
20180307,381,2,13,7747,257,1
20180314,381,2,13,7747,87,1
20180305,381,2,13,7747,82,1
20180223,203,2,13,7757,51,1
20171218,371,2,13,7747,72,1
20171115,371,2,13,7749,257,1
20171101,371,2,19,7747,191,2
20171119,371,2,19,7747,21,1
20171211,371,2,19,7747,16,1
20180125,381,2,13,7748,108,1
20180228,381,2,13,7762,345,1
20171108,372,2,9,7748,77,1
20171123,371,2,9,7749,257,1
20180110,371,2,9,7748,87,1
20180118,381,2,9,7752,267,1
20180206,381,2,9,7749,77,1
20180208,381,2,9,7752,257,1
20180207,381,2,9,7747,77,1
20180207,381,2,9,7747,72,2
20180302,203,2,13,7757,72,1
20180305,381,2,13,7762,72,1
20180202,381,2,13,7747,134,1
20180302,381,2,13,7747,134,1
20171128,371,2,13,7749,262,1
20180315,381,2,13,7768,165,1
20180223,203,2,13,7758,314,2
20171205,371,2,19,7747,21,1
20180227,381,2,33,7767,236,1
20180308,381,2,33,7760,87,1
20180226,381,2,33,7763,46,1
20180228,381,2,33,7763,87,1
20180302,381,2,33,7760,257,1
20180314,381,2,33,7762,56,1
20180316,381,2,33,7767,82,1
20180307,381,2,33,7761,118,1
20180309,381,2,33,7762,103,1
20180206,381,2,9,7754,41,1
20180125,381,2,9,7752,26,1
20180203,381,2,9,7754,252,1
20180213,381,2,9,7754,77,1
20180214,381,2,9,7752,257,1
20180222,381,2,9,7754,87,1
20180301,381,2,9,7749,67,1
20180314,381,2,9,7752,72,1
20180207,381,2,9,7749,267,1
20180316,381,2,9,7749,56,1
20180306,381,2,9,7754,26,1
20180306,381,2,9,7748,77,1
20180123,381,2,9,7752,262,1
20171130,371,2,9,7753,16,1
20171128,371,2,9,7753,11,2
20171123,371,2,9,7752,11,1
20180213,385,2,13,7748,72,1
20171129,371,2,13,7749,134,1
20180227,381,2,13,7748,118,1
20180227,381,2,33,7763,67,1
20180315,381,2,33,7764,262,1
20171115,371,4,5,7308,16,1
20171123,371,4,2,7307,267,1
20180202,203,5,112,2869,87,1
20180201,203,5,112,2861,103,4
20180306,203,5,112,2861,103,1
20180131,381,5,115,2868,41,1
20180216,381,5,122,2864,262,1
20180220,381,5,122,2864,267,1
20180221,381,5,122,2868,87,1
20180221,381,5,122,2868,72,1
20180311,381,5,122,2863,77,1
20180310,381,5,122,2876,72,2
20180314,381,5,122,2875,87,1
20180316,381,5,122,2863,267,1
20180314,381,5,122,2876,252,1
20180315,381,5,112,2874,113,1
20180207,203,3,61,5505,56,1
20180224,381,3,69,5513,87,1
20180214,203,3,69,5518,103,1
20180221,203,3,69,5516,77,1
20180214,203,3,69,5505,41,1
20180207,381,3,69,5508,221,1
20180301,203,3,69,5515,36,1
20180307,203,3,69,5518,252,1
20180314,203,3,54,5515,67,1
20180316,203,3,67,5515,77,1
20180302,203,3,69,5518,72,1
20180308,381,3,69,5510,77,1
20180313,204,3,6,5514,56,1
20180215,205,3,4,5514,46,1
20180223,203,3,69,5515,236,1
20180220,381,3,69,5512,72,1
20180306,203,1,13,9115,262,1
20180209,203,1,48,9110,226,1
20180313,381,1,48,9139,236,1
20180316,381,1,48,9139,231,1
20180130,205,1,48,9113,252,1
20180207,204,1,48,9113,216,1
20180212,203,1,48,9112,56,1
20180209,204,1,48,9110,72,2
20180307,203,1,48,9115,108,1
20180302,203,1,48,9112,82,1
20180302,203,1,48,9107,82,1
20180131,204,1,48,9111,231,1
20180223,203,1,50,9115,41,2
20180304,381,1,59,9124,206,1
20180310,381,1,59,9124,201,1
20180213,203,1,13,9115,51,1
20180316,203,1,50,9109,231,1
20180216,381,1,62,9119,11,1
20180204,205,1,14,9109,51,1
20180201,203,1,14,9115,226,1
20180309,205,1,24,9111,56,1
20180307,203,1,24,9113,231,1
20180316,203,1,29,9112,41,1
20180202,203,1,14,9116,211,1
20180222,203,1,22,9115,11,1
20180212,205,1,22,9116,206,1
20180220,203,1,21,9116,191,1
20180307,381,1,32,9123,87,1
20180215,381,1,32,9121,51,1
20180309,203,1,10,9108,103,1
20180308,381,1,10,9124,226,1
20180309,381,1,10,9124,56,1
20180220,203,1,74,9115,226,1
20180214,203,1,16,9108,46,1
20180302,204,1,13,9113,231,1
20180219,204,1,13,9110,72,1
20180209,205,1,13,9110,103,1
20180223,203,1,13,9114,82,1
20180310,381,1,32,9123,36,1
20180126,381,2,13,7747,82,1
20180220,381,2,13,7760,267,1
20180222,381,2,13,7763,87,1
20180124,381,2,13,7748,144,1
20180125,381,2,13,7748,329,1
20171212,371,2,13,7754,72,1
20171114,371,2,13,7749,72,1
20180105,371,2,13,7747,87,1
20180313,381,2,13,7759,118,1
20180308,381,2,13,7768,298,1
20171116,371,2,13,7749,236,1
20180129,382,2,13,7747,51,1
20180227,203,2,13,7757,82,1
20180201,381,2,13,7747,72,1
20180227,381,2,13,7761,257,1
20180316,381,2,13,7747,267,2
20180314,381,2,13,7747,257,1
20171215,371,2,13,7747,103,1
20180219,382,2,13,7748,82,1
20171215,371,2,13,7747,87,1
20171102,371,2,19,7747,6,1
20171130,371,2,19,7747,16,1
20171107,371,2,19,7747,16,2
20171110,371,2,19,7747,201,1
20180302,204,2,13,7758,340,1
20180220,381,2,13,7766,267,1
20180216,381,2,13,7747,252,1
20180215,381,2,13,7747,288,1
20171123,371,2,9,7749,267,1
20171130,371,2,9,7752,257,1
20171117,371,2,48,7749,247,1
20180312,381,2,13,7747,149,1
20171130,371,2,13,7748,165,1
20180309,381,2,33,7767,16,1
20180228,381,2,33,7767,82,1
20180307,381,2,33,7763,278,1
20180220,381,2,33,7764,51,1
20180305,381,2,9,7748,87,1
20180203,381,2,9,7754,72,2
20180131,381,2,9,7752,87,1
20180208,381,2,9,7747,262,1
20180305,381,2,9,7748,82,1
20180207,381,2,9,7747,267,1
20180214,381,2,9,7747,87,1
20171130,371,2,9,7749,82,1
20180307,381,2,9,7752,77,2
20180315,381,2,9,7754,82,1
20180314,381,2,9,7752,257,1
20180312,381,2,9,7754,252,1
20180306,381,2,9,7754,72,1
20180305,381,2,9,7749,87,1
20171130,371,2,9,7754,201,1
20180115,381,2,9,7752,226,1
20180125,381,2,9,7747,46,1
20180314,381,2,9,7748,262,1
20180310,381,2,9,7752,82,1
20180313,381,2,9,7752,82,1
20171130,371,2,9,7753,196,1
20180201,381,2,9,7748,11,1
20180207,381,2,9,7747,41,1
20180202,381,2,9,7747,87,1
20180316,381,2,9,7754,21,1
20180307,381,2,9,7754,46,1
20180306,381,2,9,7752,242,1
20180123,381,2,9,7747,108,1
20171205,371,2,9,7748,11,1
20180115,381,2,9,7749,77,1
20180219,381,2,9,7749,21,1
20180221,381,2,9,7747,11,1
20180212,381,2,9,7747,206,1
20171211,371,4,109,7309,16,1
20171110,193,5,112,2859,82,1
20180116,203,5,112,2861,103,1
20180201,203,5,112,2861,283,1
20180208,203,5,120,2869,77,1
20180211,203,5,112,2869,41,1
20180224,203,5,112,2869,231,1
20180117,381,5,112,2863,288,1
20180126,381,5,112,2863,226,1
20180125,381,5,12,2863,67,1
20180202,381,5,112,2863,319,1
20180202,381,5,112,2866,41,1
20180202,381,5,112,2865,51,1
20180208,381,5,120,2863,82,1
20180311,381,5,112,2863,118,1
20180314,381,5,112,2874,108,1
20180317,381,3,69,5507,82,1
20180226,203,3,69,5515,113,1
20180208,381,3,69,5508,72,1
20180213,203,3,69,5505,36,1
20180313,203,3,69,5518,72,1
20180314,203,3,69,5519,98,1
20180211,381,3,69,5512,56,1
20180207,381,3,69,5507,103,1
20180223,381,3,69,5507,46,1
20180307,381,3,4,5510,221,1
20180215,381,3,69,5510,41,1
20180215,204,1,48,9114,41,1
20180314,381,1,48,9127,221,1
20180207,203,1,48,9107,77,1
20180216,203,1,48,9110,262,1
20180307,203,1,48,9112,231,1
20180216,203,1,48,9114,288,1
20180302,203,1,48,9107,41,1
20180223,203,1,48,9114,262,1
20180219,204,1,48,9111,51,1
20180207,203,1,24,9112,46,2
20180215,205,1,48,9109,257,1
20180201,204,1,48,9110,72,1
20180220,205,1,50,9109,51,1
20180223,203,1,50,9109,41,1
20180302,381,1,10,9124,51,1
20180308,381,1,10,9124,46,1
20180216,204,1,50,9109,46,1
20180314,381,1,14,9141,51,1
20180214,203,1,14,9116,51,1
20180307,203,1,24,9111,41,1
20180209,203,1,86,9111,226,1
20180223,204,1,22,9116,46,1
20180206,381,1,32,9121,41,1
20180207,381,1,32,9119,41,1
20180309,205,1,10,9114,77,1
20180308,381,1,10,9124,87,1
20180315,381,1,94,9140,46,1
20180313,381,1,32,9136,231,1
20180223,203,1,10,9113,77,1
20180309,203,1,3,9108,21,1
20180316,205,1,13,9110,72,1
20180209,203,1,13,9115,170,1
20180201,203,1,93,9111,236,1
20180316,203,1,101,9114,51,1
20180209,381,1,32,9121,226,1
20180310,381,1,32,9123,226,2
20180226,203,1,9,9111,6,1
20180314,381,1,14,9138,56,1
20180222,381,2,13,7760,82,1
20180219,381,2,13,7766,77,1
20180219,381,2,13,7766,267,1
20180206,381,2,13,7748,82,1
20180308,381,2,13,7768,87,1
20180309,382,2,13,7767,252,1
20171027,371,2,13,7747,72,1
20180202,203,2,13,7755,82,1
20180313,381,2,13,7747,82,1
20180203,385,2,13,7748,267,1
20180303,381,2,13,7747,257,1
20180223,381,2,13,7761,41,1
20171201,371,2,13,7747,87,1
20171201,375,2,13,7749,226,1
20180220,381,2,13,7764,87,1
20180306,381,2,13,7748,180,1
20180302,381,2,13,7766,298,2
20180223,381,2,13,7762,72,1
20171031,371,2,19,7747,11,1
20171123,371,2,19,7747,206,1
20171108,371,2,19,7747,16,2
20171127,371,2,19,7747,196,1
20180125,381,2,13,7748,118,1
20180110,371,2,9,7748,72,3
20171031,371,2,13,7748,139,1
20180315,381,2,13,7759,51,1
20171128,371,2,13,7749,175,1
20180227,381,2,33,7759,221,1
20180309,381,2,33,7764,82,1
20180309,381,2,33,7767,46,1
20180228,381,2,33,7759,267,1
20180305,381,2,33,7764,87,1
20180308,381,2,33,7762,46,1
20180306,381,2,33,7759,113,1
20180309,381,2,33,7760,103,1
20180309,382,2,33,7767,118,1
20180223,385,2,33,7767,36,1
20180220,385,2,33,7767,41,1
20180308,381,2,33,7759,82,1
20180228,381,2,33,7760,108,1
20180226,381,2,9,7754,51,1
20171109,371,2,9,7748,21,1
20180123,381,2,9,7747,257,1
20180129,381,2,9,7752,87,1
20180201,381,2,9,7747,67,1
20180209,381,2,9,7754,77,1
20180205,381,2,9,7747,87,2
20180305,381,2,9,7748,267,1
20180213,381,2,9,7749,87,1
20180223,381,2,9,7749,87,1
20180305,381,2,9,7752,87,1
20180308,381,2,9,7754,87,2
20180315,381,2,9,7752,252,1
20180227,381,2,9,7752,186,1
20180126,381,2,9,7752,72,1
20180123,381,2,9,7749,77,1
20180307,381,2,9,7754,87,1
20180314,381,2,9,7748,226,1
20171128,371,2,9,7753,26,1
20180302,381,2,9,7752,82,1
20180122,381,2,9,7747,87,1
20171124,371,2,9,7753,72,3
20180104,371,2,9,7748,257,1
20180212,381,2,9,7749,252,1
20180216,381,2,9,7748,87,1
20180119,381,2,9,7749,262,1
20180205,381,2,9,7747,72,1
20180206,381,2,9,7754,252,1
20180301,203,2,13,7757,257,1
20180309,381,2,13,7767,72,1
20180223,381,2,9,7747,26,1
20180223,381,2,9,7752,11,1
20180307,381,2,9,7752,201,1
20180212,381,2,9,7754,21,2
20180222,203,2,33,7757,56,1
20180227,381,2,33,7764,46,1
20180223,381,4,105,7313,288,1
20171107,371,4,5,7308,186,1
20171110,193,5,115,2859,226,1
20171211,193,5,112,2861,108,1
20180108,193,5,122,2861,257,1
20180207,203,5,112,2870,226,1
20180207,203,5,112,2869,77,1
20180217,203,5,118,2869,56,1
20180306,203,5,112,2869,298,1
20180126,381,5,112,2863,46,1
20180131,381,5,112,2868,236,1
20180201,381,5,112,2868,51,1
20180202,381,5,112,2864,314,1
20180215,381,5,122,2863,87,1
20180221,381,5,122,2864,267,1
20180301,381,5,122,2863,87,1
20180301,381,5,122,2874,72,1
20180307,382,5,115,2876,231,1
20180306,385,5,116,2875,262,1
20180220,203,3,69,5515,108,1
20180316,381,3,69,5511,56,1
20180224,381,3,69,5513,226,1
20180211,203,3,69,5505,72,1
20180226,203,3,69,5505,98,1
20180226,203,3,69,5519,98,1
20180227,203,3,69,5505,51,1
20180314,381,3,78,5511,46,2
20180302,203,3,69,5519,103,1
20180223,203,3,69,5505,87,1
20180224,381,3,69,5512,21,1
20180309,203,3,69,5505,93,1
20180308,203,3,69,5505,16,1
20180207,381,3,69,5512,103,1
20180226,203,3,69,5515,231,1
20180301,203,3,69,5505,67,1
20180313,385,3,69,5513,62,1
20180221,381,3,69,5512,82,1
20180215,203,1,48,9114,41,1
20180316,381,1,48,9142,41,1
20180208,205,1,48,9107,72,1
20180223,203,1,48,9114,36,1
20180213,203,1,48,9112,46,1
20180215,203,1,48,9109,108,1
20180313,381,1,14,9141,46,1
20180214,203,1,14,9115,226,1
20180219,203,1,14,9115,231,1
20180315,381,1,14,9123,56,1
20180316,381,1,14,9138,46,1
20180226,203,1,74,9116,221,1
20180213,203,1,74,9115,16,1
20180301,203,1,22,9116,46,1
20180313,381,1,10,9124,51,2
20180309,203,1,10,9109,103,1
20180314,381,1,94,9133,41,1
20180316,203,1,48,9107,221,1
20180309,381,1,32,9123,236,1
20180313,381,1,32,9123,226,1
20180302,203,1,76,9108,41,1
20180312,203,1,65,9113,46,1
20180313,381,1,94,9137,41,1
20180209,203,1,13,9108,87,1
20180202,203,1,93,9109,56,1
20180204,203,1,93,9107,231,1
20180201,203,1,93,9111,56,1
20180316,203,1,101,9111,41,1
20180131,205,1,135,9112,41,1
20180315,204,1,13,9110,113,1
20180315,204,1,13,9110,298,1
20180227,203,1,14,9115,226,1
20180316,204,2,13,7758,36,1
20180113,381,2,13,7747,82,1
20180228,381,2,13,7768,252,1
20180301,381,2,13,7768,252,1
20180223,382,2,13,7762,247,1
20180119,381,2,13,7747,118,1
20180313,381,2,13,7768,113,1
20180225,381,2,13,7747,72,1
20180301,381,2,13,7747,77,3
20180301,381,2,13,7747,118,2
20180316,204,2,13,7758,165,1
20180226,381,2,13,7761,262,1
20171027,371,2,13,7747,257,1
20180305,381,2,13,7766,262,1
20180109,371,2,13,7748,87,1
20180316,381,2,13,7747,118,1
20171128,371,2,13,7754,77,1
20180228,381,2,13,7766,87,1
20180223,381,2,13,7762,77,1
20180313,382,2,13,7748,262,1
20171205,371,2,19,7747,16,1
20171031,371,2,19,7747,16,1
20171109,371,2,19,7747,26,2
20180312,381,2,13,7768,118,1
20171122,371,2,19,7747,11,1
20180209,381,2,9,7752,67,1
20180223,381,2,13,7761,108,1
20180313,381,2,13,7748,196,1
20180316,381,2,33,7767,21,3
20180314,381,2,33,7762,191,1
20180301,381,2,33,7759,82,1
20180307,381,2,33,7762,257,1
20180315,381,2,33,7761,257,1
20180302,381,2,33,7759,51,1
20180228,382,2,33,7759,87,1
20180307,381,2,33,7761,293,1
20180313,381,2,33,7761,77,1
20180122,381,2,9,7748,77,1
20180315,381,2,9,7752,262,1
20180126,381,2,9,7747,87,1
20180312,381,2,9,7752,82,1
20180223,381,2,9,7752,87,1
20180316,381,2,9,7749,82,1
20180126,385,2,9,7754,11,1
20180219,381,2,9,7754,252,1
20180201,381,2,9,7748,257,1
20180203,381,2,9,7754,82,1
20180206,381,2,9,7754,82,1
20180207,381,2,9,7752,72,1
20180208,381,2,9,7752,87,1
20180313,381,2,9,7752,21,1
20180315,381,2,9,7754,103,1
20180116,381,2,9,7754,72,1
20171109,371,4,5,7306,201,1
20171210,193,5,112,2861,288,1
20171213,193,5,112,2859,221,1
20180215,203,5,112,2862,221,1
20171115,375,5,112,2858,175,1
20180113,381,5,116,2858,252,1
20180123,381,5,112,2858,247,1
20180131,381,5,112,2863,51,1
20180202,381,5,112,2865,46,2
20180211,381,5,112,2865,41,1
20180205,381,5,112,2868,134,1
20180216,381,5,122,2864,72,1
20180223,381,5,116,2864,257,1
20180221,381,5,122,2868,41,1
20180311,381,5,122,2863,82,1
20180309,381,5,122,2875,77,1
20180314,381,5,122,2868,236,1
20180314,381,5,112,2881,288,1
20180311,382,5,116,2875,247,1
20180314,382,5,112,2874,267,1
20180214,203,3,69,5505,67,1
20180220,203,3,69,5505,252,1
20180223,204,3,69,5514,252,1
20180227,203,3,69,5505,67,1
20180314,203,3,69,5518,67,1
20180226,203,3,69,5519,103,1
20180214,205,3,40,5515,216,1
20180209,385,3,69,5510,72,1
20180307,381,3,69,5507,267,1
20180305,203,3,69,5516,72,1
20180313,203,3,69,5515,51,1
20180314,203,3,69,5515,226,2
20180215,205,1,48,9114,221,1
20180314,381,1,48,9142,56,1
20180316,381,1,48,9127,236,1
20180316,203,1,48,9108,72,1
20180206,203,1,48,9112,56,1
20180213,203,1,48,9114,298,1
20180314,205,1,48,9109,231,1
20180302,203,1,48,9112,87,1
20180214,203,1,50,9109,41,1
20180307,203,1,24,9113,36,1
20180305,203,1,14,9112,41,1
20180316,203,1,14,9112,41,1
20180209,381,1,32,9121,231,1
20180309,205,1,33,9115,77,1
20180223,203,1,10,9112,77,1
20180313,381,1,94,9126,236,1
20180309,203,1,48,9130,72,1
