13,20130705,5,861,1
9,20170921,5,861,1
9,20130911,6,861,1
9,20170616,4,971,1
82,20140513,4,971,1
9,20150902,5,971,1
9,20170815,5,971,1
13,20140715,5,971,1
9,20160518,5,971,1
13,20160308,5,971,1
9,20170823,6,971,1
9,20140408,6,971,1
9,20140401,6,971,1
9,20170529,6,971,1
9,20140827,6,971,1
1,20140513,2,985,1
13,20130418,3,985,1
18,20130219,3,985,1
13,20160322,4,985,1
13,20131029,4,985,1
13,20161011,4,985,1
13,20150713,4,985,1
13,20141002,4,985,1
13,20140708,4,985,1
13,20160602,5,985,1
13,20120320,5,985,1
13,20160614,5,985,1
13,20120228,5,985,1
13,20130207,5,985,1
13,20150428,5,985,1
13,20120814,6,985,1
13,20150820,6,985,1
13,20160929,6,985,1
13,20150317,6,985,1
13,20130115,6,985,1
13,20130110,6,985,1
13,20160531,6,985,1
13,20150310,6,985,1
13,20120808,6,985,1
76,20151015,6,985,1
13,20161122,6,985,1
13,20141106,6,985,1
13,20140513,6,985,1
9,20130905,6,985,1
13,20141125,6,985,1
13,20161115,6,985,1
13,20160713,6,985,1
13,20160503,7,985,1
13,20140225,8,985,1
13,20150915,8,985,1
13,20140930,8,985,1
13,20150212,9,985,1
13,20140204,10,985,1
13,20130704,10,985,1
13,20140626,10,985,1
13,20161221,10,985,1
13,20130509,10,985,1
13,20150922,12,985,1
13,20150915,12,985,1
96,20120413,3,986,1
13,20120704,4,986,1
76,20120309,4,986,1
13,20120316,5,986,1
13,20130306,5,986,1
13,20120314,5,986,1
13,20120221,6,986,1
9,20120331,6,986,1
13,20121005,6,986,1
13,20120326,6,986,1
13,20121031,6,986,1
13,20120402,6,986,1
13,20120903,6,986,1
13,20120910,6,986,1
13,20120201,6,986,1
13,20120801,6,986,1
9,20120330,6,986,1
13,20120711,6,986,1
13,20120312,6,986,1
13,20120704,6,986,1
13,20120808,6,986,1
13,20120323,6,986,1
13,20121102,6,986,1
13,20121018,6,986,1
13,20120315,6,986,1
13,20120516,7,986,1
13,20120403,8,986,1
13,20120519,8,986,1
13,20120120,8,986,1
13,20120316,10,986,1
13,20120305,12,986,1
13,20160229,4,1309,1
13,20141121,6,1309,1
76,20180127,3,1426,1
35,20151112,1,3016,1
1,20150914,1,3016,1
17,20160811,1,3016,1
1,20150717,1,3016,1
97,20171110,1,3016,1
9,20141126,1,3016,2
19,20150211,2,3016,1
52,20150514,2,3016,1
35,20151009,2,3016,1
35,20151125,2,3016,1
35,20160708,2,3016,1
35,20160216,2,3016,1
35,20151214,2,3016,1
17,20170105,2,3016,1
89,20160210,2,3016,1
1,20160224,2,3016,1
17,20160805,2,3016,1
76,20151119,2,3016,1
93,20150718,2,3016,1
1,20151201,2,3016,1
1,20150909,2,3016,1
13,20160118,2,3016,1
1,20151112,2,3016,1
1,20151106,2,3016,1
13,20160120,2,3016,1
1,20151219,2,3016,1
17,20150310,2,3016,1
17,20151022,2,3016,1
94,20150810,2,3016,1
1,20150910,2,3016,1
97,20171017,2,3016,1
17,20151209,2,3016,1
33,20160808,2,3016,1
33,20160823,2,3016,1
13,20160722,3,3016,1
13,20150819,3,3016,1
13,20160811,3,3016,1
9,20171014,3,3016,1
9,20150624,3,3016,1
13,20150620,3,3016,1
13,20160527,3,3016,1
73,20150812,3,3016,1
13,20150818,3,3016,1
13,20180221,3,3016,1
9,20150523,3,3016,1
13,20150401,3,3016,2
83,20150827,3,3016,1
76,20150930,3,3016,1
33,20141212,3,3016,1
13,20150912,3,3016,1
13,20151022,3,3016,1
13,20150528,3,3016,1
94,20170106,3,3016,1
76,20150924,3,3016,1
9,20160107,3,3016,1
93,20170509,3,3016,1
13,20151223,3,3016,1
82,20171031,3,3016,1
76,20141203,3,3016,1
73,20150909,3,3016,1
83,20151019,3,3016,1
94,20150924,3,3016,1
9,20170725,3,3016,1
13,20151024,3,3016,1
13,20150116,3,3016,1
9,20160310,3,3016,1
13,20170429,3,3016,1
13,20141212,3,3016,1
13,20150626,3,3016,1
13,20171030,3,3016,1
93,20150226,3,3016,1
13,20150508,4,3016,1
13,20170308,4,3016,1
13,20150918,4,3016,1
