20141104,3993,72,76,13,1
20170209,3837,257,104,13,1
20130205,2775,82,104,13,1
20141229,3837,262,104,13,1
20160312,3617,236,104,13,1
20170523,3111,82,104,13,1
20140217,3837,87,104,13,1
20180322,3070,87,115,13,1
20170712,3914,257,104,13,1
20170718,3617,257,104,13,1
20140113,3833,262,104,13,1
20160705,3617,257,104,13,1
20121127,3616,41,104,13,1
20140506,3837,77,104,13,1
20121201,2775,236,104,13,1
20121031,3615,77,104,13,1
20131204,3837,72,104,13,1
20150530,3837,87,104,13,1
20120206,2775,77,104,13,1
20131218,943,72,75,13,1
20170410,3915,77,104,13,1
20140514,3837,134,104,13,1
20171002,891,134,75,13,1
20170919,3914,319,104,13,1
20170306,3162,113,104,13,1
20140227,3837,56,104,13,1
20131002,3580,36,76,13,1
20160531,3948,56,104,13,1
20141107,3843,87,75,13,1
20151125,3837,87,104,13,1
20160830,3093,87,115,13,1
20151221,3103,82,115,13,1
20160920,3623,262,104,13,1
20170221,3227,87,75,13,1
20121127,799,56,75,13,1
20170227,3617,231,104,13,1
20130627,3566,231,104,13,1
20120816,3615,46,104,13,1
20130212,3714,46,104,13,1
20131025,149,56,76,13,1
20160504,3174,236,115,13,1
20140806,3837,41,104,13,1
20160218,3915,51,104,13,1
20170306,799,221,75,13,1
20160428,3837,51,104,13,1
20170729,2775,56,104,13,1
20160505,794,46,76,13,1
20171107,3174,231,115,13,2
20160607,3148,236,104,13,1
20131216,3714,77,104,13,1
20140827,3562,82,104,13,2
20150312,3833,72,104,13,1
20171023,3837,267,104,13,1
20171120,3174,82,115,13,1
20170308,3227,144,75,13,1
20141020,3948,118,104,13,1
20160926,3174,118,115,13,1
20160930,3174,118,115,13,1
20161108,3617,113,104,13,1
20131008,3833,72,104,13,1
20130327,3837,82,104,13,1
20130822,818,72,76,13,1
20130221,2775,87,104,13,1
20130415,3837,82,104,13,1
20140618,3915,82,104,13,1
20140711,891,87,75,13,1
20150408,794,72,76,13,1
20151201,3103,87,115,13,2
20170222,3617,82,104,13,1
20170608,3837,72,104,13,1
20170306,3093,87,115,13,1
20170418,3160,87,104,13,1
20150831,3833,72,104,13,1
20160831,3837,72,104,13,1
20120619,3615,118,104,13,2
20130502,3617,93,104,13,1
20131119,3837,283,104,13,1
20150430,3837,118,104,13,1
20140823,3837,118,104,13,1
20150922,3617,118,104,13,1
20160616,3839,77,104,13,1
20170515,3948,77,104,13,1
20120327,3617,87,104,13,1
20130111,3615,82,104,13,1
20160627,3837,72,104,13,1
20160922,3833,267,104,13,1
20161003,3201,257,104,13,1
20170719,3142,77,104,13,1
20171116,465,87,83,13,1
20140514,3915,87,104,13,1
20150119,3968,267,76,13,1
20131101,3833,87,104,13,1
20160623,3617,77,104,13,1
20130104,3617,72,104,13,1
20150121,3617,262,104,13,1
20170508,3186,72,104,13,1
20170523,3837,77,104,13,2
20150226,3948,51,104,13,1
20151015,3623,51,104,13,1
20140820,3915,87,104,13,1
20160809,3839,236,104,13,1
20160620,3839,46,104,13,1
20150515,3018,87,104,13,1
20160711,891,82,75,13,1
20120824,3615,144,104,13,1
20151006,2777,139,104,13,1
20160116,3103,144,115,13,1
20120928,3615,118,104,13,1
20160902,3174,108,115,13,1
20160702,3174,298,115,13,1
20130208,2775,87,104,13,1
20140529,3948,72,104,13,2
20150721,3024,87,104,13,1
20160910,3914,87,104,13,1
20170814,3052,267,104,13,1
20160728,3830,77,76,13,1
20120809,2775,41,104,13,1
20130211,3565,56,104,13,1
20120827,3615,51,104,13,2
20120725,799,46,75,13,1
20120725,3617,46,104,13,1
20130803,2775,236,104,13,1
20140701,3948,46,104,13,1
20140715,3837,221,104,13,1
20150713,798,231,76,13,1
20150909,3948,236,104,13,1
20170117,3915,51,104,13,1
20140729,3617,257,104,13,1
