3,12,20141113,26,1418,1
3,13,20161012,82,4522,1
3,13,20171107,77,7705,1
3,11,20130801,77,4468,1
3,11,20120829,77,1572,1
3,11,20180123,77,1348,1
3,13,20170418,21,4590,1
3,13,20131108,257,4447,1
3,13,20170113,262,1321,1
3,13,20180503,77,1580,1
3,12,20171124,11,4576,1
3,11,20150814,257,4501,1
3,11,20170412,262,4422,1
3,12,20130124,26,1328,1
3,13,20170403,21,1319,2
3,13,20170613,262,4376,1
3,12,20170803,16,4489,1
1,21,20180312,226,1577,1
3,11,20160419,77,1314,1
3,11,20170915,252,4576,1
3,12,20130405,21,1377,1
3,12,20170225,16,1493,1
3,13,20170926,77,4526,2
3,13,20170310,262,1442,1
3,13,20170912,262,1548,1
3,13,20120913,191,1349,1
3,13,20131209,257,1351,1
3,11,20140804,77,1572,2
3,13,20170511,21,1476,1
3,13,20161125,21,1572,1
3,13,20160511,82,1442,1
3,11,20131221,82,1316,1
3,11,20171218,262,4466,1
3,13,20170422,21,1309,1
3,13,20170504,21,1572,1
3,13,20130528,257,4461,1
3,13,20170929,82,4590,1
3,13,20170707,262,7701,1
3,12,20170729,11,4489,1
3,12,20180216,11,4576,1
3,12,20180214,16,4438,1
3,12,20140619,11,1454,1
3,11,20121212,77,1374,1
3,11,20170503,257,4541,1
3,13,20161005,82,4422,2
3,13,20160422,82,1351,1
3,13,20161011,262,4466,1
3,13,20171107,77,1580,2
3,12,20140619,11,1318,1
6,7,20171115,262,1503,1
3,11,20170323,257,1476,1
3,11,20170711,87,1374,1
3,12,20121122,26,1572,1
3,13,20161104,82,1572,1
3,13,20170601,262,4405,1
3,13,20170112,262,4575,1
3,13,20160709,262,1497,1
3,12,20170718,11,4429,1
3,11,20130514,77,1314,1
3,11,20120919,77,1351,1
3,11,20140826,82,4422,1
3,11,20150723,257,1351,1
3,11,20170419,257,4541,1
3,12,20180117,16,4438,1
3,13,20160212,82,1503,1
3,13,20160107,82,1335,1
