3,13,20170504,5,49,1
3,13,20171214,6,1303,1
3,13,20171205,6,1303,1
3,11,20150713,5,1309,1
3,13,20170511,5,1309,1
3,13,20170510,5,1309,1
3,13,20160512,6,1309,1
3,13,20160113,6,1309,1
3,13,20170422,1,1309,1
3,13,20120917,1,1309,1
3,11,20130514,6,1314,1
3,11,20160419,6,1314,1
3,11,20131221,6,1316,1
3,12,20140619,1,1318,1
3,12,20171213,1,1319,1
3,13,20170403,1,1319,2
3,13,20170113,5,1321,1
3,12,20130124,1,1328,1
3,13,20160107,6,1335,1
3,12,20171213,1,1341,1
3,11,20180123,6,1348,1
3,13,20120913,1,1349,1
3,11,20150723,5,1351,1
3,13,20131209,5,1351,1
3,13,20130513,5,1351,1
3,11,20140120,6,1351,1
3,13,20160422,6,1351,2
3,11,20121212,6,1374,1
3,11,20140516,6,1374,1
3,11,20170711,6,1374,1
3,13,20170605,5,1386,1
3,12,20141113,1,1418,1
3,11,20150713,5,1426,1
3,11,20121102,6,1426,1
3,11,20140528,6,1426,1
3,11,20120901,6,1426,1
3,13,20160112,6,1426,1
3,12,20140613,1,1426,2
3,13,20170201,1,1426,1
3,11,20141022,6,1431,1
3,13,20170310,5,1442,1
3,13,20160511,6,1442,1
3,12,20140619,1,1454,1
3,11,20150715,5,1458,1
3,11,20170818,6,1458,1
3,11,20130802,6,1458,1
3,11,20130417,6,1458,1
3,11,20120830,6,1458,1
3,12,20130628,1,1458,1
3,13,20120914,1,1458,1
3,11,20170323,5,1476,1
3,13,20170511,1,1476,1
3,12,20170225,1,1493,1
3,13,20170701,5,1497,1
3,13,20160709,5,1497,1
3,13,20170424,5,1497,1
6,7,20171115,5,1503,1
3,13,20160212,6,1503,1
3,11,20170802,5,1504,1
3,13,20170912,5,1548,1
3,11,20171124,5,1548,1
3,11,20120829,6,1572,1
3,13,20161104,6,1572,1
3,11,20140804,6,1572,2
3,12,20121122,1,1572,1
3,13,20161125,1,1572,1
3,13,20170504,1,1572,1
3,13,20171107,6,1580,2
3,11,20171211,5,4316,1
3,11,20170317,5,4372,1
3,13,20170613,5,4376,1
3,11,20131029,6,4386,2
3,11,20140606,6,4386,1
3,13,20160113,6,4386,1
3,11,20121211,6,4386,1
3,11,20130520,6,4386,1
3,11,20140114,6,4386,1
3,12,20130708,1,4386,1
3,13,20170601,5,4405,1
3,11,20170412,5,4422,1
3,13,20161005,6,4422,2
3,11,20140826,6,4422,1
3,12,20170718,1,4429,1
3,11,20170322,5,4436,1
3,11,20170401,6,4437,1
3,12,20180117,1,4438,1
3,12,20180214,1,4438,1
3,13,20131108,5,4447,1
3,13,20130528,5,4461,1
3,13,20171019,5,4465,1
3,12,20171107,1,4465,1
3,11,20171218,5,4466,1
3,13,20161011,5,4466,1
3,11,20130801,6,4468,1
3,12,20170803,1,4489,1
3,12,20170729,1,4489,1
3,11,20170321,5,4490,1
3,11,20150814,5,4501,1
3,13,20161012,6,4522,1
3,13,20170926,6,4526,2
3,11,20170503,5,4541,2
3,11,20170419,5,4541,2
3,11,20170403,6,4541,1
3,13,20170112,5,4575,1
3,11,20170915,5,4576,1
3,12,20171124,1,4576,1
3,12,20180216,1,4576,1
3,13,20170929,6,4590,1
3,13,20170418,1,4590,1
3,13,20170707,5,7701,1
3,13,20171107,6,7705,1
