20120713,2,2000,1,
20120525,2,2000,1,
20120710,2,2000,1,
20121115,2,2000,1,
20140605,2,2000,1,
20121114,2,2000,1,
20120815,2,2000,1,
20140814,2,2000,1,
20140507,2,2000,1,
20150722,2,2000,1,
20121020,2,2000,1,
20120901,2,2000,1,
20140207,2,2000,1,
20140304,2,2000,1,
20140826,2,2000,1,
20130816,2,2000,2,
20140721,1,2000,1,
20140425,1,2000,1,
20130417,4,2000,1,
20130614,4,2000,1,
20131210,4,2000,1,
20130522,4,2000,1,
20131127,4,2000,1,
20140730,4,2000,1,
20131008,4,2000,1,
20141008,4,2000,1,
20140926,4,2000,1,
20120323,4,2000,1,
20131024,4,2000,1,
20141030,4,2000,1,
20130831,4,2000,2,
20140906,4,2000,1,
20141107,4,2000,1,
20140802,4,2000,1,
20121026,4,2000,2,
20141119,4,2000,1,
20130814,4,2000,1,
20140718,4,2000,1,
20180118,4,2000,1,
20140808,4,2000,1,
20120627,4,2000,1,
20150108,4,2000,1,
20140704,4,2000,1,
20130215,4,2000,1,
20130830,4,2000,1,
20140523,4,2000,1,
20150119,4,2000,1,
20130405,4,2000,1,
20141127,4,2000,1,
20140402,4,2000,1,
20130422,4,2000,1,
20121029,4,2000,1,
20140611,4,2000,1,
20150616,4,2000,1,
20130122,4,2000,1,
20130221,4,2000,1,
20130715,4,2000,1,
20140120,4,2000,1,
20140801,4,2000,1,
20121003,4,2000,1,
20140508,4,2000,1,
20131120,4,2000,1,
20150427,4,2000,1,
20140913,4,2000,1,
20140121,4,2000,1,
20150525,4,2000,1,
20150610,4,2000,1,
20131127,4,2000,1,
20141204,4,2000,1,
20150309,4,2000,1,
20140913,4,2000,1,
20131029,4,2000,1,
20171228,4,2000,1,
20140303,4,2000,1,
20120514,4,2000,1,
20150120,4,2000,1,
20141002,4,2000,1,
20170830,4,2000,1,
20130715,4,2000,1,
20150410,4,2000,1,
20141014,4,2000,1,
20121107,4,2000,1,
20131223,4,2000,1,
20130318,4,2000,1,
20150321,4,2000,1,
20140910,4,2000,1,
20150121,4,2000,1,
