depto,ciudad,fecha,demografia,vendedor,cantidad
1,40,20171222,6,108,1
1,40,20140401,6,108,1
1,40,20150122,6,108,1
1,40,20121218,6,108,1
1,58,20141002,6,108,1
1,40,20170307,6,108,1
1,40,20170808,6,108,1
1,40,20141002,6,108,2
1,40,20150810,6,108,1
1,40,20130826,6,108,1
1,40,20130520,6,108,1
1,40,20140828,6,108,1
1,40,20140826,6,108,1
1,40,20150113,5,108,1
1,40,20130314,5,108,1
1,40,20130521,5,108,1
1,51,20130207,5,108,1
1,53,20141120,5,108,1
1,40,20140805,5,108,1
1,40,20171002,5,108,1
1,40,20140811,5,108,1
1,40,20161205,8,108,1
1,40,20180212,8,108,1
1,40,,8,108,1
1,40,20141016,8,108,1
1,40,20170713,8,108,1
1,40,20131121,8,108,1
1,40,20170605,8,108,1
1,40,20130128,8,108,1
1,40,20150202,8,108,1
1,40,20140717,8,108,1
1,40,20170613,8,108,1
1,40,20150922,7,108,1
1,40,20150514,7,108,1
1,40,20150312,10,108,1
1,40,20150602,10,108,1
1,40,20150319,10,108,1
1,40,20170418,10,108,1
1,40,20150806,10,108,1
1,40,20150831,10,108,1
1,40,20171219,10,108,1
1,40,20130318,10,108,1
1,40,20151217,10,108,1
1,40,20150226,10,108,1
1,40,20150622,10,108,1
1,81,20121203,2,111,1
1,81,20121107,2,111,3
1,81,20140416,2,111,1
1,40,20130619,4,111,1
1,40,20131127,4,111,1
1,40,20130227,4,111,1
1,40,20130731,4,111,1
1,43,20121203,4,111,1
1,43,20131204,4,111,1
1,40,20140423,4,111,1
1,40,20120625,4,111,1
1,40,20130724,4,111,1
1,40,20140716,4,111,1
1,40,20120827,4,111,2
1,41,20140729,4,111,1
1,30,20120926,4,111,1
1,40,20131204,4,111,1
1,40,20140122,4,111,2
1,40,20130508,4,111,1
1,41,20140625,4,111,1
1,40,20121003,3,111,1
1,40,20120627,3,111,1
1,40,20130403,3,111,1
1,40,20131002,6,111,2
1,40,20120725,6,111,1
1,40,20120606,6,111,1
1,40,20131023,6,111,1
1,40,20130925,6,111,1
1,40,20130918,6,111,1
1,40,20121219,6,111,1
1,58,20130121,6,111,1
1,40,20131009,6,111,1
1,40,20120815,6,111,1
1,40,20130924,6,111,1
1,40,20130924,5,111,1
1,40,20140416,8,111,1
1,40,20130724,8,111,1
1,41,20140319,7,111,1
1,40,20120222,10,111,1
1,40,20120905,10,111,1
1,40,20130515,10,111,1
1,40,20120924,10,111,1
1,40,20120801,10,111,1
1,40,20130417,10,111,1
1,32,20140716,2,113,1
1,43,20170508,2,113,1
1,81,20150311,2,113,1
1,81,20170919,2,113,1
1,41,20150526,2,113,1
1,81,20150612,1,113,1
1,40,20130604,1,113,1
1,40,20131114,1,113,1
1,42,20140313,1,113,1
1,39,20130522,1,113,1
1,41,20120922,4,113,1
1,41,20180223,4,113,1
1,40,20121217,4,113,1
1,40,20170712,4,113,1
1,40,20140124,4,113,1
1,40,20140925,4,113,1
1,40,20170531,4,113,1
1,40,20170306,4,113,2
1,40,20131102,4,113,1
1,39,20120504,4,113,1
2,22,20150325,4,113,1
1,40,20150109,4,113,1
1,43,20170725,4,113,1
1,46,,4,113,1
1,40,20140514,4,113,1
1,40,20120204,4,113,1
1,40,20120519,4,113,1
1,43,20140117,4,113,1
1,46,20170121,4,113,1
1,46,20180209,4,113,1
2,30,20170712,4,113,1
2,30,20140605,4,113,2
1,39,20140628,4,113,1
1,41,20150107,4,113,1
1,40,20150212,4,113,1
1,40,20130206,4,113,1
1,40,20140731,4,113,1
1,40,20140409,4,113,1
1,41,20120926,4,113,1
1,40,20140312,4,113,1
2,30,20171227,4,113,1
1,40,20121205,4,113,1
1,40,20150601,4,113,1
1,40,20130726,4,113,1
1,40,20140317,4,113,1
1,43,20151024,4,113,1
1,41,20131010,4,113,1
1,58,20130315,4,113,1
1,39,20131116,4,113,1
1,40,20170627,4,113,1
1,40,20130731,4,113,1
1,40,20160127,4,113,1
1,40,20140919,4,113,1
1,51,20150303,4,113,1
1,40,20140927,4,113,1
1,40,20140714,4,113,1
1,40,20141123,4,113,1
1,40,20150113,4,113,1
1,40,20141106,4,113,1
1,40,20170602,4,113,1
1,52,20171116,4,113,1
1,45,20140319,4,113,1
1,52,20160106,4,113,1
1,45,20140416,4,113,1
1,45,20170228,4,113,1
2,31,20141105,4,113,1
1,52,20170627,4,113,1
1,43,20170715,4,113,1
1,43,20170802,4,113,1
1,39,20121026,4,113,1
1,40,20131129,4,113,1
1,40,20171011,4,113,1
1,40,20140305,4,113,1
1,46,20140721,4,113,1
1,48,20120903,4,113,1
1,51,20180112,4,113,1
1,58,20151112,4,113,1
2,30,20140912,4,113,1
1,39,20140603,4,113,1
2,30,20171114,4,113,1
1,40,20140702,4,113,1
1,40,20171201,4,113,1
1,40,20130830,4,113,1
1,40,20141205,4,113,1
1,40,20170617,4,113,1
1,46,20140212,4,113,1
1,53,20171115,4,113,1
1,40,20150205,3,113,1
1,45,20150609,3,113,1
1,40,20131106,3,113,1
1,41,20160108,3,113,1
1,40,20150703,3,113,1
1,52,20150716,3,113,2
1,40,20150904,3,113,1
1,40,20171228,3,113,1
1,52,20170717,3,113,1
1,52,20170623,3,113,1
1,40,20141205,3,113,1
1,45,20140210,3,113,1
1,52,20140426,3,113,1
1,40,20140715,3,113,1
1,48,20130729,3,113,1
1,52,20170707,3,113,1
1,40,20151113,6,113,2
1,40,20180116,6,113,1
1,40,20120707,6,113,1
1,52,20151105,6,113,1
1,40,20120822,6,113,1
1,52,20130525,6,113,1
1,40,20150904,6,113,1
1,40,20150520,6,113,1
1,40,20120525,6,113,1
1,45,20150522,6,113,1
1,40,20180206,6,113,1
1,40,20151014,6,113,1
1,40,20150327,6,113,1
1,40,20151128,6,113,1
1,41,20170718,6,113,1
1,40,20140618,6,113,1
1,40,20150526,6,113,1
1,40,20150306,6,113,1
1,40,20141218,6,113,1
1,52,20130914,6,113,1
1,40,20150127,6,113,1
1,40,20140213,6,113,1
1,40,20120409,6,113,1
1,40,20140207,6,113,1
1,40,20141223,6,113,1
1,40,20150831,6,113,1
1,40,20180103,6,113,1
1,40,20150115,6,113,1
1,40,20171215,6,113,1
1,40,20141015,6,113,1
1,40,20120801,6,113,1
1,40,20150704,6,113,1
1,45,20170602,6,113,1
1,40,20141124,6,113,1
1,40,20170504,6,113,1
1,40,20120604,6,113,1
1,40,20150210,6,113,2
1,40,20170309,6,113,1
1,40,20130212,6,113,1
1,40,20151030,6,113,1
1,40,20131218,6,113,1
1,40,20121214,6,113,1
1,40,20170714,6,113,1
1,40,20141027,6,113,1
1,40,20140115,6,113,1
1,40,20130518,6,113,1
1,40,20130930,6,113,1
1,40,20130911,6,113,1
1,40,20151104,6,113,1
1,40,20170824,6,113,1
1,40,20121102,6,113,1
1,40,20130420,6,113,1
1,40,20120831,6,113,1
1,40,20131209,6,113,1
1,40,20171117,5,113,1
1,40,20180123,5,113,1
1,40,20171122,5,113,1
1,40,20120615,5,113,1
1,40,20120616,5,113,1
1,40,20170405,5,113,1
1,40,20180205,5,113,1
1,40,20120614,5,113,1
1,52,20170306,5,113,1
1,52,20140801,5,113,1
1,40,20130524,8,113,1
1,41,20160104,8,113,1
1,40,20171222,8,113,1
1,40,20151203,8,113,1
1,40,20130916,8,113,1
1,41,20160108,8,113,1
1,40,20171124,7,113,1
1,40,20130802,10,113,1
1,40,20170706,10,113,1
1,40,20171121,10,113,1
1,40,20180118,10,113,1
1,40,20160830,10,113,1
1,40,20180117,10,113,1
1,40,20180207,10,113,1
1,40,20160804,10,113,1
1,40,20170714,10,113,1
1,40,20171205,9,113,1
1,81,20160730,2,116,1
1,40,20170728,4,116,1
1,40,20140107,4,116,1
1,40,20150207,4,116,1
1,40,20160604,4,116,1
1,40,20171028,4,116,1
1,40,20160813,4,116,1
1,46,20170921,4,116,1
1,40,20120630,4,116,1
1,40,20160702,3,116,1
1,40,20160604,3,116,1
1,50,20170601,3,116,1
1,40,20160716,6,116,1
1,40,20160813,8,116,1
1,40,20160730,8,116,1
1,81,20150731,2,117,1
1,42,20150814,1,117,1
1,40,20140604,4,117,1
1,58,20160302,4,117,1
1,40,20150522,4,117,1
1,40,20141111,4,117,1
1,52,20150926,4,117,1
1,40,20151123,3,117,1
1,40,20170426,3,117,1
1,52,20170426,3,117,1
1,40,20140127,6,117,1
1,45,20150831,6,117,1
1,45,20170401,6,117,1
1,40,20160215,6,117,1
1,40,20170106,6,117,1
1,40,20140204,6,117,1
1,40,20150211,6,117,1
1,45,20141217,5,117,1
1,40,20160120,5,117,1
1,40,20140822,5,117,1
1,40,20170503,5,117,1
1,40,20140115,8,117,1
1,40,20140712,8,117,1
1,39,20120816,2,118,1
1,40,20130208,2,118,1
1,39,20130306,2,118,1
1,42,20120718,1,118,1
1,40,20150203,4,118,1
1,52,20140618,4,118,1
1,40,20120626,4,118,1
1,43,20130130,4,118,1
1,45,20130201,4,118,1
1,40,20130129,4,118,1
1,39,20140903,4,118,1
1,40,20150623,4,118,1
1,40,20150219,4,118,1
1,40,20120404,4,118,1
1,40,20140924,4,118,1
1,40,20130809,4,118,1
1,40,20150519,4,118,1
1,40,20150617,4,118,1
1,40,20150603,4,118,1
1,40,20120907,4,118,1
1,40,20141029,4,118,1
5,2,20120713,4,118,1
1,40,20150127,4,118,1
1,40,20120322,4,118,1
1,40,20130212,4,118,1
1,40,20140730,4,118,1
1,40,20150730,4,118,1
1,40,20150522,4,118,1
1,40,20120830,4,118,1
1,40,20120313,4,118,1
1,40,20150520,4,118,1
1,40,20140415,3,118,1
1,41,20130204,3,118,1
1,52,20130118,3,118,1
1,40,20150812,3,118,1
1,40,20130910,3,118,1
1,40,,3,118,1
1,40,20120403,3,118,2
1,39,20130510,3,118,1
1,40,20150429,6,118,1
1,40,20150430,6,118,1
1,40,20130123,6,118,1
1,40,20120829,6,118,1
1,45,20130215,6,118,1
1,40,20140117,6,118,2
1,40,20120402,6,118,1
1,40,,6,118,1
1,40,20121030,6,118,1
1,40,20140808,6,118,1
1,40,20120223,5,118,1
1,45,20150526,5,118,1
1,40,20120502,5,118,1
1,40,20130516,5,118,1
1,40,20130528,8,118,1
1,40,20140416,8,118,1
1,40,20150701,8,118,1
1,40,20140116,8,118,1
1,40,20150121,8,118,1
1,40,20130417,8,118,1
1,40,20140321,8,118,1
1,40,,8,118,1
1,40,20130905,8,118,1
1,40,20130828,8,118,1
1,40,20141024,8,118,1
1,40,20150624,7,118,1
1,40,20140625,10,118,1
1,46,20150312,4,120,1
1,40,20141203,4,120,1
1,40,20150609,4,120,1
2,30,20170802,4,120,1
1,40,20140710,4,120,1
1,45,20151024,3,120,1
1,40,20170404,3,120,1
1,46,20160311,3,120,1
1,40,20150406,3,120,1
1,43,20170207,3,120,1
1,40,20150721,6,120,1
1,40,20170302,6,120,1
1,40,20170118,6,120,1
1,40,20151217,6,120,1
1,40,20131127,5,120,1
1,40,20140429,5,120,1
1,40,20160514,5,120,1
1,40,20150209,8,120,1
1,42,20130104,2,128,1
1,81,20150610,2,128,1
1,81,20121108,2,128,1
1,42,20160712,2,128,1
1,41,20160211,2,128,1
1,81,20130109,2,128,1
1,81,20121106,2,128,1
1,39,20120919,2,128,1
1,39,20170328,2,128,1
1,40,20160426,2,128,1
1,39,,2,128,1
1,42,20120815,2,128,1
1,42,20161118,2,128,1
1,42,20161021,2,128,1
1,81,20121030,2,128,2
1,81,20130117,2,128,1
1,42,20150225,2,128,1
1,42,20160314,2,128,1
1,42,20161122,2,128,1
1,81,20160405,2,128,1
1,81,20150304,2,128,1
1,81,20170919,2,128,1
1,42,20120905,2,128,1
1,42,20130115,2,128,1
1,32,20150429,2,128,1
1,81,20150701,2,128,2
1,42,20121213,2,128,1
1,81,20160308,2,128,1
1,40,20160701,2,128,1
1,75,20150317,1,128,1
1,42,20141007,1,128,1
1,81,20160329,1,128,1
1,42,20130104,1,128,1
1,81,20160922,1,128,1
1,42,20140209,1,128,1
1,42,20120911,1,128,1
1,39,20150922,1,128,2
1,81,20140908,1,128,1
1,81,20140903,1,128,1
1,40,20120525,4,128,1
1,40,20130109,4,128,1
1,40,20130121,4,128,1
1,40,20121022,4,128,1
1,40,20120302,4,128,1
1,40,20140909,4,128,1
1,40,20161116,4,128,1
1,40,20120316,4,128,1
1,40,20120612,4,128,1
1,40,20120528,4,128,1
1,40,20150610,4,128,2
1,40,20161019,4,128,1
1,40,20130516,4,128,1
1,40,20120110,4,128,1
1,40,20130122,4,128,1
1,40,20170824,4,128,1
1,40,20130402,4,128,1
1,40,20150915,4,128,2
1,40,20180110,4,128,1
1,46,20120427,4,128,1
1,48,20151008,4,128,1
2,30,20141211,4,128,1
1,40,20160318,4,128,1
1,40,20151008,4,128,1
1,40,20150703,4,128,1
1,40,20150316,4,128,1
1,40,20150701,4,128,1
1,40,20140908,4,128,1
1,40,20120704,4,128,1
1,40,20151022,4,128,1
1,52,20160105,4,128,1
1,39,20150618,4,128,1
1,40,20120625,4,128,1
1,40,20150319,4,128,1
1,40,20121109,4,128,1
1,40,20120829,4,128,1
1,40,20130312,4,128,1
1,40,20150526,4,128,3
1,40,20160615,4,128,1
1,40,20160408,4,128,1
1,40,20171009,4,128,1
1,40,20150805,4,128,1
1,40,20121024,4,128,1
1,46,20120710,4,128,1
1,52,20150416,4,128,1
1,40,20150314,4,128,2
1,40,20120313,4,128,1
1,40,20130517,4,128,1
1,40,20160803,4,128,1
1,40,20120413,4,128,1
1,40,20121127,4,128,1
1,40,20150325,4,128,1
1,40,20140902,4,128,1
1,40,20120216,4,128,1
1,40,20120922,4,128,1
1,40,20150630,4,128,1
1,43,20120604,4,128,1
1,51,20150714,4,128,1
1,40,20170206,4,128,1
1,40,,4,128,8
1,40,20121004,4,128,1
1,40,20140317,4,128,1
1,40,20150428,4,128,1
1,40,20190617,4,128,1
1,40,20160622,4,128,1
1,40,20141218,4,128,1
1,40,20150714,4,128,1
1,40,20130131,4,128,1
1,40,20170102,4,128,1
1,40,20151001,4,128,1
1,40,20121218,4,128,1
1,40,20150429,4,128,1
1,40,20160503,4,128,1
1,40,20120517,4,128,2
1,40,20160901,4,128,2
1,40,20120328,4,128,1
1,40,20160115,4,128,1
1,40,20130301,4,128,1
1,40,20160726,4,128,1
1,40,20171018,4,128,1
1,40,20120926,4,128,1
1,40,20130222,4,128,1
1,40,20130509,4,128,1
1,40,20171215,4,128,2
1,40,20120904,4,128,1
1,40,20140504,4,128,1
1,40,20160502,4,128,1
1,40,20150330,4,128,1
1,40,20120607,4,128,1
1,43,20150220,4,128,1
1,46,20121107,4,128,1
1,45,20120305,4,128,1
1,52,20150519,4,128,1
1,40,20150619,4,128,1
1,40,20150406,4,128,1
1,67,20160707,4,128,1
1,40,20160201,4,128,1
1,40,20151007,4,128,1
1,40,20121113,4,128,1
1,40,20150305,4,128,1
1,40,20130110,4,128,1
1,40,20170822,4,128,1
1,40,20120912,4,128,1
1,40,20160329,4,128,1
1,40,20120509,4,128,1
1,40,20151005,4,128,2
1,40,20120717,4,128,1
1,40,20160906,4,128,2
1,40,20160808,4,128,1
1,40,20171115,4,128,1
1,40,20150227,4,128,1
1,40,20140311,4,128,2
1,40,20161011,4,128,1
1,40,20150602,4,128,1
1,40,20151002,4,128,1
1,39,20150409,4,128,1
1,40,20120713,4,128,1
1,40,20150414,4,128,1
1,40,20160630,4,128,2
1,40,20161118,4,128,1
1,40,20150407,4,128,1
1,40,20120502,4,128,2
1,40,20150914,4,128,1
1,40,20120719,4,128,1
1,43,20150914,4,128,1
1,48,20150416,4,128,1
1,54,20160906,4,128,1
1,52,20141205,4,128,1
1,40,20120816,4,128,1
1,40,20161129,4,128,1
1,40,20161027,4,128,2
1,40,20130214,4,128,2
1,40,20130319,4,128,1
1,40,20121205,4,128,1
1,40,20150310,4,128,1
1,40,20150611,4,128,1
1,40,20120516,4,128,1
1,40,20150727,4,128,1
1,40,20120613,4,128,1
1,40,20130116,4,128,1
1,40,20121008,4,128,1
1,40,20161111,4,128,1
1,40,20150603,4,128,1
1,40,20150811,4,128,1
1,40,20160913,4,128,1
1,40,20151015,4,128,1
1,40,20130102,4,128,1
1,43,,4,128,2
1,43,20121101,4,128,1
1,45,20150616,4,128,1
1,40,20120917,4,128,1
1,52,20160216,3,128,1
1,40,,3,128,3
1,40,20120717,3,128,1
1,40,20120531,3,128,1
1,40,20150409,3,128,1
1,40,20150723,3,128,1
1,40,20150729,3,128,1
1,40,20160802,3,128,1
1,40,20120330,3,128,1
1,40,20121204,3,128,1
1,40,20160419,3,128,1
1,40,20141001,3,128,1
1,43,20150525,3,128,1
1,39,20121120,3,128,1
1,40,20150220,3,128,2
1,40,20121119,3,128,1
1,40,20150810,3,128,1
1,40,20141211,3,128,1
1,40,20120905,3,128,1
1,40,20130308,3,128,1
1,40,20160320,3,128,1
1,48,20120828,3,128,2
1,40,20150429,3,128,1
1,40,20130212,3,128,1
1,40,20121029,3,128,1
1,40,20160112,3,128,1
1,40,20130222,3,128,1
1,46,20140829,3,128,1
1,40,20121218,3,128,1
1,40,20130125,3,128,1
1,40,20120524,3,128,1
1,46,20140403,3,128,1
1,40,20120515,3,128,1
1,39,20130125,3,128,1
1,40,20120628,3,128,1
1,40,20120828,3,128,1
1,40,20121108,3,128,1
1,30,20120524,3,128,1
1,46,20170323,3,128,1
1,40,20120523,3,128,1
1,40,20160408,3,128,2
1,40,20150318,3,128,1
1,40,20160719,3,128,1
1,40,20120427,3,128,1
1,40,20130104,3,128,1
1,40,20150319,3,128,1
1,40,20150908,3,128,1
1,40,20150611,3,128,1
1,40,20150811,3,128,1
1,40,20130123,3,128,2
1,40,20120913,3,128,1
1,40,20150427,3,128,1
1,40,20120217,3,128,1
1,52,20120813,3,128,1
1,40,20130114,3,128,1
1,40,20160304,3,128,1
1,52,20151015,3,128,1
1,40,20160914,3,128,1
1,40,20160125,3,128,1
1,40,20160629,3,128,1
1,39,20130121,3,128,1
1,40,20161013,3,128,1
1,40,20150225,3,128,1
1,40,20160829,3,128,1
1,40,20120619,3,128,1
1,40,20150211,6,128,1
1,40,20150415,6,128,1
1,40,20160922,6,128,1
1,40,20120828,6,128,2
1,40,20160524,6,128,1
1,40,20150505,6,128,1
1,40,20150316,6,128,1
1,40,20160809,6,128,1
1,40,20120706,6,128,1
1,40,20150619,6,128,1
1,40,20150903,6,128,1
1,40,20120709,6,128,1
1,40,20150326,6,128,1
1,40,20120625,6,128,1
1,40,20150212,6,128,1
1,40,20150318,6,128,1
1,40,20150407,6,128,1
1,40,20151222,6,128,1
1,40,20151124,6,128,1
1,40,20170208,6,128,1
1,40,,6,128,2
1,40,20120302,6,128,1
1,40,20120328,6,128,1
1,40,20141023,6,128,1
1,40,20150630,6,128,1
1,40,20150106,6,128,1
1,40,20120425,6,128,2
1,40,20120326,6,128,1
1,40,20120504,6,128,1
1,40,20121227,6,128,1
1,40,20150818,6,128,1
1,40,20171010,6,128,1
1,40,20130220,6,128,1
1,40,20171122,6,128,1
1,40,20121119,6,128,1
1,40,20130114,6,128,2
1,40,20140829,6,128,2
1,40,20120814,6,128,1
1,40,20150821,6,128,1
1,52,20120911,6,128,1
1,40,20150922,6,128,1
1,40,20150306,6,128,1
1,40,20121108,6,128,1
1,40,20130129,6,128,1
1,40,20121002,6,128,1
1,40,20160406,6,128,1
1,40,20120911,6,128,1
1,40,20130213,6,128,1
1,40,20150721,6,128,1
1,40,20160222,6,128,2
1,40,20160616,6,128,1
1,40,20121218,6,128,1
1,40,20120224,6,128,2
1,40,20120420,6,128,1
1,40,20120712,6,128,1
1,40,20161013,6,128,1
1,40,20120823,6,128,1
1,52,20161018,6,128,1
1,45,20160314,6,128,1
1,51,20180119,6,128,1
1,40,20121217,6,128,1
1,40,20170915,6,128,1
1,40,20120312,6,128,3
1,40,20130121,6,128,1
1,40,20120705,6,128,1
1,40,20120723,6,128,1
1,40,20121116,6,128,1
1,40,20120921,6,128,1
1,40,20150618,6,128,2
1,40,20150327,6,128,1
1,40,20121019,6,128,2
1,40,20120417,6,128,1
1,40,20140827,6,128,1
1,40,20120525,6,128,1
1,40,20130222,6,128,1
1,40,20120604,6,128,1
1,40,20150526,6,128,1
1,40,20120507,6,128,1
1,40,20150409,6,128,1
1,53,20141211,6,128,1
1,53,20150326,6,128,1
1,40,20160105,6,128,1
1,40,20160503,6,128,1
1,40,20160205,5,128,1
1,40,20171102,5,128,1
1,40,20160425,5,128,1
1,40,20120314,5,128,1
1,45,20171103,5,128,1
1,40,20120601,5,128,1
1,40,20150527,5,128,1
1,40,20171030,5,128,1
1,40,20120221,5,128,1
1,40,20120730,5,128,1
1,40,20130115,5,128,1
1,40,20150317,5,128,1
1,40,20160603,5,128,1
1,40,20151005,5,128,1
1,40,20170111,5,128,1
1,40,20150204,5,128,1
1,40,20130225,5,128,1
1,40,20150320,5,128,1
1,40,20150416,5,128,1
1,40,20120718,5,128,1
1,40,20121217,5,128,1
1,40,20150722,5,128,1
1,40,20130403,5,128,2
1,40,20150316,5,128,1
1,40,20160714,5,128,1
1,40,20120813,5,128,1
1,40,20140317,5,128,1
1,40,20150414,5,128,1
1,40,20120726,5,128,1
1,40,20180105,5,128,1
1,40,20120815,5,128,1
1,40,20160928,5,128,1
1,40,20150428,5,128,1
1,40,20120619,5,128,1
1,40,20120528,5,128,1
1,40,20150310,5,128,1
1,40,20160114,5,128,1
1,40,20120328,5,128,2
1,40,,5,128,1
1,40,20130213,5,128,1
1,40,20120614,5,128,1
1,40,20160919,8,128,1
1,40,20170214,8,128,1
1,40,20160722,8,128,1
1,40,20160426,8,128,1
1,40,20161209,8,128,1
1,40,20150605,8,128,1
1,40,20150318,8,128,2
1,40,20180110,8,128,1
1,40,20150622,8,128,1
1,40,20150504,8,128,1
1,40,20141218,8,128,1
1,40,20130103,8,128,1
1,40,20121116,7,128,1
1,40,20140923,7,128,1
1,40,20121003,7,128,1
1,40,20120731,7,128,1
1,40,20121025,7,128,1
1,40,20120906,7,128,1
1,40,20121121,7,128,1
1,40,20150611,7,128,1
1,40,20150420,7,128,1
1,40,,10,128,1
1,40,20160609,10,128,1
1,40,20160401,10,128,1
1,40,20170904,10,128,1
1,40,20151223,10,128,1
1,40,20130321,10,128,1
1,40,20160224,10,128,1
1,40,20141119,10,128,1
1,40,20120525,10,128,1
1,40,20160819,10,128,1
1,40,20160502,9,128,1
1,40,20140910,9,128,1
1,40,20160223,9,128,1
1,42,20131218,2,130,1
1,40,20150812,4,130,1
1,40,20140305,4,130,1
1,40,20141020,4,130,1
1,40,20140617,4,130,1
1,40,20140909,4,130,1
1,40,20140530,4,130,1
1,40,20140409,4,130,1
1,40,20140604,4,130,1
1,40,20140311,4,130,1
1,40,20141121,4,130,1
1,40,20160531,4,130,1
1,51,20160502,4,130,1
1,40,20151104,4,130,1
1,40,20140523,4,130,1
2,30,20150718,4,130,1
1,40,20160823,4,130,1
1,46,20171228,4,130,1
1,40,20141028,4,130,1
1,40,20150128,4,130,1
1,40,,4,130,1
2,30,20140729,4,130,1
1,45,20180117,4,130,1
1,40,20141021,3,130,1
1,40,20140925,3,130,1
1,40,20150821,3,130,1
2,30,20141006,3,130,1
1,40,20180129,3,130,1
1,46,20140227,3,130,1
1,40,20160504,3,130,1
1,40,20140616,3,130,1
1,40,20150723,3,130,1
1,40,20170809,3,130,1
1,40,20160330,3,130,1
1,40,20160330,6,130,1
1,40,20140214,6,130,1
1,40,20150505,6,130,1
1,45,20150126,6,130,1
1,40,20150312,6,130,1
1,40,20140702,6,130,1
1,40,20150107,6,130,1
1,40,20160208,6,130,1
1,40,20171115,5,130,1
1,52,20160914,5,130,1
1,40,20160226,8,130,1
1,40,20160304,8,130,1
1,40,20141016,10,130,1
1,40,20160921,10,130,1
1,40,20160608,10,130,1
1,40,20130523,4,131,2
1,40,20130726,6,131,1
1,40,20120419,6,131,1
1,40,20120628,6,131,1
1,40,20120209,6,131,1
1,81,20121022,2,132,1
1,39,20121022,1,132,1
1,42,20161118,2,133,1
1,40,20170811,2,133,1
2,30,20161221,2,133,1
1,42,20170308,2,133,1
1,42,20170927,2,133,1
1,32,20141008,2,133,2
1,81,20130408,2,133,1
1,32,20141217,2,133,2
1,32,20150519,2,133,3
1,46,20150407,2,133,1
1,81,20150603,2,133,1
1,81,20130910,2,133,1
1,39,20180122,2,133,1
1,81,20170721,2,133,1
1,40,20120719,2,133,1
1,42,20170203,2,133,1
2,30,20161202,2,133,1
1,40,20140526,2,133,1
1,42,20141204,2,133,1
1,56,20150116,2,133,1
1,46,20150401,2,133,1
1,32,20150203,2,133,1
1,42,20150202,2,133,1
1,40,20180129,1,133,1
1,81,20150212,1,133,1
1,42,20150205,1,133,1
1,81,20130711,1,133,1
1,81,20160627,1,133,1
1,40,20170830,1,133,1
1,42,20150114,1,133,1
1,40,20150929,4,133,1
1,40,20170203,4,133,1
1,40,20151021,4,133,1
1,40,20150814,4,133,1
1,40,20180202,4,133,1
1,40,20170609,4,133,2
1,40,20170210,4,133,1
1,40,20170712,4,133,1
1,40,20150603,4,133,1
1,43,20150409,4,133,1
1,43,20170510,4,133,1
1,43,20141031,4,133,1
1,52,20140606,4,133,2
1,45,20170724,4,133,1
2,30,20171018,4,133,1
1,40,20140522,4,133,1
1,40,20120705,4,133,1
1,40,20150210,4,133,2
1,40,20171218,4,133,1
1,40,20170918,4,133,1
1,40,20120712,4,133,3
1,40,20160921,4,133,1
1,40,20150609,4,133,1
1,40,20130509,4,133,1
1,43,20170920,4,133,1
1,46,20170929,4,133,1
1,52,20160222,4,133,1
1,45,20180205,4,133,1
1,46,20150302,4,133,2
1,45,20170329,4,133,1
1,39,20150409,4,133,1
1,40,20141027,4,133,1
1,40,20141105,4,133,1
1,40,20121222,4,133,1
1,40,20120507,4,133,1
1,40,20150522,4,133,1
1,43,20170405,4,133,1
1,46,20170904,4,133,1
1,46,20150213,4,133,1
1,46,20161221,4,133,1
1,52,20170115,4,133,1
1,45,20141118,4,133,1
2,31,20150718,4,133,1
1,40,20140506,4,133,1
1,40,20150425,4,133,1
1,43,20160125,4,133,1
1,40,20150709,4,133,1
1,40,20140121,4,133,1
1,40,20150128,4,133,1
1,40,20150123,4,133,1
1,43,20150520,4,133,1
1,45,20150414,4,133,1
1,43,20151001,4,133,2
1,51,20170322,4,133,1
1,43,20170123,4,133,1
1,39,20171211,4,133,1
1,54,20171211,4,133,1
1,40,20140321,4,133,1
1,40,20150203,4,133,1
1,40,20150701,4,133,1
1,40,20150509,4,133,1
1,40,20150420,4,133,1
1,40,20161109,4,133,1
1,40,20170526,4,133,1
1,40,20170130,4,133,1
1,43,20150304,4,133,1
1,45,20150326,4,133,1
1,40,20150312,4,133,2
1,40,20150303,4,133,1
1,40,20140722,4,133,1
1,40,20150106,4,133,2
1,40,20170825,4,133,1
1,43,20150812,4,133,1
1,40,20150427,4,133,2
1,45,20141211,4,133,1
2,30,20171011,4,133,1
1,40,20150616,4,133,4
1,40,20130429,4,133,1
1,40,20141210,4,133,1
1,40,20170509,4,133,1
1,43,20180124,4,133,1
1,40,20171204,4,133,1
1,40,20150129,4,133,2
1,40,20150108,4,133,2
1,40,20120516,4,133,2
1,40,,4,133,1
1,43,20171009,4,133,1
1,45,20170901,4,133,1
1,54,20150923,4,133,2
1,44,20170719,4,133,1
2,31,20140317,4,133,1
1,40,20130128,4,133,1
1,43,20160213,4,133,1
1,40,20150130,4,133,1
1,40,20171127,4,133,1
1,40,20151005,4,133,1
1,40,20141216,4,133,1
1,40,20121107,4,133,1
1,45,20170215,4,133,1
1,52,20180131,4,133,1
2,31,20150407,4,133,1
1,51,20150715,4,133,1
1,51,20150618,4,133,1
1,40,20171002,4,133,1
1,40,20140527,4,133,1
1,40,20150209,4,133,2
1,40,20150506,4,133,1
