fecha,plan,sede,dpto,ciudad,vendedor,cantidad
20140414,341,3,1,87,528,3
20140416,341,3,1,70,3884,1
20140414,341,3,1,66,3787,1
20140419,341,3,1,67,1591,1
20140415,341,3,1,67,3926,1
20140415,341,3,1,67,3612,2
20140410,341,3,1,85,3612,1
20140226,341,3,5,2,999,2
20140301,341,3,1,76,550,1
20140225,341,3,1,76,3915,1
20140227,341,3,1,85,525,1
20140227,341,3,1,76,706,1
20140308,341,3,1,79,706,4
20140210,341,3,1,67,1591,2
20140212,341,3,1,71,550,4
20140215,341,3,1,85,525,1
20140213,341,3,1,82,525,1
20140306,341,3,1,76,3917,1
20140308,341,3,1,67,3884,1
20140307,341,3,1,77,3612,1
20140309,341,3,1,67,3821,1
20140307,341,3,1,76,550,1
20140305,341,3,1,87,528,1
20140310,341,3,1,77,525,1
20140308,341,3,1,85,525,2
20140315,341,3,1,75,3612,1
20140314,341,3,1,79,706,4
20140310,341,3,1,79,706,2
20140315,341,3,1,76,550,1
20140311,341,3,1,75,525,1
20140316,341,3,1,67,3876,1
20140315,341,3,1,75,525,1
20140311,341,3,1,85,3874,1
20140320,341,3,1,67,3876,1
20140320,341,3,1,67,3787,2
20140318,341,3,1,86,525,1
20140321,341,3,1,67,3920,1
20140410,341,3,5,2,999,1
20140423,341,3,5,2,999,2
20140429,341,3,1,73,706,1
20140425,341,3,1,67,3919,2
20140423,341,3,1,67,3865,1
20140422,341,3,1,67,550,1
20140424,341,3,1,79,550,2
20140426,341,3,1,67,1591,1
20140424,341,3,1,67,3920,1
20140425,341,3,1,75,3874,2
20140428,341,3,1,67,7206,1
20140430,341,3,5,2,999,1
20140430,341,3,1,67,3884,1
20140503,341,3,1,67,3787,2
20140502,341,3,1,75,3874,2
20140504,341,3,1,75,525,7
20140502,341,3,1,75,525,1
20140507,341,3,1,67,500,1
20140628,341,3,1,75,3612,1
20140627,341,3,1,67,1591,3
20140627,341,3,1,71,706,4
20140624,341,3,1,76,3939,1
20140628,341,3,1,76,3944,1
20140627,341,3,1,70,706,1
20140626,341,3,1,87,528,1
20140627,341,3,1,87,528,1
20140701,341,3,1,70,500,1
20140421,341,3,1,70,500,1
20140703,341,3,1,67,3821,1
20140701,341,3,1,85,3874,1
20140704,341,3,1,75,525,1
20140705,341,3,1,77,528,2
20140704,341,3,1,67,3937,1
20140706,341,3,1,75,525,1
20140704,341,3,1,65,525,1
20140706,341,3,1,82,525,1
20140711,341,3,1,67,3919,1
20140708,341,3,1,70,3821,1
20140712,341,3,1,75,3874,3
20140718,341,3,1,70,500,1
20140718,341,3,1,61,525,1
20140717,341,3,1,77,3874,1
20140720,341,3,1,77,3874,1
20140510,341,3,1,67,706,1
20140506,341,3,1,77,3874,1
20140505,341,3,1,67,3865,1
20140509,341,3,1,79,550,2
20140515,341,3,1,75,525,5
20140510,341,3,1,67,3920,1
20140513,341,3,1,75,525,3
20140515,341,3,1,67,3915,1
20140514,341,3,1,67,3821,2
20140516,341,3,1,79,706,2
20140516,341,3,1,67,3787,1
20140517,341,3,1,83,550,2
20140517,341,3,1,85,3874,1
20140515,341,3,1,85,3874,1
20140514,341,3,1,75,3874,2
20140519,341,3,5,2,999,2
20140525,341,3,1,69,550,1
20140522,341,3,1,67,3832,1
20140522,341,3,1,71,3787,1
20140523,341,3,1,67,3787,1
20140522,341,3,1,67,1591,1
20140524,341,3,1,85,3612,2
20140522,341,3,1,67,3934,1
20140523,341,3,1,67,3884,1
20140527,341,3,1,75,3612,1
20140601,341,3,1,75,3612,2
20140530,341,3,1,67,3884,1
20140530,341,3,1,75,525,1
20140528,341,3,1,67,3787,1
20140529,341,3,1,67,550,1
20140529,341,3,1,83,550,1
20140604,341,3,1,67,1591,1
20140605,341,3,1,73,550,1
20140606,341,3,1,83,550,4
20140607,341,3,1,83,706,1
20140606,341,3,1,67,7206,1
20140605,341,3,1,67,3920,1
20140607,341,3,1,67,3884,1
20140605,341,3,5,2,999,3
20140606,341,3,1,67,525,1
20140613,341,3,1,67,3832,1
20140613,341,3,1,77,3874,1
20140609,341,3,1,79,550,1
20140615,341,3,1,67,3920,1
20140613,341,3,1,76,3874,1
20140617,341,3,5,2,999,2
20140622,341,3,1,75,3612,1
20140619,341,3,1,75,3874,1
20140618,341,3,1,69,550,3
20140614,341,3,1,67,1591,1
20140620,341,3,1,67,1591,1
20140801,341,3,1,70,3884,1
20140729,341,3,1,67,3821,1
20140801,341,3,1,67,3821,1
20140802,341,3,1,75,3874,1
20140731,341,3,1,75,3874,2
20140801,341,3,1,76,525,2
20140805,341,3,1,67,3884,2
20140807,341,3,1,75,3874,1
20140809,341,3,1,67,3787,1
20140806,341,3,1,67,1591,1
20140804,341,3,1,67,3876,1
20140816,341,3,1,75,3612,2
20140814,341,3,1,67,706,1
20140813,341,3,1,87,528,1
20140822,341,3,1,75,525,2
20140814,341,3,1,75,525,3
20140812,341,3,1,70,3821,1
20140814,341,3,1,75,3874,1
20140819,341,3,1,67,3787,1
20140820,341,3,1,67,1591,1
20140820,341,3,5,2,999,1
20140822,341,3,1,67,3884,2
20140723,341,3,1,67,3951,1
20140724,341,3,1,67,3944,2
20140724,341,3,1,75,528,1
20140723,341,3,1,87,528,1
20140727,341,3,1,67,3950,1
20140724,341,3,1,67,3832,1
20140723,341,3,1,85,525,1
20140725,341,3,1,75,525,3
20140726,341,3,1,75,3874,1
20140727,341,3,1,77,3612,1
20140919,341,3,5,2,999,1
20140917,341,3,1,77,3874,1
20140915,341,3,1,73,706,1
20140915,341,3,1,75,525,4
20140919,341,3,1,77,525,1
20140917,341,3,1,67,3884,1
20140920,341,3,1,87,528,1
20140919,341,3,1,78,550,4
20140915,341,3,1,71,550,1
20140920,341,3,1,70,3832,1
20140924,341,3,1,70,3956,2
20140926,341,3,1,78,706,2
20140926,341,3,1,75,3612,1
20140924,341,3,1,75,3874,1
20140928,341,3,1,76,3874,1
20140926,341,3,1,75,525,1
20140925,341,3,1,79,525,1
20140927,341,3,1,70,3946,2
20140924,341,3,5,2,999,1
20141005,341,3,1,82,3612,3
20141003,341,3,1,67,3946,1
20141002,341,3,1,75,525,1
20141008,341,3,1,67,903,1
20141011,341,3,1,70,3962,1
20141011,341,3,1,70,3958,1
20141011,341,3,1,67,3946,1
20141011,341,3,1,70,550,1
20141010,341,3,1,67,3821,3
20141009,341,3,1,75,525,2
20141011,341,3,1,67,3787,1
20141009,341,3,1,77,528,1
20140822,341,3,1,67,1591,1
20140822,341,3,1,73,550,1
20140828,341,3,1,67,500,1
20140826,341,3,1,70,3884,1
20140826,341,3,1,67,3876,1
20140826,341,3,1,75,525,3
20140904,341,3,1,74,528,1
20140908,341,3,1,78,550,2
20140909,341,3,1,70,3946,1
20140908,341,3,1,67,3832,3
20140908,341,3,1,71,3821,1
20140911,341,3,1,77,550,1
20140911,341,3,1,87,528,1
20140912,341,3,1,75,528,1
20140914,341,3,1,87,528,1
20140916,341,3,1,67,3884,1
20141010,341,3,5,2,999,2
20141016,341,3,1,87,528,1
20141018,341,3,1,77,3960,1
20141018,341,3,1,77,706,4
20141016,341,3,1,77,706,6
20141016,341,3,1,77,550,2
20141016,341,3,1,70,3958,1
20141017,341,3,1,40,3884,1
20141016,341,3,1,70,3787,1
20141017,341,3,1,75,525,2
20141017,341,3,1,67,525,1
20141017,341,3,1,67,3832,1
20141020,341,3,1,67,903,1
20141023,341,3,1,70,3884,1
20141022,341,3,1,67,3884,1
20141023,341,3,1,71,3612,1
20141025,341,3,1,77,706,2
20141022,341,3,1,88,525,1
20141021,341,3,1,88,525,1
20141024,341,3,1,67,525,1
20141021,341,3,1,67,525,1
20141022,341,3,1,75,3874,1
20141020,341,3,1,75,3874,1
20141102,341,3,1,82,525,3
20141028,341,3,1,70,3821,1
20141102,341,3,1,75,525,2
20141028,341,3,1,82,525,1
20141029,341,3,1,75,3874,1
20141028,341,3,1,75,3874,1
20141105,341,3,1,70,3832,3
20141109,341,3,1,77,706,1
20141109,341,3,1,67,3612,1
20141108,341,3,1,67,3965,1
20141111,341,3,1,88,525,5
20141107,341,3,1,88,525,1
20141105,341,3,1,70,3821,1
20141107,341,3,1,67,3787,3
20141106,341,3,1,75,3874,1
20141103,341,3,1,67,1591,1
20141110,341,3,1,67,500,1
20141113,341,3,1,71,3787,1
20141113,341,3,1,67,3884,1
20141110,341,3,5,2,999,6
20141112,341,3,1,77,706,1
20141113,341,3,1,71,706,3
20141115,341,3,1,77,550,2
20141114,341,3,1,76,525,1
20141111,341,3,1,75,3874,1
20141115,341,3,1,82,525,1
20141124,341,3,1,71,3884,1
20141120,341,3,1,67,3787,1
20141122,341,3,1,82,3612,3
20141119,341,3,1,67,1591,1
20141121,341,3,1,82,525,2
20141119,341,3,1,79,525,1
20141120,341,3,4,1,528,1
20141123,341,3,1,75,3874,1
20141125,341,3,5,2,999,5
20141123,341,3,1,73,550,1
20141125,341,3,1,67,706,1
20141126,341,3,1,75,3874,1
20141127,341,3,1,71,3876,1
20141203,341,3,1,88,525,2
20141205,341,3,1,67,550,1
20141204,341,3,1,67,3954,3
20141203,341,3,1,67,3787,1
20141202,341,3,1,67,3821,1
20141210,341,3,5,2,999,5
20141212,341,3,1,75,3612,1
20141210,341,3,1,67,1591,1
20141212,341,3,1,67,1591,1
20141212,341,3,5,2,999,1
20141210,341,3,1,67,525,1
20141211,341,3,1,70,3876,1
20141211,341,3,1,91,525,2
20141212,341,3,1,71,3787,1
20150102,341,3,1,79,706,1
20140225,342,3,1,76,706,4
20140329,342,3,1,79,550,1
20140130,342,3,1,67,3832,1
20140411,342,3,1,66,3921,1
20140224,342,3,1,76,3915,1
20140313,342,3,1,67,500,1
20140313,342,3,1,75,550,1
20140320,342,3,1,79,706,2
20140319,342,3,1,79,706,1
20140422,342,3,1,67,3926,2
20140429,342,3,1,67,3935,1
20140430,342,3,1,78,528,1
20140510,342,3,1,77,3876,1
20140628,342,3,1,85,3612,1
20140720,342,3,1,75,3612,1
20140510,342,3,1,75,3612,1
20140517,342,3,1,67,3821,1
20140523,342,3,1,75,525,1
20140623,342,3,1,76,3939,1
20140617,342,3,1,53,528,1
20140620,342,3,1,87,528,1
20140801,342,3,1,87,528,1
20140816,342,3,1,67,3787,1
20140926,342,3,1,87,528,1
20141007,342,3,1,67,500,1
20141030,342,3,1,70,3958,1
20141211,342,3,1,67,3972,1
20141209,342,3,1,73,550,1
20141210,342,3,1,67,1591,1
20150110,342,3,1,67,3884,1
20140315,345,3,1,75,3874,1
20140321,345,3,1,79,3910,1
20140319,345,3,1,79,550,1
20140719,345,3,1,67,3950,1
20140520,345,3,1,64,3920,1
20140521,345,3,1,67,3884,1
20140528,345,3,1,53,3884,1
20140607,345,3,1,75,3612,1
20140813,345,3,1,67,500,1
20140926,345,3,1,70,3954,1
20141001,345,3,1,77,3612,1
20140829,345,3,1,78,550,1
20141020,345,3,1,67,3962,1
20141116,345,3,1,77,550,1
20141119,345,3,1,67,1591,1
20141125,345,3,1,71,706,1
20150506,351,3,1,70,3635,2
20150504,351,3,1,67,3787,1
20150504,351,3,1,67,3865,1
20150507,351,3,1,79,550,2
20150508,351,3,1,79,706,2
20150508,351,3,1,79,3876,2
20150502,351,3,1,67,3992,1
20150506,351,3,1,87,528,2
20150321,351,3,1,67,3983,2
20150320,351,3,1,79,706,6
20150109,351,3,1,70,706,4
20150110,351,3,1,71,550,2
20150114,351,3,1,67,3967,1
20150116,351,3,1,85,3874,1
20150115,351,3,1,67,3865,1
20150115,351,3,1,85,525,2
20150117,351,3,1,77,525,2
20150116,351,3,1,67,500,1
20150121,351,3,1,70,706,2
20150121,351,3,1,87,528,1
20150123,351,3,1,80,525,1
20150130,351,3,1,71,706,1
20150128,351,3,1,71,550,1
20150128,351,3,1,71,3865,1
20150131,351,3,1,70,3821,1
20150131,351,3,1,75,525,1
20150206,351,3,1,67,3982,1
20150205,351,3,1,67,3977,2
20150208,351,3,1,64,706,1
20150206,351,3,1,70,3821,2
20150210,351,3,1,67,3876,1
20150209,351,3,1,67,1591,1
20150206,351,3,1,75,525,1
20150207,351,3,1,75,525,1
20150208,351,3,5,2,999,8
20150207,351,3,5,2,999,1
20150206,351,3,5,2,999,1
20150213,351,3,1,67,500,1
20150214,351,3,1,67,3977,4
20150210,351,3,1,67,3787,1
20150214,351,3,1,67,3787,1
20150213,351,3,1,71,3876,1
20150219,351,3,1,77,706,2
20150218,351,3,1,67,706,1
20150216,351,3,1,67,3984,1
20150220,351,3,1,67,3821,2
20150220,351,3,1,71,550,1
20150221,351,3,1,87,528,2
20150222,351,3,1,76,525,1
20150305,351,3,1,79,706,4
20150227,351,3,1,67,3987,1
20150228,351,3,1,67,3983,1
20150225,351,3,1,77,3874,1
20150228,351,3,1,85,3874,3
20150223,351,3,1,67,1591,3
20150301,351,3,1,75,525,1
20150228,351,3,1,67,3708,1
20150302,351,3,1,67,3986,1
20150303,351,3,1,77,550,1
20150306,351,3,1,78,528,1
20150308,351,3,1,79,706,6
20150303,351,3,1,67,3955,1
20150306,351,3,5,2,999,4
20150304,351,3,1,76,525,1
20150306,351,3,1,67,903,1
20150313,351,3,1,75,3612,1
20150313,351,3,1,67,550,1
20150312,351,3,1,77,706,1
20150320,351,3,5,2,999,5
20150321,351,3,1,61,3982,1
20150318,351,3,1,67,3987,1
20150321,351,3,1,77,525,2
20150320,351,3,1,67,3992,1
20150325,351,3,1,67,1591,2
20150324,351,3,1,85,525,1
20150405,351,3,1,67,3999,1
20150404,351,3,1,67,3977,1
20150406,351,3,1,67,706,1
20150409,351,3,1,79,706,4
20150412,351,3,1,49,3612,1
20150410,351,3,1,41,550,1
20150411,351,3,1,85,3874,1
20150410,351,3,1,82,525,1
20150411,351,3,1,77,525,1
20150414,351,3,1,77,525,1
20150415,351,3,1,67,500,1
20150419,351,3,1,90,3612,1
20150417,351,3,1,67,3787,2
20150419,351,3,1,67,3821,1
20150414,351,3,1,67,550,1
20150414,351,3,1,75,525,1
20150413,351,3,1,66,4905,1
20150415,351,3,1,75,3874,2
20150415,351,3,1,88,525,1
20150423,351,3,1,66,4900,1
20150421,351,3,1,79,550,1
20150426,351,3,1,71,3821,1
20150422,351,3,1,67,1591,1
20150426,351,3,1,85,528,7
20150426,351,3,1,75,3874,4
20150422,351,3,1,82,525,1
20150420,351,3,1,75,525,1
20150424,351,3,1,71,3963,1
20150427,351,3,1,67,706,1
20150430,351,3,1,79,706,1
20150427,351,3,1,67,3992,1
20150430,351,3,1,78,528,2
20150702,351,3,1,67,3982,1
20150702,351,3,1,67,3977,1
20150704,351,3,1,73,550,4
20150630,351,3,1,67,3977,1
20150701,351,3,1,67,3876,1
20150630,351,3,1,67,3876,1
20150705,351,3,1,67,3865,3
20150702,351,3,1,82,525,1
20150705,351,3,1,67,3821,7
20150703,351,3,1,75,525,1
20150629,351,3,5,2,999,1
20150708,351,3,1,73,550,2
20150709,351,3,1,87,528,1
20150711,351,3,1,73,706,2
20150709,351,3,1,69,4909,1
20150710,351,3,1,75,3874,1
20150710,351,3,1,75,528,1
20150712,351,3,1,67,3963,1
20150515,351,3,1,67,3977,1
20150514,351,3,1,67,4900,3
20150512,351,3,1,79,4909,1
20150512,351,3,1,76,706,1
20150510,351,3,1,75,525,1
20150515,351,3,5,2,999,1
20150511,351,3,1,88,525,4
20150521,351,3,1,79,3865,1
20150520,351,3,1,83,706,3
20150516,351,3,1,67,3997,1
20150516,351,3,1,67,3963,2
20150519,351,3,1,67,4902,1
20150527,351,3,1,67,3884,1
20150524,351,3,1,85,525,1
20150528,351,3,5,2,999,7
20150521,351,3,1,75,525,3
20150528,351,3,1,67,500,2
20150526,351,3,1,67,3876,1
20150531,351,3,1,79,550,1
20150531,351,3,1,67,4902,1
20150528,351,3,1,76,525,1
20150605,351,3,1,67,3982,1
20150605,351,3,1,70,1591,1
20150603,351,3,1,70,3884,1
20150602,351,3,1,67,3963,1
20150603,351,3,1,79,706,1
20150612,351,3,1,67,3865,1
20150611,351,3,1,69,3821,1
20150609,351,3,1,79,550,1
20150614,351,3,1,75,525,1
20150617,351,3,1,67,500,2
20150620,351,3,1,71,706,2
20150616,351,3,1,79,3865,1
20150613,351,3,1,67,1591,1
20150619,351,3,1,85,3874,1
20150618,351,3,5,2,999,3
20150618,351,3,1,67,3884,1
20150616,351,3,5,2,999,1
20150621,351,3,1,87,525,2
20150617,351,3,1,67,3876,1
20150626,351,3,1,67,500,1
20150625,351,3,1,67,3865,2
20150626,351,3,1,75,3612,2
20150625,351,3,1,73,550,5
20150622,351,3,5,2,999,8
20150622,351,3,1,67,4909,1
20150713,351,3,1,67,500,1
20150716,351,3,1,69,706,1
20150715,351,3,1,75,3874,1
20150717,351,3,1,75,525,6
20150721,351,3,1,67,500,2
20150724,351,3,1,77,500,1
20150726,351,3,1,77,3612,1
20150725,351,3,1,67,3787,2
20150721,351,3,1,69,550,1
20150723,351,3,1,88,525,1
20150722,351,3,1,76,525,1
20150721,351,3,1,87,528,1
20150730,351,3,1,67,3635,1
20150801,351,3,1,67,1591,3
20150802,351,3,1,67,4903,2
20150801,351,3,1,67,3821,1
20150802,351,3,1,67,4918,1
20150731,351,3,1,67,3997,1
20150802,351,3,1,75,3874,7
20150805,351,3,1,67,500,2
20150803,351,3,5,2,999,1
20150807,351,3,5,2,999,2
20150805,351,3,1,67,3884,2
20150809,351,3,1,69,550,3
20150809,351,3,1,77,525,1
20150805,351,3,1,75,3874,1
20150803,351,3,1,67,525,1
20150813,351,3,1,53,3884,1
20150812,351,3,1,67,3865,1
20150811,351,3,1,67,1591,1
20150819,351,3,1,67,4914,1
20150819,351,3,1,67,3874,1
20150818,351,3,1,76,525,1
20150822,351,3,1,88,525,4
20150820,351,3,1,77,525,1
20150823,351,3,1,75,525,3
20150828,351,3,1,73,706,1
20150827,351,3,5,2,999,1
20150827,351,3,1,67,3787,2
20150828,351,3,1,76,525,1
20150828,351,3,1,67,525,1
20150825,351,3,1,88,525,1
20150826,351,3,1,75,3874,1
20150826,351,3,1,77,3874,1
20150904,351,3,1,73,4924,1
20150901,351,3,1,73,706,1
20150902,351,3,1,71,3977,1
20150831,351,3,5,2,999,9
20150906,351,3,1,78,550,1
20150905,351,3,1,75,525,2
20150901,351,3,1,67,1591,1
20150906,351,3,1,80,525,1
20150910,351,3,1,53,500,1
20150912,351,3,1,73,706,1
20150910,351,3,5,2,999,7
20150913,351,3,1,73,550,1
20150911,351,3,1,53,4900,1
20150913,351,3,1,82,528,1
20150909,351,3,1,67,3963,1
20150910,351,3,1,70,4903,1
20150908,351,3,1,76,525,1
20150916,351,3,1,67,500,1
20150916,351,3,1,67,1591,2
20150919,351,3,1,71,3821,1
20150919,351,3,1,88,525,4
20150916,351,3,1,88,525,1
20150916,351,3,1,75,525,4
20150918,351,3,1,76,525,1
20150921,351,3,1,67,3635,1
20150922,351,3,1,67,3787,1
20150923,351,3,1,71,550,1
20150923,351,3,1,70,3821,1
20150923,351,3,1,85,525,1
20150924,351,3,1,79,3874,1
20150927,351,3,1,80,525,1
20151003,351,3,1,70,3821,5
20150929,351,3,1,73,550,1
20150930,351,3,1,75,3874,2
20151002,351,3,1,75,3874,1
20151008,351,3,1,77,500,1
20151005,351,3,1,70,4900,1
20151006,351,3,1,71,4903,1
20151009,351,3,1,67,525,1
20151008,351,3,1,78,525,1
20151015,351,3,1,67,4925,1
20151014,351,3,1,77,550,4
20151016,351,3,1,70,4900,1
20151018,351,3,1,70,3997,1
20151020,351,3,1,67,500,1
20151023,351,3,5,2,999,5
20151025,351,3,1,78,706,1
20151023,351,3,1,67,3884,1
20151024,351,3,1,67,1591,1
20151021,351,3,1,77,550,4
20151025,351,3,1,77,3874,2
20151024,351,3,1,80,525,1
20151030,351,3,1,67,500,1
20151030,351,3,1,70,3884,2
20151030,351,3,1,67,4925,1
20151030,351,3,1,75,3874,2
20151030,351,3,1,85,3874,1
20151030,351,3,1,80,525,1
20151030,351,3,1,75,525,4
20151112,351,3,1,67,900,1
20151106,351,3,1,67,706,2
20151108,351,3,1,77,706,7
20151104,351,3,1,73,550,1
20151105,351,3,1,70,3884,1
20151108,351,3,1,73,550,2
20151107,351,3,1,71,3884,1
20151108,351,3,1,67,3884,1
20151107,351,3,1,71,550,1
20151106,351,3,1,74,525,1
20151102,351,3,1,75,525,2
20151106,351,3,1,65,525,1
20151105,351,3,1,65,528,2
20151113,351,3,5,2,999,1
20151114,351,3,1,71,550,2
20151114,351,3,1,77,550,3
20151113,351,3,1,75,525,2
20151111,351,3,1,71,706,1
20151115,351,3,1,75,525,2
20151113,351,3,1,88,525,1
20151112,351,3,1,75,525,1
20151114,351,3,1,88,525,1
20151113,351,3,1,67,3787,1
20151124,351,3,1,70,4900,2
20151119,351,3,1,67,3787,3
20151116,351,3,1,67,3787,1
20151118,351,3,1,77,706,2
20151119,351,3,5,2,999,8
20151118,351,3,5,2,999,6
20151120,351,3,1,79,3884,1
20151122,351,3,1,70,3884,1
20151117,351,3,1,75,525,1
20151120,351,3,1,67,525,1
20151129,351,3,1,67,3865,1
20151124,351,3,1,71,706,1
20151129,351,3,1,67,1591,1
20151123,351,3,5,2,999,2
20151210,351,3,1,65,525,1
20151202,351,3,1,67,4925,1
20151207,351,3,1,67,3612,1
20151205,351,3,5,2,999,1
20151210,351,3,1,67,4900,2
20151206,351,3,1,73,550,1
20151205,351,3,1,67,4937,1
20151211,351,3,1,67,3884,3
20151201,351,3,1,87,528,1
20151210,351,3,1,67,3884,1
20151205,351,3,1,87,528,1
20151215,351,3,1,67,500,1
20160105,351,3,1,67,500,1
20160106,351,3,1,67,706,4
20160106,351,3,1,67,3876,2
20160106,351,3,1,85,525,1
20150508,352,3,1,67,3977,1
20150507,352,3,1,75,3612,1
20150204,352,3,1,67,3787,1
20150204,352,3,5,2,999,1
20150222,352,3,1,82,3612,1
20150225,352,3,1,85,528,1
20150313,352,3,1,82,525,1
20150318,352,3,5,2,999,1
20150325,352,3,1,67,3977,1
20150412,352,3,1,67,3821,1
20150420,352,3,1,67,500,1
20150419,352,3,1,67,3876,1
20150430,352,3,1,67,3977,1
20150430,352,3,1,67,4903,1
20150601,352,3,1,67,500,1
20150610,352,3,1,67,3821,1
20150619,352,3,1,75,3612,1
20150624,352,3,1,75,3612,1
20150717,352,3,1,67,3977,1
20150812,352,3,1,67,3977,1
20150818,352,3,1,67,500,1
20150813,352,3,5,2,999,1
20150829,352,3,1,67,3997,1
20151013,352,3,1,71,500,1
20151022,352,3,1,77,550,1
20151110,352,3,1,67,1591,1
20151119,352,3,1,67,3821,1
20151205,352,3,1,67,1591,1
20151230,352,3,1,75,500,1
20150116,355,3,1,67,3957,1
20150212,355,3,1,71,706,1
20150327,355,3,1,67,3987,1
20150331,355,3,1,79,550,1
20150406,355,3,1,67,3977,1
20150709,355,3,1,75,3874,1
20150515,355,3,1,67,550,1
20150523,355,3,1,64,3821,1
20150603,355,3,1,67,1591,1
20150722,355,3,1,67,3876,1
20150822,355,3,1,67,3884,1
20150923,355,3,1,67,3884,1
20151113,355,3,1,77,550,2
20151202,355,3,1,67,3821,1
20160129,361,3,1,77,3874,2
20160206,361,3,1,70,3821,1
20160204,361,3,1,67,706,1
20160204,361,3,1,79,550,1
20160206,361,3,1,79,525,1
20160208,361,3,1,67,500,1
20160212,361,3,1,76,3865,2
20160212,361,3,1,67,1591,3
20160213,361,3,1,86,525,5
20160117,361,3,1,77,3612,1
20160116,361,3,1,75,3612,2
20160116,361,3,1,67,1591,1
20160114,361,3,1,67,1591,1
20160109,361,3,1,85,3874,1
20160113,361,3,1,67,3997,2
20160115,361,3,1,70,3997,2
20160112,361,3,1,70,706,1
20160116,361,3,1,75,525,1
20160120,361,3,1,67,550,1
20160124,361,3,1,67,4900,1
20160121,361,3,1,67,706,1
20160122,361,3,1,67,3821,2
20160118,361,3,1,74,3821,1
20160119,361,3,1,67,3997,1
20160124,361,3,1,79,3874,1
20160127,361,3,1,64,500,1
20160127,361,3,1,67,706,2
20160131,361,3,1,70,550,2
20160126,361,3,1,71,550,1
20160131,361,3,1,87,528,6
20160201,361,3,1,83,500,1
20160728,361,3,1,67,500,1
20160718,361,3,1,67,4964,1
20160719,361,3,1,77,3612,1
20160719,361,3,1,67,3876,1
20160715,361,3,1,77,706,1
20160723,361,3,1,67,3997,1
20160724,361,3,1,77,3612,2
20160721,361,3,1,74,525,2
20160725,361,3,1,67,500,1
20160717,361,3,5,2,4944,1
20160724,361,3,1,85,528,3
20160214,361,3,1,85,3874,2
20160220,361,3,1,76,706,1
20160223,361,3,1,67,3876,1
20160219,361,3,1,67,3876,2
20160221,361,3,1,85,525,4
20160224,361,3,1,87,3876,1
20160228,361,3,1,78,528,1
20160226,361,3,1,75,525,2
20160225,361,3,1,75,3874,2
20160227,361,3,1,67,4900,1
20160303,361,3,1,67,4900,1
20160304,361,3,1,67,4900,2
20160229,361,3,1,67,3821,1
20160304,361,3,1,67,3821,1
20160305,361,3,1,79,550,1
20160303,361,3,1,77,525,1
20160307,361,3,1,87,3740,1
20160308,361,3,1,79,3865,2
20160311,361,3,1,79,3876,3
20160308,361,3,1,67,3865,1
20160311,361,3,1,67,4925,2
20160309,361,3,1,77,528,1
20160309,361,3,1,85,528,2
20160312,361,3,1,79,706,1
20160311,361,3,1,77,525,1
20160312,361,3,1,67,4938,1
20160315,361,3,1,67,500,2
20160315,361,3,1,79,550,3
20160318,361,3,1,67,4900,1
20160316,361,3,1,76,706,1
20160321,361,3,1,85,525,1
20160317,361,3,1,67,1591,1
20160323,361,3,1,75,3612,1
20160319,361,3,1,67,3612,1
20160324,361,3,1,67,706,3
20160328,361,3,1,79,706,1
20160328,361,3,1,77,525,1
20160405,361,3,1,67,4925,1
20160406,361,3,1,79,550,1
20160414,361,3,1,77,3612,2
20160412,361,3,1,79,550,2
20160415,361,3,1,75,525,5
20160424,361,3,1,85,3612,1
20160422,361,3,1,79,550,1
20160424,361,3,1,67,3997,1
20160419,361,3,1,66,3821,1
20160419,361,3,1,86,525,2
20160429,361,3,1,67,500,1
20160427,361,3,1,67,3865,1
20160426,361,3,1,67,1591,2
20160430,361,3,1,67,4900,2
20160425,361,3,1,66,4925,1
20160425,361,3,1,73,706,2
20160426,361,3,1,79,706,1
20160430,361,3,1,79,550,3
20160426,361,3,1,79,550,2
20160427,361,3,1,67,3787,1
20160508,361,3,1,75,3612,1
20160504,361,3,1,67,3876,1
20160506,361,3,1,71,525,1
20160503,361,3,5,2,4944,2
20160506,361,3,1,87,528,1
20160512,361,3,1,40,550,1
20160514,361,3,1,67,3787,2
20160510,361,3,1,67,3821,2
20160515,361,3,1,75,525,9
20160512,361,3,1,75,525,1
20160515,361,3,1,82,525,1
20160518,361,3,5,2,4944,3
20160521,361,3,1,75,525,3
20160522,361,3,1,74,525,1
20160525,361,3,1,67,4963,2
20160527,361,3,1,87,528,3
20160601,361,3,1,87,528,3
20160608,361,3,1,67,1591,2
20160609,361,3,1,67,1591,3
20160609,361,3,1,67,3865,1
20160609,361,3,1,67,3876,4
20160609,361,3,1,75,525,3
20160608,361,3,1,87,528,1
20160612,361,3,1,87,528,2
20160615,361,3,1,75,903,1
20160617,361,3,1,75,525,6
20160613,361,3,1,67,525,1
20160616,361,3,1,87,528,1
20160615,361,3,1,67,4900,1
20160616,361,3,1,67,4955,1
20160616,361,3,1,67,3997,1
20160626,361,3,1,67,4900,2
20160626,361,3,1,66,4900,1
20160622,361,3,1,83,550,1
20160627,361,3,1,67,1591,1
20160627,361,3,1,67,706,1
20160701,361,3,1,73,3865,4
20160702,361,3,1,67,3865,1
20160630,361,3,1,86,525,1
20160710,361,3,1,75,500,1
20160710,361,3,1,67,1591,9
20160707,361,3,1,77,550,2
20160710,361,3,1,67,3821,6
20160703,361,3,1,79,550,1
