fecha,plan,sede,depto,ciudad,vendedor,cantidad
20171022,371,5,4,1,2828,1
20171023,371,5,4,7,2852,1
20171026,371,5,4,10,2828,1
20171027,371,5,4,6,2949,1
20171025,371,5,4,6,2017,1
20171026,371,5,4,1,2017,1
20171101,371,5,4,6,750,1
20171103,371,5,4,1,2298,3
20171102,371,5,4,6,2949,3
20171103,371,5,1,53,2773,1
20171103,371,5,1,40,2773,1
20171110,371,5,4,1,2298,3
20171110,371,5,4,2,2853,1
20171110,371,5,4,1,2017,3
20171110,371,5,4,5,2773,1
20171115,371,5,4,4,2828,1
20171123,371,5,4,8,2853,1
20171123,371,5,4,13,2017,1
20171126,371,5,4,1,2851,1
20171125,371,5,4,1,2017,1
20171207,371,5,4,6,2017,1
20171215,371,5,4,5,2852,1
20171215,371,5,4,8,2851,2
20171212,371,5,4,8,2853,1
20171215,371,5,4,1,2735,1
20171215,371,5,4,1,2017,2
20171218,371,5,4,1,2164,1
20171218,371,5,4,4,2735,1
20171218,371,5,4,1,2773,2
20180106,371,5,4,3,2017,1
20180107,371,5,4,1,2017,1
20180103,371,5,4,2,2017,1
20170709,372,5,4,1,2792,1
20171003,372,5,4,5,2792,1
20171101,372,5,1,78,2834,1
20170127,375,5,4,1,2828,1
20170212,375,5,4,1,2773,1
20170406,375,5,4,1,2830,1
20170818,375,5,4,4,2773,1
20170905,375,5,4,1,2851,1
20171005,375,5,4,1,2773,1
20180115,381,5,4,1,750,1
20180117,381,5,4,1,750,2
20180118,381,5,4,1,2839,1
20180117,381,5,4,1,2863,1
20180116,381,5,4,5,2298,2
20180116,381,5,4,2,2006,1
20180118,381,5,4,1,2017,2
20180119,381,5,4,6,2773,1
20180124,381,5,4,8,2863,1
20180125,381,5,1,78,2863,1
20180127,381,5,4,4,2164,1
20180125,381,5,4,4,2164,3
20180126,381,5,4,1,2773,5
20180122,381,5,4,1,2017,3
20180123,381,5,4,8,2017,1
20180126,381,5,4,5,2017,1
20180201,381,5,4,1,2868,2
20180202,381,5,4,2,2006,1
20180131,381,5,4,1,2164,7
20180201,381,5,4,5,2773,1
20180211,381,5,4,1,2298,1
20180210,381,5,4,10,2164,1
20180212,381,5,4,1,2863,1
20180215,381,5,4,8,2164,1
20180217,381,5,4,5,2298,1
20180215,381,5,4,1,2006,1
20121023,321,5,4,4,2541,1
20121024,321,5,4,1,2541,1
20121101,321,5,4,1,2017,2
20121031,321,5,4,8,2563,1
20121031,321,5,4,8,2006,2
20121104,321,5,4,8,2017,1
20121109,321,5,4,8,2006,1
20121107,321,5,4,1,2164,1
20121108,321,5,4,1,2017,2
20121115,321,5,4,8,2574,2
20121114,321,5,4,8,2573,1
20121115,321,5,4,8,2572,1
20121115,321,5,4,1,2551,2
20121114,321,5,4,4,3110,1
20121115,321,5,4,1,3110,2
20121115,321,5,4,1,2164,1
20121116,321,5,4,7,2017,1
20121122,321,5,4,8,2006,3
20121120,321,5,4,8,2541,2
20121128,321,5,4,8,2574,1
20121129,321,5,4,1,2563,1
20121130,321,5,4,1,2298,1
20121129,321,5,4,5,2017,1
20121128,321,5,4,1,2551,2
20121206,321,5,4,2,2164,1
20121207,321,5,4,1,2577,1
20121212,321,5,4,8,3110,1
20121219,321,5,4,3,2541,1
20121226,321,5,4,5,750,1
20130107,321,5,4,1,2017,2
20121223,321,5,4,5,2298,1
20130111,321,5,4,1,2006,1
20130110,321,5,4,1,2563,2
20130115,321,5,4,4,2006,1
20130117,321,5,4,1,2551,2
20130119,321,5,4,1,2017,1
20130118,321,5,4,3,2017,1
20130115,321,5,4,1,2563,1
20130118,321,5,4,1,2575,1
20130115,321,5,4,2,3110,1
20130125,321,5,4,1,750,1
20130127,321,5,4,1,2164,2
20130126,321,5,4,1,2017,2
20130124,321,5,4,1,2577,1
20130122,321,5,1,78,2563,1
20130124,321,5,4,1,2551,1
20130127,321,5,4,1,2541,2
20130123,321,5,4,1,2164,1
20120323,322,5,4,1,2526,1
20120403,322,5,4,2,2524,1
20120410,322,5,4,2,2525,2
20120412,322,5,4,3,2525,1
20120602,322,5,4,1,2164,1
20120719,322,5,4,1,2164,1
20120723,322,5,4,9,750,1
20121211,322,5,4,1,750,1
20121226,322,5,4,4,750,1
20130425,331,5,4,1,2598,1
20130504,331,5,4,6,2541,1
20130504,331,5,4,2,2164,1
20130504,331,5,4,3,2586,1
20130502,331,5,4,3,2601,1
20130502,331,5,4,1,2582,1
20130507,331,5,4,1,2602,1
20130509,331,5,4,1,2164,1
20130511,331,5,4,3,2598,2
20130510,331,5,4,1,2164,1
20130508,331,5,4,1,2551,1
20130509,331,5,4,1,2597,2
20130508,331,5,4,3,2541,2
20130509,331,5,4,3,2601,1
20130510,331,5,4,4,2597,1
20130518,331,5,4,3,2598,2
20130519,331,5,4,1,2582,2
20130516,331,5,4,1,2578,2
20130519,331,5,1,78,2017,1
20130526,331,5,4,4,2017,1
20130522,331,5,4,3,2580,1
20130526,331,5,4,1,2587,2
20130522,331,5,4,3,2578,1
20130522,331,5,4,1,2586,1
20130529,331,5,4,1,2597,2
20130531,331,5,4,1,2598,1
20130528,331,5,4,1,2598,1
20130529,331,5,4,9,2601,1
20130531,331,5,4,9,3110,1
20130601,331,5,4,10,3110,4
20130601,331,5,4,3,2541,1
20130605,331,5,4,4,2164,1
20130606,331,5,4,1,2298,1
20130605,331,5,4,3,2541,1
20130203,331,5,4,1,2164,1
20130131,331,5,4,1,2577,2
20130203,331,5,4,2,3110,1
20130117,331,5,4,1,2298,1
20130208,331,5,4,1,2551,1
20130216,331,5,4,1,2006,1
20130216,331,5,4,1,2578,1
20130213,331,5,4,2,2017,5
20130216,331,5,4,2,2017,7
20130219,331,5,4,1,750,1
20130222,331,5,4,1,2582,3
20130222,331,5,4,5,3110,1
20130222,331,5,4,2,3110,1
20130228,331,5,4,2,2006,2
20130305,331,5,1,78,2578,1
20130308,331,5,4,1,2298,1
20130309,331,5,4,3,2298,1
20130314,331,5,4,3,750,1
20130316,331,5,4,4,2551,1
20130312,331,5,4,1,2587,1
20130313,331,5,4,2,2006,2
20130317,331,5,4,1,2164,1
20130320,331,5,4,1,2279,1
20130319,331,5,4,1,2164,3
20130402,331,5,4,5,750,1
20130327,331,5,4,5,2551,3
20130325,331,5,4,2,2551,1
20130402,331,5,4,2,2551,3
20130402,331,5,4,2,2541,2
20130404,331,5,4,2,2541,2
20130401,331,5,4,1,2582,1
20130329,331,5,4,1,2587,1
20130409,331,5,4,2,2578,2
20130412,331,5,4,2,2541,2
20130412,331,5,4,1,2006,1
20130413,331,5,4,1,2017,3
20130414,331,5,1,53,3110,1
20130407,331,5,4,1,2582,1
20130418,331,5,4,1,2006,1
20130418,331,5,4,3,2006,1
20130418,331,5,4,6,2587,1
20130419,331,5,4,4,2006,1
20130417,331,5,4,6,2017,2
20130416,331,5,4,1,2582,1
20130428,331,5,4,6,2585,3
20130423,331,5,4,1,2582,4
20130426,331,5,4,1,2164,3
20130423,331,5,4,1,2594,2
20130424,331,5,4,1,2551,1
20130428,331,5,4,1,2017,2
20130427,331,5,4,3,2017,1
20130609,331,5,4,11,2585,1
20130607,331,5,4,1,2580,1
20130610,331,5,4,5,2006,1
20130607,331,5,4,5,2017,1
20130612,331,5,4,9,2599,2
20130612,331,5,4,1,2164,3
20130613,331,5,4,1,2604,2
20130612,331,5,4,1,2017,1
20130615,331,5,4,10,3110,1
20130612,331,5,4,1,2541,1
20130614,331,5,4,1,2551,1
20130619,331,5,4,4,2599,1
20130619,331,5,4,4,2598,1
20130621,331,5,4,4,2541,2
20130623,331,5,4,1,2578,1
20130619,331,5,4,1,2597,1
20130628,331,5,4,1,2578,1
20130629,331,5,4,1,2602,2
20130626,331,5,4,4,2609,1
20130629,331,5,4,4,2601,1
20130628,331,5,4,3,2541,3
20130702,331,5,4,1,750,1
20130703,331,5,4,1,750,1
20130704,331,5,4,1,750,1
20130703,331,5,4,4,2580,1
20130705,331,5,4,2,2006,2
20130706,331,5,4,4,2609,1
20130703,331,5,4,4,2609,1
20130702,331,5,4,1,2611,1
20130702,331,5,4,1,2551,1
20130702,331,5,4,3,2551,1
20130703,331,5,4,4,2593,2
20130705,331,5,4,4,2017,2
20130710,331,5,4,6,2006,1
20130711,331,5,4,1,2608,1
20130710,331,5,4,1,2602,1
20130710,331,5,4,1,2578,1
20130712,331,5,4,4,2551,1
20130709,331,5,4,1,2017,2
20130709,331,5,4,1,2612,1
20130710,331,5,4,1,3110,2
20130716,331,5,4,5,2551,1
20130719,331,5,4,1,2580,1
20130719,331,5,4,1,2164,8
20130716,331,5,4,7,2006,1
20130716,331,5,4,1,2611,1
20130717,331,5,4,7,2578,1
20130718,331,5,4,4,2017,1
20130718,331,5,4,7,2608,2
20130719,331,5,4,7,2608,2
20130716,331,5,4,1,2541,1
20130727,331,5,4,7,2541,1
20130727,331,5,4,7,2597,2
20130728,331,5,4,4,2593,2
20130726,331,5,4,4,2017,1
20130727,331,5,4,4,2017,1
20130726,331,5,4,7,2611,1
20130727,331,5,4,5,2593,1
20130726,331,5,4,1,3110,1
20130726,331,5,4,2,3110,1
20130724,331,5,4,5,2614,1
20130801,331,5,4,1,750,2
20130731,331,5,4,3,2164,1
20130802,331,5,4,4,2164,7
20130731,331,5,4,1,2164,1
20130730,331,5,4,1,2298,1
20130730,331,5,4,1,2597,1
20130806,331,5,4,1,2597,2
20130805,331,5,4,2,2616,1
20130731,331,5,4,7,2578,1
20130811,331,5,4,1,2164,1
20130811,331,5,4,4,2164,1
20130816,331,5,4,1,2620,2
20130813,331,5,4,5,2597,1
20130820,331,5,4,1,750,1
20130824,331,5,4,1,2609,1
20130823,331,5,4,1,2298,2
20130823,331,5,4,1,2609,2
20130824,331,5,4,4,2164,3
20130821,331,5,4,1,2609,1
20130822,331,5,4,4,2164,3
20130823,331,5,4,4,2017,1
20130901,331,5,4,7,2017,1
20130823,331,5,4,1,2017,3
20130829,331,5,4,1,2609,3
20130831,331,5,4,1,2164,1
20130903,331,5,4,1,2585,1
20130907,331,5,4,1,3110,2
20130913,331,5,4,1,2164,1
20130911,331,5,4,1,2006,1
20130910,331,5,4,1,2006,1
20130912,331,5,4,1,2616,2
20130910,331,5,4,12,2017,1
20130915,331,5,4,11,3110,1
20130910,331,5,4,6,3110,1
20130917,331,5,4,1,2609,2
20130920,331,5,4,1,2615,1
20130921,331,5,4,1,2609,1
20130920,331,5,4,1,2619,1
20130919,331,5,4,5,2619,1
20130918,331,5,4,1,2298,1
20130925,331,5,4,1,2164,2
20130924,331,5,4,5,2615,2
20130928,331,5,4,4,2006,1
20131002,331,5,4,1,2585,3
20131005,331,5,4,1,2616,1
20131003,331,5,4,1,2164,2
20131005,331,5,4,1,2164,1
20131006,331,5,4,3,2164,1
20131008,331,5,4,1,2164,4
20131010,331,5,4,1,2616,1
20131010,331,5,4,1,2623,1
20131011,331,5,4,1,2619,1
20131011,331,5,4,6,2006,1
20131009,331,5,4,8,2006,3
20131010,331,5,4,2,2616,1
20131015,331,5,4,2,750,1
20131015,331,5,4,1,2006,1
20131018,331,5,4,3,2164,1
20131017,331,5,4,6,2017,1
20131021,331,5,4,1,2279,1
20131023,331,5,4,1,2623,1
20131022,331,5,4,1,2580,2
20131026,331,5,4,1,2616,2
20131023,331,5,4,1,2609,2
20131021,331,5,4,1,2609,1
20131026,331,5,4,1,2615,1
20131101,331,5,4,5,2580,1
20131029,331,5,4,8,2616,1
20131101,331,5,4,8,2616,1
20131029,331,5,4,8,2622,1
20131108,331,5,4,1,2006,1
20131108,331,5,4,1,2609,2
20131107,331,5,4,8,2585,4
20131107,331,5,4,1,2164,2
20131116,331,5,4,1,2635,1
20131115,331,5,4,8,2616,1
20131114,331,5,4,1,2632,2
20131117,331,5,4,1,2633,1
20131113,331,5,4,5,2017,2
20131116,331,5,4,8,2017,1
20131121,331,5,4,5,2298,1
20131120,331,5,4,8,2006,1
20131119,331,5,4,5,2635,1
20131121,331,5,4,8,2616,4
20131119,331,5,4,8,2616,1
20131124,331,5,4,1,2632,1
20131123,331,5,4,8,2616,1
20131122,331,5,4,8,2623,1
20131127,331,5,4,1,2580,1
20131128,331,5,4,5,2633,2
20131129,331,5,4,1,2635,1
20131130,331,5,4,1,2616,1
20131127,331,5,4,1,2616,2
20131129,331,5,4,3,2616,1
20131128,331,5,4,5,2609,1
20131127,331,5,4,1,2636,1
20131204,331,5,4,5,2633,4
20131206,331,5,4,1,2580,1
20131207,331,5,4,1,2580,2
20131204,331,5,4,1,2644,1
20131203,331,5,4,5,2644,2
20131203,331,5,4,5,2643,1
20131206,331,5,3,1,2643,1
20131205,331,5,4,1,2643,1
20131205,331,5,4,5,2643,3
20131205,331,5,4,1,2642,3
20131207,331,5,4,1,2616,2
20131208,331,5,4,8,2006,1
20131205,331,5,4,1,2616,3
20131203,331,5,4,1,2640,1
20131206,331,5,4,5,2635,1
20131203,331,5,4,5,2639,1
20131212,331,5,4,1,2164,5
20131213,331,5,4,1,2580,1
20131210,331,5,4,5,2633,1
20131213,331,5,4,6,2609,1
20131218,331,5,4,6,2639,1
20131220,331,5,4,1,750,1
20140103,331,5,4,1,2017,1
20140104,331,5,4,4,2633,2
20140103,331,5,4,8,2017,1
20140108,331,5,4,1,3110,1
20140109,331,5,4,4,3110,1
20140109,331,5,4,1,2615,4
20140109,331,5,4,1,3110,3
20140109,331,5,4,6,3110,1
20140116,331,5,4,1,2298,1
20130325,332,5,4,2,2582,1
20130629,332,5,4,4,2593,1
20130703,332,5,4,1,2597,1
20130816,332,5,4,4,2593,1
20130305,335,5,4,1,2587,1
20130408,335,5,4,5,750,1
20130427,335,5,1,78,2541,1
20130530,337,5,4,4,2601,1
20130405,337,5,4,2,2580,1
20130401,337,5,4,1,2298,2
20130704,337,5,4,1,2597,1
20130806,337,5,4,4,2580,1
20131008,337,5,4,1,2017,1
20140114,341,5,4,1,2623,2
20140116,341,5,4,1,2643,3
20140111,341,5,4,1,2623,1
20140117,341,5,4,1,2636,1
20140114,341,5,4,1,2632,2
20140115,341,5,4,1,2639,1
20140114,341,5,1,78,2017,2
20140117,341,5,4,1,2017,1
20140125,341,5,4,1,2644,1
20140123,341,5,4,1,2616,3
20140125,341,5,4,1,2616,1
20140124,341,5,4,1,2632,2
20140123,341,5,4,12,3110,1
20140126,341,5,4,1,3110,1
20140126,341,5,4,1,2633,1
20140129,341,5,4,7,750,1
20140128,341,5,4,2,2616,1
20140130,341,5,4,2,2017,1
20140128,341,5,4,1,2609,1
20140130,341,5,4,1,2639,1
20140202,341,5,4,8,2017,1
20140129,341,5,4,2,2006,1
20140203,341,5,4,1,750,1
20140208,341,5,4,2,2609,1
20140205,341,5,4,2,2616,1
20140207,341,5,4,1,2633,1
20140204,341,5,4,5,2298,1
20140215,341,5,4,2,2636,2
20140216,341,5,4,1,2646,1
20140216,341,5,4,2,2646,2
20140216,341,5,4,1,2298,1
20140216,341,5,4,8,2006,1
20140214,341,5,4,1,3110,1
20140215,341,5,4,1,3110,1
20140222,341,5,4,2,2623,1
20140221,341,5,4,1,2632,1
20140218,341,5,4,2,2017,1
20140218,341,5,4,2,2646,2
20140221,341,5,4,2,2633,5
20140222,341,5,4,2,2633,2
20140228,341,5,4,1,2656,1
20140301,341,5,4,1,2632,1
20140228,341,5,4,5,2632,1
20140225,341,5,4,1,2006,1
20140227,341,5,4,1,2006,1
20140226,341,5,4,1,2654,2
20140305,341,5,4,2,2657,1
20140308,341,5,4,1,2633,1
20140309,341,5,4,1,750,2
20140305,341,5,1,91,2652,2
20140312,341,5,4,1,2616,2
20140314,341,5,4,1,2298,1
20140320,341,5,4,3,2616,1
20140322,341,5,4,1,2659,1
20140323,341,5,4,1,2633,2
20140322,341,5,1,91,2652,1
20140325,341,5,4,1,750,1
20140328,341,5,4,1,750,1
20140328,341,5,4,1,2636,1
20140328,341,5,4,1,2633,2
20140325,341,5,4,1,2656,1
20140328,341,5,4,1,2639,1
20140329,341,5,4,4,3110,1
20140327,341,5,4,1,2164,2
20140326,341,5,4,8,2017,1
20140401,341,5,4,1,2279,1
20140407,341,5,4,1,2655,1
20140408,341,5,4,1,2659,1
20140401,341,5,4,2,2636,1
20140405,341,5,4,1,2636,3
20140401,341,5,4,1,2633,2
20140408,341,5,4,5,2006,1
20140401,341,5,4,5,2615,1
20140414,341,5,4,1,2017,3
20140410,341,5,4,1,2639,2
20140415,341,5,4,1,2660,1
20140411,341,5,4,1,2657,1
20140415,341,5,4,1,2655,1
20140414,341,5,4,1,2659,1
20140410,341,5,4,1,2653,3
20140410,341,5,4,2,2615,1
20140414,341,5,4,1,2652,2
20140425,341,5,4,3,2639,1
20140426,341,5,4,1,2639,1
20140425,341,5,4,4,2639,1
20140426,341,5,4,3,2639,1
20140419,341,5,4,1,2659,1
20140421,341,5,4,3,2657,1
20140421,341,5,4,3,2616,1
20140502,341,5,4,3,2636,1
20140430,341,5,4,3,2639,2
20140503,341,5,1,78,2659,1
20140502,341,5,4,1,2164,4
20140430,341,5,4,4,3110,1
20140428,341,5,4,1,2017,1
20140430,341,5,4,1,2017,1
20140506,341,5,4,3,2659,3
20140509,341,5,4,3,2639,4
20140508,341,5,4,3,2660,1
20140510,341,5,4,3,2660,1
20140509,341,5,4,1,2006,3
20140510,341,5,4,1,2665,2
20140515,341,5,4,1,2656,1
20140514,341,5,4,4,2639,1
20140517,341,5,4,1,2653,1
20140515,341,5,4,1,2663,1
20140514,341,5,4,4,2657,2
20140517,341,5,4,4,2660,2
20140516,341,5,4,1,2006,1
20140515,341,5,4,1,2164,4
20140516,341,5,4,1,2164,1
20140517,341,5,4,1,3110,1
20140522,341,5,4,1,2017,1
20140523,341,5,4,1,2017,1
20140524,341,5,4,1,2663,1
20140524,341,5,4,1,2633,1
20140524,341,5,4,1,2653,2
20140521,341,5,4,1,2665,2
20140527,341,5,4,4,2639,1
20140530,341,5,4,4,2006,1
20140529,341,5,4,1,2006,2
20140530,341,5,4,12,3110,1
20140605,341,5,4,3,2279,2
20140603,341,5,4,1,2665,2
20140606,341,5,4,1,2298,1
20140605,341,5,4,9,2660,1
20140605,341,5,4,11,2659,1
20140608,341,5,4,4,2006,2
20140606,341,5,4,1,2639,1
20140612,341,5,4,9,2659,2
20140610,341,5,4,9,2639,2
20140610,341,5,4,1,2659,1
20140611,341,5,4,9,2660,3
20140611,341,5,4,9,2633,1
20140610,341,5,4,9,2667,1
20140611,341,5,1,78,2298,1
20140610,341,5,4,1,2615,1
20140617,341,5,4,4,2456,1
20140616,341,5,4,9,2659,3
20140622,341,5,4,1,2164,1
20140616,341,5,4,5,2659,1
20140620,341,5,4,9,2672,1
20140617,341,5,4,11,2633,1
20140618,341,5,4,10,2633,1
20140617,341,5,4,5,2298,1
20140620,341,5,4,1,2671,2
20140617,341,5,4,1,2298,1
20140618,341,5,4,10,2667,1
20140628,341,5,4,3,2633,2
20140627,341,5,4,1,2659,4
20140627,341,5,4,2,2017,3
20140702,341,5,4,1,2456,1
20140701,341,5,4,1,2659,3
20140706,341,5,4,4,2006,6
20140702,341,5,4,1,2298,2
20140703,341,5,4,3,2017,1
20140706,341,5,4,1,750,3
20140712,341,5,4,1,2669,1
20140710,341,5,4,1,2659,1
20140708,341,5,4,1,2669,2
20140711,341,5,4,1,2670,1
20140712,341,5,4,4,2017,1
20140710,341,5,4,4,2017,2
20140712,341,5,4,1,2633,1
20140710,341,5,4,1,2006,1
20140710,341,5,4,1,2298,1
20140717,341,5,4,1,750,1
20140718,341,5,4,5,750,1
20140717,341,5,4,1,2164,2
20140715,341,5,4,1,2660,1
20140717,341,5,4,1,2006,1
20140717,341,5,4,1,2680,1
20140723,341,5,4,1,2639,1
20140724,341,5,4,1,2639,1
20140724,341,5,4,4,2639,2
20140726,341,5,4,4,2639,1
20140725,341,5,4,4,2017,2
20140724,341,5,4,4,2669,1
20140722,341,5,4,4,2660,1
20140722,341,5,4,4,2659,1
20140721,341,5,4,4,2682,1
20140724,341,5,4,6,2164,1
20140727,341,5,4,4,2681,2
20140726,341,5,4,5,2670,1
20140722,341,5,4,4,2657,1
20140730,341,5,4,4,2657,1
20140729,341,5,4,7,2639,1
20140802,341,5,4,4,2669,1
20140801,341,5,4,4,2164,5
20140803,341,5,4,7,2017,2
20140730,341,5,4,4,2660,1
20140805,341,5,4,1,2625,1
20140809,341,5,4,1,2669,1
20140806,341,5,4,4,2660,2
20140806,341,5,4,4,2679,1
20140808,341,5,4,7,2017,2
20140806,341,5,4,1,2006,1
20140809,341,5,4,4,2164,1
20140813,341,5,4,1,2590,1
20140814,341,5,4,5,750,1
20140815,341,5,4,6,2006,1
20140812,341,5,4,4,2681,1
20140821,341,5,4,1,2625,1
20140819,341,5,4,4,2639,1
20140821,341,5,4,5,2670,1
20140820,341,5,4,6,2006,1
20140831,341,5,4,4,2164,3
20140828,341,5,4,1,2685,1
20140828,341,5,4,1,2686,1
20140902,341,5,4,1,2669,1
20140903,341,5,4,1,2681,1
20140904,341,5,4,1,2017,1
20140909,341,5,4,3,2657,1
20140910,341,5,1,78,3110,1
20140913,341,5,4,7,2669,1
20140913,341,5,4,7,2633,2
20140914,341,5,4,7,2689,2
20140919,341,5,4,1,2633,1
20140916,341,5,4,1,2680,1
20140916,341,5,4,1,2681,1
20140920,341,5,4,1,2690,1
20140919,341,5,4,1,2670,2
20140924,341,5,4,1,3110,1
20140927,341,5,4,1,750,1
20140923,341,5,4,1,2633,2
20140928,341,5,4,1,2633,1
20140924,341,5,4,7,2633,1
20140927,341,5,4,1,2669,2
20140928,341,5,4,5,2670,1
20140926,341,5,4,7,2639,1
20140925,341,5,4,5,2681,1
20140930,341,5,4,4,750,1
20140930,341,5,4,5,2690,3
20141001,341,5,4,6,2691,2
20141001,341,5,4,5,2695,1
20141009,341,5,4,7,2633,1
20141007,341,5,4,5,2670,1
20141010,341,5,4,5,2670,2
20141007,341,5,4,5,2691,1
20141010,341,5,4,1,2164,2
20141014,341,5,4,5,2669,1
20141016,341,5,4,4,2690,1
20141015,341,5,4,5,2690,1
20141017,341,5,4,1,2164,1
20141016,341,5,4,5,2697,1
20141014,341,5,4,5,2697,1
20141019,341,5,4,2,2017,1
20141024,341,5,4,5,2633,3
20141024,341,5,4,1,2633,1
20141025,341,5,4,5,2669,1
20141021,341,5,4,5,2690,1
20141022,341,5,4,6,2017,2
20141026,341,5,4,4,2006,1
20141026,341,5,4,6,2691,1
20141023,341,5,4,1,2702,2
20141101,341,5,4,8,2006,4
20141031,341,5,4,5,2691,2
20141102,341,5,4,5,2633,1
20141031,341,5,4,5,2690,1
20141030,341,5,4,1,2639,1
20141109,341,5,4,1,2660,1
20141108,341,5,4,1,2164,2
20141112,341,5,4,1,2698,2
20141113,341,5,4,1,2639,1
20141112,341,5,4,1,2706,6
20141122,341,5,4,1,2681,1
20141119,341,5,4,8,2702,3
20141121,341,5,4,1,2657,1
20141121,341,5,4,1,2706,1
20141129,341,5,4,1,2633,1
20141127,341,5,4,1,2701,3
20141210,341,5,4,2,3110,1
20141210,341,5,4,1,2703,1
20141203,341,5,4,1,2707,3
20141210,341,5,4,1,2706,2
20141203,341,5,4,1,2698,1
20141204,341,5,4,1,2707,1
20141212,341,5,4,1,2164,4
20141210,341,5,4,8,2660,1
20141211,341,5,4,1,3110,1
20141226,341,5,4,1,750,1
20150106,341,5,4,1,2006,5
20150105,341,5,1,78,2006,1
20141226,341,5,4,1,2660,2
20150106,341,5,4,1,2702,1
20141227,341,5,4,1,2702,2
20150114,341,5,1,78,2164,1
20150114,341,5,4,1,2699,2
20140215,342,5,4,1,2164,1
20140219,342,5,4,2,2639,1
20140516,345,5,4,1,2664,1
20140801,345,5,4,7,2669,1
20140131,347,5,4,5,2017,1
20140205,347,5,4,2,2580,1
20140206,347,5,4,1,2017,1
20140307,347,5,4,2,2636,1
20140304,347,5,4,1,2298,1
20140308,347,5,4,5,2615,1
20140414,347,5,4,1,2006,1
20140627,347,5,4,2,2659,1
20140712,347,5,4,4,2639,1
20150116,351,5,4,4,2006,1
20150114,351,5,4,1,2698,1
20150116,351,5,4,5,2017,1
20150114,351,5,4,8,2017,1
20150124,351,5,4,1,2709,1
20150121,351,5,4,6,2660,1
20150123,351,5,4,5,2298,1
20150130,351,5,4,3,2705,1
20150129,351,5,4,1,2710,2
20150203,351,5,4,2,2590,1
20150204,351,5,4,1,2713,1
20150204,351,5,4,1,2006,1
20150209,351,5,4,2,2625,1
20150210,351,5,4,1,2717,2
20150213,351,5,4,1,2717,2
20150213,351,5,4,1,2716,1
20150213,351,5,4,1,2710,1
20150212,351,5,4,1,2711,3
20150211,351,5,4,1,2006,1
20150220,351,5,4,1,2164,2
20150219,351,5,4,1,2164,1
20150221,351,5,4,2,2017,1
20150220,351,5,4,2,2017,3
20150221,351,5,4,2,2706,1
20150219,351,5,4,1,2706,1
20150226,351,5,4,1,2713,4
20150224,351,5,4,1,2713,1
20150228,351,5,4,1,2717,3
20150225,351,5,4,2,2710,1
20150227,351,5,4,1,2712,3
20150224,351,5,4,1,2006,1
20150224,351,5,4,1,2017,1
20150305,351,5,4,1,2722,1
20150308,351,5,4,1,2017,3
20150310,351,5,4,3,3110,3
20150310,351,5,4,1,2713,1
20150312,351,5,4,2,2719,1
20150312,351,5,4,2,2710,4
20150313,351,5,4,1,2298,1
20150319,351,5,4,2,2710,3
20150321,351,5,4,1,2006,1
20150327,351,5,4,1,2164,1
20150324,351,5,4,1,2714,1
20150326,351,5,4,2,2006,1
20150327,351,5,4,1,2722,1
20150324,351,5,4,1,2017,2
20150325,351,5,4,2,2017,1
20150407,351,5,4,1,750,2
20150407,351,5,4,1,2728,1
20150411,351,5,4,4,2164,7
20150404,351,5,4,2,2719,3
20150409,351,5,4,3,2164,1
20150410,351,5,4,1,2724,2
20150405,351,5,4,2,2006,1
20150409,351,5,4,1,2725,1
20150410,351,5,4,2,2017,1
20150410,351,5,4,3,2017,1
20150416,351,5,4,4,2164,2
20150419,351,5,4,4,2164,3
20150416,351,5,4,1,2726,2
20150418,351,5,4,1,2164,1
20150416,351,5,4,2,2710,1
20150414,351,5,4,2,2719,1
20150417,351,5,4,1,2298,1
20150423,351,5,3,3,750,1
20150426,351,5,4,1,2725,1
20150426,351,5,4,1,2164,2
20150423,351,5,4,1,2726,1
20150424,351,5,4,2,2710,2
20150425,351,5,4,1,2731,2
20150423,351,5,4,1,2724,1
20150430,351,5,4,3,2726,2
20150429,351,5,4,2,2730,1
20150429,351,5,4,1,2017,1
20150507,351,5,4,1,2164,3
20150506,351,5,4,1,2725,1
20150504,351,5,4,3,2724,1
20150508,351,5,1,91,2719,2
20150507,351,5,4,3,2724,1
20150506,351,5,1,91,2711,2
20150504,351,5,4,3,2732,3
20150508,351,5,4,4,2017,1
20150505,351,5,4,1,2006,1
20150512,351,5,4,9,2625,1
20150515,351,5,4,1,2164,2
20150514,351,5,4,1,2164,2
20150513,351,5,4,1,2724,2
20150512,351,5,4,5,2164,1
20150512,351,5,4,2,2710,1
20150515,351,5,4,1,2705,4
20150519,351,5,4,1,750,1
20150522,351,5,4,3,2725,2
20150524,351,5,4,5,2719,1
20150519,351,5,4,3,2724,1
20150523,351,5,4,3,2724,3
20150521,351,5,4,3,2724,1
20150521,351,5,4,1,2017,1
20150521,351,5,4,3,2737,2
20150527,351,5,4,3,2732,1
20150529,351,5,4,8,2714,1
20150526,351,5,4,1,2006,1
20150528,351,5,4,4,2705,1
20150529,351,5,4,3,2737,4
20150527,351,5,4,3,2737,2
20150528,351,5,4,1,2711,1
20150602,351,5,4,1,2730,3
20150604,351,5,4,3,2705,1
20150603,351,5,4,1,2726,1
20150610,351,5,4,3,2730,2
20150611,351,5,4,1,2730,2
20150612,351,5,4,2,2017,2
20150619,351,5,4,9,2714,3
